DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2019-12-30 00:00:00;12;1;5;9;1;0;0;0
2019-12-30 00:15:00;7;2;1;10;4;0;0;0
2019-12-30 00:30:00;8;2;0;5;2;0;0;0
2019-12-30 00:45:00;7;2;1;5;2;0;0;0
2019-12-30 01:00:00;5;2;0;7;1;0;0;0
2019-12-30 01:15:00;4;0;0;3;0;0;0;0
2019-12-30 01:30:00;5;1;0;0;0;0;0;0
2019-12-30 01:45:00;3;0;1;2;1;0;0;0
2019-12-30 02:00:00;2;0;0;3;0;0;0;0
2019-12-30 02:15:00;1;1;1;1;1;0;0;0
2019-12-30 02:30:00;4;0;0;4;0;0;0;0
2019-12-30 02:45:00;2;3;1;4;0;0;0;0
2019-12-30 03:00:00;0;0;0;2;1;0;0;0
2019-12-30 03:15:00;3;1;0;2;0;0;0;0
2019-12-30 03:30:00;0;0;0;1;0;0;0;0
2019-12-30 03:45:00;2;0;1;0;0;0;0;0
2019-12-30 04:00:00;5;0;1;0;2;0;0;0
2019-12-30 04:15:00;4;0;0;0;0;0;0;0
2019-12-30 04:30:00;5;0;0;4;1;0;0;0
2019-12-30 04:45:00;2;1;0;1;1;0;0;0
2019-12-30 05:00:00;14;2;0;1;1;0;0;0
2019-12-30 05:15:00;13;3;1;2;0;0;0;0
2019-12-30 05:30:00;16;1;0;22;0;0;0;0
2019-12-30 05:45:00;30;7;1;25;0;0;0;0
2019-12-30 06:00:00;24;3;1;10;0;0;0;0
2019-12-30 06:15:00;18;1;2;11;1;0;0;0
2019-12-30 06:30:00;30;5;3;26;6;2;0;0
2019-12-30 06:45:00;49;5;1;19;4;0;0;0
2019-12-30 07:00:00;48;11;7;42;5;0;0;0
2019-12-30 07:15:00;53;10;4;43;7;0;0;0
2019-12-30 07:30:00;51;8;8;37;3;5;0;0
2019-12-30 07:45:00;53;10;10;37;5;1;0;0
2019-12-30 08:00:00;64;9;16;26;7;5;0;0
2019-12-30 08:15:00;39;17;12;28;8;5;0;0
2019-12-30 08:30:00;70;6;22;42;13;2;0;0
2019-12-30 08:45:00;65;14;16;45;9;2;0;0
2019-12-30 09:00:00;61;16;23;45;13;3;0;0
2019-12-30 09:15:00;64;20;29;46;13;5;0;0
2019-12-30 09:30:00;63;15;29;60;6;6;0;0
2019-12-30 09:45:00;95;12;28;69;16;1;0;0
2019-12-30 10:00:00;86;19;29;69;15;2;0;0
2019-12-30 10:15:00;74;14;45;70;19;5;0;0
2019-12-30 10:30:00;91;23;45;83;21;37;0;0
2019-12-30 10:45:00;121;21;44;95;20;4;0;0
2019-12-30 11:00:00;97;23;42;92;22;7;0;1
2019-12-30 11:15:00;108;17;46;79;19;6;0;0
2019-12-30 11:30:00;93;18;55;81;22;4;0;0
2019-12-30 11:45:00;88;18;49;93;19;5;0;0
2019-12-30 12:00:00;112;16;65;85;23;0;0;0
2019-12-30 12:15:00;95;22;68;98;29;4;0;0
2019-12-30 12:30:00;105;18;59;95;30;2;0;0
2019-12-30 12:45:00;78;18;42;108;29;9;0;0
2019-12-30 13:00:00;93;14;54;104;17;43;0;0
