DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-11-01 00:00:00;11;7;4;3;4;17;7;2;5;11;3
2019-11-01 00:15:00;21;18;5;6;2;18;11;3;2;14;5
2019-11-01 00:30:00;14;10;6;5;3;17;12;2;3;8;3
2019-11-01 00:45:00;16;9;2;4;1;8;3;1;6;8;4
2019-11-01 01:00:00;19;10;3;6;1;18;10;4;0;8;3
2019-11-01 01:15:00;18;13;4;7;2;11;9;2;2;9;0
2019-11-01 01:30:00;24;22;6;2;2;23;15;4;1;10;4
2019-11-01 01:45:00;26;17;1;8;3;18;10;3;2;4;2
2019-11-01 02:00:00;11;10;8;6;5;10;12;5;2;8;2
2019-11-01 02:15:00;22;14;5;3;3;15;11;5;1;4;2
2019-11-01 02:30:00;15;9;4;9;8;11;6;1;5;2;0
2019-11-01 02:45:00;8;7;3;1;3;14;7;1;3;6;2
2019-11-01 03:00:00;13;9;3;5;3;18;3;0;1;2;2
2019-11-01 03:15:00;9;5;3;3;2;10;5;0;0;3;2
2019-11-01 03:30:00;13;15;4;5;2;11;4;0;1;9;4
2019-11-01 03:45:00;6;4;2;1;0;9;4;1;2;4;1
2019-11-01 04:00:00;14;6;1;2;0;9;2;0;0;4;1
2019-11-01 04:15:00;9;2;1;2;3;5;1;1;1;1;1
2019-11-01 04:30:00;9;13;5;3;1;10;7;3;4;6;2
2019-11-01 04:45:00;8;7;0;4;3;5;8;2;3;4;2
2019-11-01 05:00:00;14;9;5;3;1;10;7;0;0;2;0
2019-11-01 05:15:00;12;11;6;1;3;13;6;3;0;0;0
2019-11-01 05:30:00;29;20;4;7;4;19;12;0;2;6;3
2019-11-01 05:45:00;62;46;16;5;2;12;12;2;3;3;2
2019-11-01 06:00:00;88;60;19;9;4;11;12;1;3;4;1
2019-11-01 06:15:00;31;42;10;7;4;14;9;1;3;8;2
2019-11-01 06:30:00;24;16;2;7;6;25;9;2;2;2;1
2019-11-01 06:45:00;18;12;5;10;4;14;5;2;2;5;0
2019-11-01 07:00:00;20;24;18;32;7;10;9;3;4;9;3
2019-11-01 07:15:00;23;13;5;18;14;13;6;1;3;5;1
2019-11-01 07:30:00;26;21;16;22;8;21;11;8;2;12;1
2019-11-01 07:45:00;20;15;14;35;9;9;7;3;6;11;4
2019-11-01 08:00:00;26;22;23;40;11;18;8;7;4;15;4
2019-11-01 08:15:00;26;23;17;46;5;19;9;3;2;15;3
2019-11-01 08:30:00;31;24;26;38;9;25;11;5;6;26;9
2019-11-01 08:45:00;43;30;33;76;22;33;16;8;11;28;10
2019-11-01 09:00:00;37;29;36;60;5;29;15;7;9;19;7
2019-11-01 09:15:00;43;40;36;75;28;24;16;6;15;23;6
2019-11-01 09:30:00;39;31;26;78;20;34;22;11;11;30;7
2019-11-01 09:45:00;44;25;32;99;23;40;25;14;12;29;5
2019-11-01 10:00:00;51;51;44;75;16;38;36;7;13;32;9
2019-11-01 10:15:00;64;47;25;60;22;48;26;14;7;39;11
2019-11-01 10:30:00;56;49;21;32;15;56;31;7;15;41;15
2019-11-01 10:45:00;52;53;32;54;19;59;30;13;9;41;12
2019-11-01 11:00:00;59;63;23;48;18;58;36;10;17;34;8
2019-11-01 11:15:00;35;56;19;39;14;49;43;15;13;36;9
2019-11-01 11:30:00;59;47;16;47;15;70;42;16;12;35;8
2019-11-01 11:45:00;62;53;21;54;13;48;35;11;18;53;13
2019-11-01 12:00:00;58;61;17;33;6;57;40;13;14;43;14
2019-11-01 12:15:00;56;58;15;42;17;46;38;8;8;40;10
2019-11-01 12:30:00;61;64;23;44;11;56;42;16;20;44;16
2019-11-01 12:45:00;63;52;14;55;12;60;38;11;15;27;8
2019-11-01 13:00:00;68;66;13;36;13;62;52;9;10;44;8
2019-11-01 13:15:00;58;51;33;42;13;73;54;7;12;48;9
2019-11-01 13:30:00;60;54;25;56;18;66;45;8;8;52;21
2019-11-01 13:45:00;73;71;24;35;21;54;48;14;17;49;17
2019-11-01 14:00:00;85;63;28;43;14;47;34;8;14;53;14
2019-11-01 14:15:00;80;79;25;46;16;55;45;14;14;42;14
2019-11-01 14:30:00;69;56;24;50;12;56;46;13;18;63;17
2019-11-01 14:45:00;51;55;20;43;13;41;43;6;6;62;12
2019-11-01 15:00:00;61;61;27;46;13;50;43;12;24;39;17
2019-11-01 15:15:00;61;53;19;49;18;55;48;12;20;49;11
2019-11-01 15:30:00;54;58;16;60;12;72;44;7;23;43;16
2019-11-01 15:45:00;69;63;15;59;16;56;50;14;14;46;15
2019-11-01 16:00:00;73;74;24;46;12;59;52;10;12;42;12
2019-11-01 16:15:00;59;55;28;56;18;66;48;4;18;43;14
2019-11-01 16:30:00;56;50;19;51;14;59;44;14;14;36;10
2019-11-01 16:45:00;66;57;17;41;12;62;38;13;14;45;12
2019-11-01 17:00:00;80;73;21;40;13;65;50;10;16;36;10
2019-11-01 17:15:00;62;53;23;58;16;68;50;11;12;35;5
2019-11-01 17:30:00;69;52;9;45;12;59;45;12;8;37;18
2019-11-01 17:45:00;68;51;18;41;23;59;56;12;20;44;16
2019-11-01 18:00:00;69;70;18;31;25;55;43;12;15;42;11
2019-11-01 18:15:00;53;42;14;47;12;58;48;6;12;22;10
2019-11-01 18:30:00;49;44;16;48;15;49;37;7;11;31;10
2019-11-01 18:45:00;53;45;22;46;12;50;28;7;12;30;10
2019-11-01 19:00:00;57;48;27;30;9;52;38;10;12;40;8
2019-11-01 19:15:00;42;28;17;34;15;54;34;9;16;26;5
2019-11-01 19:30:00;30;68;13;32;15;53;41;11;21;37;10
2019-11-01 19:45:00;45;40;14;30;10;50;24;6;15;53;6
2019-11-01 20:00:00;39;40;12;17;11;35;34;10;12;26;8
2019-11-01 20:15:00;36;34;18;17;15;34;27;6;9;24;4
2019-11-01 20:30:00;35;32;9;26;11;26;16;6;7;21;6
2019-11-01 20:45:00;34;24;8;45;6;32;25;2;10;29;11
2019-11-01 21:00:00;33;35;11;23;4;37;29;5;10;30;10
2019-11-01 21:15:00;34;34;10;15;3;32;20;2;9;28;10
2019-11-01 21:30:00;21;14;10;14;4;33;19;3;7;22;7
2019-11-01 21:45:00;32;25;8;12;5;26;15;2;11;17;6
2019-11-01 22:00:00;43;37;10;16;5;29;22;3;8;21;4
2019-11-01 22:15:00;37;40;11;9;2;29;17;2;12;15;2
2019-11-01 22:30:00;52;32;9;9;3;27;21;5;8;17;6
2019-11-01 22:45:00;31;28;7;11;5;24;13;4;4;11;1
2019-11-01 23:00:00;22;22;7;10;10;21;20;4;8;20;5
2019-11-01 23:15:00;20;13;1;10;1;16;11;2;7;14;4
2019-11-01 23:30:00;16;16;5;6;0;16;9;3;7;10;2
2019-11-01 23:45:00;18;14;9;14;3;16;12;5;4;9;1
