DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-11-27 00:00:00;1;5;3;5;4
2020-11-27 00:15:00;5;12;1;7;11
2020-11-27 00:30:00;7;11;2;9;8
2020-11-27 00:45:00;14;17;1;6;9
2020-11-27 01:00:00;6;9;3;3;8
2020-11-27 01:15:00;1;10;3;4;7
2020-11-27 01:30:00;9;9;3;6;2
2020-11-27 01:45:00;5;13;1;2;6
2020-11-27 02:00:00;3;10;0;5;7
2020-11-27 02:15:00;6;15;1;4;7
2020-11-27 02:30:00;6;9;1;2;5
2020-11-27 02:45:00;11;18;5;7;8
2020-11-27 03:00:00;4;19;0;3;6
2020-11-27 03:15:00;5;12;1;4;8
2020-11-27 03:30:00;7;14;2;5;9
2020-11-27 03:45:00;6;11;6;8;9
2020-11-27 04:00:00;5;12;0;3;7
2020-11-27 04:15:00;10;22;3;7;11
2020-11-27 04:30:00;4;10;3;4;9
2020-11-27 04:45:00;11;19;6;10;30
2020-11-27 05:00:00;9;28;6;8;78
2020-11-27 05:15:00;17;49;6;21;130
2020-11-27 05:30:00;47;52;11;21;158
2020-11-27 05:45:00;121;49;20;44;132
2020-11-27 06:00:00;105;36;24;58;106
2020-11-27 06:15:00;55;33;9;21;85
2020-11-27 06:30:00;40;43;7;18;123
2020-11-27 06:45:00;77;38;3;8;103
2020-11-27 07:00:00;77;44;2;21;79
2020-11-27 07:15:00;87;47;5;19;96
2020-11-27 07:30:00;108;61;8;13;125
2020-11-27 07:45:00;106;47;10;15;99
2020-11-27 08:00:00;76;50;6;17;90
2020-11-27 08:15:00;61;44;11;14;66
2020-11-27 08:30:00;76;36;8;14;78
2020-11-27 08:45:00;80;32;7;24;79
2020-11-27 09:00:00;92;50;7;17;74
2020-11-27 09:15:00;117;50;15;14;73
2020-11-27 09:30:00;131;45;9;10;70
2020-11-27 09:45:00;123;42;9;23;81
2020-11-27 10:00:00;127;35;8;15;86
2020-11-27 10:15:00;100;35;11;16;95
2020-11-27 10:30:00;103;28;7;16;95
2020-11-27 10:45:00;94;46;15;20;105
2020-11-27 11:00:00;107;42;7;19;118
2020-11-27 11:15:00;80;28;10;14;128
2020-11-27 11:30:00;112;44;8;22;149
2020-11-27 11:45:00;97;48;9;16;141
2020-11-27 12:00:00;162;48;22;30;129
2020-11-27 12:15:00;117;52;17;28;142
2020-11-27 12:30:00;119;53;13;29;143
2020-11-27 12:45:00;122;47;12;13;135
2020-11-27 13:00:00;134;46;12;27;164
2020-11-27 13:15:00;120;41;13;31;222
2020-11-27 13:30:00;126;57;15;24;195
2020-11-27 13:45:00;158;51;18;68;202
2020-11-27 14:00:00;190;49;38;46;180
2020-11-27 14:15:00;210;51;40;68;103
2020-11-27 14:30:00;169;47;16;33;134
2020-11-27 14:45:00;166;42;16;23;114
2020-11-27 15:00:00;134;41;11;32;125
2020-11-27 15:15:00;183;38;14;32;127
2020-11-27 15:30:00;150;38;15;20;146
2020-11-27 15:45:00;144;32;20;18;143
2020-11-27 16:00:00;135;39;8;25;144
2020-11-27 16:15:00;140;33;12;19;119
2020-11-27 16:30:00;159;43;12;19;133
2020-11-27 16:45:00;115;35;13;17;127
2020-11-27 17:00:00;131;42;13;22;156
2020-11-27 17:15:00;126;49;12;18;129
2020-11-27 17:30:00;97;32;4;14;134
2020-11-27 17:45:00;93;34;6;19;148
2020-11-27 18:00:00;72;40;9;18;136
2020-11-27 18:15:00;64;36;4;14;132
2020-11-27 18:30:00;66;41;9;8;111
2020-11-27 18:45:00;45;31;4;16;92
2020-11-27 19:00:00;50;30;5;17;98
2020-11-27 19:15:00;47;25;10;8;87
2020-11-27 19:30:00;34;20;3;9;73
2020-11-27 19:45:00;37;37;8;8;93
2020-11-27 20:00:00;25;32;7;13;81
2020-11-27 20:15:00;26;33;10;16;67
2020-11-27 20:30:00;19;18;4;8;43
2020-11-27 20:45:00;21;30;7;16;70
2020-11-27 21:00:00;28;32;7;17;108
2020-11-27 21:15:00;35;49;9;21;139
2020-11-27 21:30:00;66;40;11;24;94
2020-11-27 21:45:00;132;26;27;36;39
2020-11-27 22:00:00;112;23;26;57;35
2020-11-27 22:15:00;34;19;7;24;29
2020-11-27 22:30:00;23;22;5;8;32
2020-11-27 22:45:00;15;15;3;7;24
2020-11-27 23:00:00;15;13;5;11;21
2020-11-27 23:15:00;7;13;2;11;14
2020-11-27 23:30:00;10;18;4;7;18
2020-11-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
