DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-06-25 00:00:00;1;1;1;0;5;1;1;0;4;1;0;0;3;11;9;2;0;0;21;0;0;0;0;0
2020-06-25 00:15:00;1;6;7;2;10;2;4;3;3;6;0;0;6;14;15;5;0;0;30;0;0;0;0;0
2020-06-25 00:30:00;0;2;2;4;10;1;2;3;4;2;0;0;8;12;7;1;0;0;30;0;0;0;0;0
2020-06-25 00:45:00;1;2;0;2;4;0;6;0;5;4;0;0;5;12;11;3;0;0;30;0;0;0;0;0
2020-06-25 01:00:00;0;2;4;1;3;0;3;8;4;5;0;0;6;8;7;4;0;0;35;0;0;0;0;0
2020-06-25 01:15:00;1;0;2;0;2;0;3;0;3;3;0;0;1;5;5;1;0;0;39;0;0;0;0;0
2020-06-25 01:30:00;0;0;3;1;2;0;3;2;7;1;0;0;4;11;9;1;0;0;39;0;0;0;0;0
2020-06-25 01:45:00;1;1;2;3;0;0;2;1;2;1;0;0;5;11;6;0;0;0;39;0;0;0;0;0
2020-06-25 02:00:00;0;2;0;2;1;0;3;2;3;0;0;0;4;14;12;2;0;0;39;0;0;0;0;0
2020-06-25 02:15:00;0;0;0;0;6;0;0;1;1;0;0;0;3;8;7;2;0;0;36;0;0;0;0;0
2020-06-25 02:30:00;0;0;0;0;3;1;0;0;1;1;0;0;1;6;6;3;0;0;39;0;0;0;0;0
2020-06-25 02:45:00;0;0;3;0;6;2;1;0;2;1;0;0;4;8;6;4;0;0;39;0;0;0;0;0
2020-06-25 03:00:00;0;0;1;0;1;1;2;2;3;1;0;0;2;12;10;1;0;0;39;0;0;0;0;0
2020-06-25 03:15:00;0;0;0;1;2;0;0;2;4;2;0;0;2;5;6;3;0;0;39;0;0;0;0;0
2020-06-25 03:30:00;0;0;0;0;3;0;4;1;4;0;0;0;2;10;12;3;0;0;39;0;0;0;0;0
2020-06-25 03:45:00;0;0;1;0;1;0;0;0;2;3;0;0;0;8;9;3;0;0;39;0;0;0;0;0
2020-06-25 04:00:00;0;1;0;1;2;0;2;0;5;1;0;0;3;9;8;3;0;0;36;0;0;0;0;0
2020-06-25 04:15:00;0;1;1;1;1;1;3;1;4;3;0;0;12;21;12;2;0;0;39;0;0;0;0;0
2020-06-25 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 04:45:00;0;0;0;0;5;1;3;4;4;5;0;0;9;21;20;8;0;0;39;0;0;0;0;0
2020-06-25 05:00:00;0;1;0;3;6;2;8;4;10;15;0;1;21;55;42;27;0;0;30;0;0;0;0;0
2020-06-25 05:15:00;0;2;3;3;5;2;6;7;9;23;0;1;24;60;61;45;0;0;30;0;0;0;0;0
2020-06-25 05:30:00;1;4;7;9;14;0;11;12;15;45;0;0;37;80;76;47;0;0;30;0;0;0;0;0
2020-06-25 05:45:00;2;2;10;7;12;6;20;18;14;29;0;1;46;78;72;41;0;0;30;0;0;0;0;0
2020-06-25 06:00:00;1;8;19;10;27;3;19;26;22;33;0;1;61;101;78;47;0;0;30;0;0;0;0;0
2020-06-25 06:15:00;3;11;12;10;26;6;17;25;22;47;0;0;76;121;93;68;0;0;30;0;0;0;0;0
2020-06-25 06:30:00;7;11;20;21;47;3;18;23;25;70;0;1;48;94;92;75;0;0;30;0;0;0;0;0
2020-06-25 06:45:00;4;11;22;14;33;9;43;40;31;60;0;4;47;106;102;77;0;0;30;0;0;0;0;0
2020-06-25 07:00:00;5;11;19;16;65;5;36;28;32;83;0;6;45;116;94;97;0;0;30;0;0;0;0;0
2020-06-25 07:15:00;8;14;24;24;97;14;41;34;30;87;0;2;46;100;89;101;0;0;30;0;0;0;0;0
2020-06-25 07:30:00;10;21;40;33;73;6;42;47;42;75;0;2;47;85;83;92;0;0;30;0;0;0;0;0
2020-06-25 07:45:00;13;20;37;33;53;9;59;47;40;76;1;7;61;106;98;78;0;0;30;0;0;0;0;0
2020-06-25 08:00:00;10;13;23;25;66;9;36;41;38;59;0;8;63;101;89;83;0;0;30;0;0;0;0;0
2020-06-25 08:15:00;7;21;22;24;69;11;39;38;40;57;2;17;46;94;88;80;0;0;30;0;0;0;0;0
2020-06-25 08:30:00;10;23;34;39;59;2;50;56;41;65;0;7;61;88;80;81;0;0;30;0;0;0;0;0
2020-06-25 08:45:00;12;22;26;22;43;9;40;38;32;50;0;4;67;92;94;66;0;0;30;0;0;0;0;0
2020-06-25 09:00:00;11;24;26;25;38;6;38;36;36;29;0;2;60;82;87;68;0;0;30;0;0;0;0;0
2020-06-25 09:15:00;11;18;27;21;51;11;37;34;38;47;0;9;74;109;88;62;0;0;30;0;0;0;0;0
2020-06-25 09:30:00;9;14;32;18;38;3;49;35;39;39;0;10;61;80;56;58;0;0;27;0;0;0;0;0
2020-06-25 09:45:00;18;9;25;16;27;44;69;35;65;32;0;21;75;111;100;61;0;0;30;0;0;0;0;0
2020-06-25 10:00:00;13;16;33;17;25;40;43;54;39;28;0;33;70;92;91;56;0;0;30;0;0;0;0;0
2020-06-25 10:15:00;19;17;37;26;34;55;59;50;46;67;3;53;67;87;88;51;0;0;30;0;0;0;0;0
2020-06-25 10:30:00;16;25;37;23;27;36;43;42;45;46;33;45;74;89;82;56;0;0;30;0;0;0;0;0
2020-06-25 10:45:00;16;15;32;23;23;54;52;47;40;47;51;34;80;109;86;30;0;0;30;0;0;0;0;0
2020-06-25 11:00:00;13;24;34;16;28;50;36;41;42;48;50;41;44;62;75;22;0;0;30;0;0;0;0;0
2020-06-25 11:15:00;17;19;41;28;30;48;53;52;41;43;49;31;76;105;85;13;0;0;30;0;0;0;0;0
2020-06-25 11:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 11:45:00;20;19;24;26;23;46;50;37;36;56;42;30;83;88;78;15;0;0;30;0;0;0;0;0
2020-06-25 12:00:00;17;18;28;20;25;46;57;50;44;37;48;33;80;90;83;13;0;0;29;1;0;0;0;0
2020-06-25 12:15:00;27;25;34;41;27;40;60;57;43;47;38;35;81;89;85;21;0;0;30;0;0;0;0;0
2020-06-25 12:30:00;16;30;28;32;16;52;60;41;37;42;44;30;95;104;99;10;0;0;30;0;0;0;0;0
2020-06-25 12:45:00;17;35;47;34;28;56;57;47;50;51;47;43;90;100;87;9;0;0;30;0;0;0;0;0
2020-06-25 13:00:00;21;36;43;28;21;53;64;47;42;37;47;39;84;92;83;16;0;0;30;0;0;0;0;0
2020-06-25 13:15:00;19;28;42;29;27;55;58;54;38;45;50;43;93;85;88;20;0;0;29;1;0;0;0;0
2020-06-25 13:30:00;27;21;44;30;20;50;61;47;42;56;51;45;97;99;94;21;0;0;29;1;0;0;0;0
2020-06-25 13:45:00;21;19;25;29;33;62;77;47;45;51;53;43;100;116;100;22;0;0;30;0;0;0;0;0
2020-06-25 14:00:00;14;29;50;23;14;51;78;48;55;32;45;36;68;90;90;20;0;0;30;0;0;0;0;0
2020-06-25 14:15:00;17;16;36;27;33;67;69;53;52;42;44;43;95;105;78;18;0;0;30;0;0;0;0;0
2020-06-25 14:30:00;18;28;50;23;21;53;81;51;53;40;51;40;106;88;89;16;0;0;30;0;0;0;0;0
2020-06-25 14:45:00;26;19;29;25;27;65;87;56;42;43;47;32;106;105;94;16;0;0;29;1;0;0;0;0
2020-06-25 15:00:00;31;30;36;27;17;55;67;54;44;41;48;38;110;106;96;13;0;0;30;0;0;0;0;0
2020-06-25 15:15:00;20;19;35;28;27;62;76;60;57;41;47;41;98;106;84;17;0;0;30;0;0;0;0;0
2020-06-25 15:30:00;22;26;50;24;10;54;87;70;52;53;56;42;104;95;95;17;0;0;28;1;0;0;0;0
2020-06-25 15:45:00;19;17;33;34;28;60;90;66;44;38;41;40;109;112;101;10;0;0;30;1;0;0;0;0
2020-06-25 16:00:00;31;22;36;39;28;75;86;54;60;36;50;42;108;124;94;23;0;0;30;0;0;0;0;0
2020-06-25 16:15:00;29;35;42;47;32;68;83;67;66;42;54;45;108;103;96;9;0;0;30;0;0;0;0;0
2020-06-25 16:30:00;26;24;51;37;30;78;102;58;61;40;49;42;115;97;84;16;0;0;30;0;0;0;0;0
2020-06-25 16:45:00;21;36;43;28;36;83;99;66;56;52;61;40;99;112;105;17;0;0;30;0;0;0;0;0
2020-06-25 17:00:00;33;22;36;33;23;67;79;66;65;49;56;45;109;98;92;17;0;0;30;0;0;0;0;0
2020-06-25 17:15:00;30;17;26;26;41;74;87;66;59;45;53;46;117;121;99;12;0;0;30;0;0;0;0;0
2020-06-25 17:30:00;26;32;40;40;32;62;73;61;57;36;62;56;100;108;102;18;0;0;30;0;0;0;0;0
2020-06-25 17:45:00;17;27;40;28;28;72;87;54;55;41;51;43;88;98;88;15;0;0;30;0;0;0;0;0
2020-06-25 18:00:00;20;24;38;22;30;70;87;48;45;35;51;38;97;86;86;16;0;0;30;0;0;0;0;0
2020-06-25 18:15:00;32;21;33;38;27;57;85;57;48;26;49;40;93;113;95;17;0;0;30;0;0;0;0;0
2020-06-25 18:30:00;12;25;45;33;18;60;70;42;42;35;39;26;103;107;73;18;0;0;30;0;0;0;0;0
2020-06-25 18:45:00;17;18;29;22;17;60;67;30;36;33;47;29;88;102;73;20;0;0;30;0;0;0;0;0
2020-06-25 19:00:00;8;12;32;22;19;56;70;38;43;29;55;36;88;108;79;17;0;0;30;0;0;0;0;0
2020-06-25 19:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 19:30:00;17;16;23;16;9;38;53;19;29;21;36;24;83;102;64;10;0;0;30;0;0;0;0;0
2020-06-25 19:45:00;9;14;16;16;24;55;48;33;27;23;40;23;65;97;70;8;0;0;30;0;0;0;0;0
2020-06-25 20:00:00;9;14;26;24;15;34;44;31;30;31;33;20;72;103;74;11;0;0;30;0;0;0;0;0
2020-06-25 20:15:00;15;16;25;18;22;32;45;24;19;19;24;22;81;107;65;13;0;0;30;0;0;0;0;0
2020-06-25 20:30:00;13;14;17;14;13;34;28;22;22;17;30;21;51;71;52;10;0;0;30;0;0;0;0;0
2020-06-25 21:00:00;8;19;19;17;4;27;31;22;20;18;38;37;51;91;59;0;0;0;30;0;0;0;0;0
2020-06-25 21:15:00;13;17;16;17;4;30;39;12;24;11;40;34;63;77;53;5;0;0;30;0;0;0;0;0
2020-06-25 21:30:00;8;9;17;17;3;30;33;21;17;17;26;15;47;75;50;8;0;0;30;0;0;0;0;0
2020-06-25 21:45:00;16;12;12;24;8;24;36;23;23;9;21;19;59;87;46;2;0;0;30;0;0;0;0;0
2020-06-25 22:00:00;10;14;24;19;7;21;38;29;30;10;27;18;80;98;54;1;0;0;30;0;0;0;0;0
2020-06-25 22:15:00;7;9;15;9;6;20;36;22;27;13;17;17;62;94;65;6;0;0;30;0;0;0;0;0
2020-06-25 22:30:00;7;8;6;7;7;27;26;14;17;7;18;5;49;67;32;3;0;0;30;0;0;0;0;0
2020-06-25 22:45:00;9;9;8;5;7;23;18;11;16;8;19;10;22;40;22;2;0;0;30;0;0;0;0;0
2020-06-25 23:00:00;8;6;9;8;6;17;17;6;10;9;15;13;33;61;40;1;0;0;30;0;0;0;0;0
2020-06-25 23:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 23:30:00;6;7;5;4;2;11;6;7;9;5;14;6;17;31;19;0;0;0;30;0;0;0;0;0
2020-06-25 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
