DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-10-05 00:00:00;0;1;0;0;0;0;0;0
2020-10-05 00:15:00;0;2;0;0;0;0;0;0
2020-10-05 00:30:00;0;0;0;0;0;0;0;0
2020-10-05 00:45:00;0;0;0;0;0;0;0;0
2020-10-05 01:00:00;0;1;2;2;0;0;0;0
2020-10-05 01:15:00;0;0;1;0;0;0;0;0
2020-10-05 01:30:00;0;1;0;0;0;0;0;0
2020-10-05 01:45:00;0;2;0;0;0;0;0;0
2020-10-05 02:00:00;1;0;1;1;0;0;0;0
2020-10-05 02:15:00;0;2;1;0;0;0;0;0
2020-10-05 02:30:00;0;1;0;0;0;0;0;0
2020-10-05 02:45:00;0;1;0;0;0;0;0;0
2020-10-05 03:00:00;0;1;0;0;0;0;0;0
2020-10-05 03:15:00;0;0;0;0;0;0;0;0
2020-10-05 03:30:00;0;2;0;0;0;0;0;0
2020-10-05 03:45:00;0;0;0;0;0;0;0;0
2020-10-05 04:00:00;0;0;0;0;0;0;0;0
2020-10-05 04:15:00;0;0;0;0;0;0;0;0
2020-10-05 04:30:00;1;4;2;1;2;0;0;0
2020-10-05 04:45:00;2;4;5;3;0;0;0;0
2020-10-05 05:00:00;3;2;12;7;0;0;0;0
2020-10-05 05:15:00;4;26;28;7;2;0;0;0
2020-10-05 05:30:00;7;22;27;3;3;0;0;0
2020-10-05 05:45:00;4;16;24;5;3;0;0;0
2020-10-05 06:00:00;2;7;28;1;3;0;0;0
2020-10-05 06:15:00;1;19;37;4;9;0;0;0
2020-10-05 06:30:00;1;25;78;5;4;0;0;1
2020-10-05 06:45:00;1;39;95;7;5;0;0;0
2020-10-05 07:00:00;2;16;57;11;8;0;0;0
2020-10-05 07:15:00;4;15;57;17;10;0;0;0
2020-10-05 07:30:00;6;29;65;16;20;0;0;0
2020-10-05 07:45:00;3;22;65;18;19;0;5;0
