DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-02-03 00:00:00;0;10;5;16;6;0;0
2020-02-03 00:15:00;1;7;6;10;9;3;3
2020-02-03 00:30:00;5;10;3;7;7;0;0
2020-02-03 00:45:00;0;4;4;9;7;1;1
2020-02-03 01:00:00;0;1;4;2;6;0;0
2020-02-03 01:15:00;0;4;8;12;5;0;0
2020-02-03 01:30:00;0;5;4;5;2;0;0
2020-02-03 01:45:00;0;10;6;11;3;0;0
2020-02-03 02:00:00;0;3;2;15;2;0;0
2020-02-03 02:15:00;0;3;3;6;1;0;0
2020-02-03 02:30:00;0;3;1;11;5;0;0
2020-02-03 02:45:00;2;6;2;4;3;0;0
2020-02-03 03:00:00;0;7;3;3;4;0;0
2020-02-03 03:15:00;0;4;3;11;4;0;0
2020-02-03 03:30:00;0;2;1;9;2;0;0
2020-02-03 03:45:00;0;6;2;5;5;0;0
2020-02-03 04:00:00;0;7;2;12;9;0;0
2020-02-03 04:15:00;0;15;15;13;16;0;0
2020-02-03 04:30:00;0;22;10;21;13;0;0
2020-02-03 04:45:00;0;33;21;25;14;0;0
2020-02-03 05:00:00;0;68;57;27;24;0;0
2020-02-03 05:15:00;2;81;73;35;36;0;0
2020-02-03 05:30:00;0;78;72;38;35;1;1
2020-02-03 05:45:00;2;64;83;25;42;2;2
2020-02-03 06:00:00;3;67;73;50;47;4;4
2020-02-03 06:15:00;0;90;117;44;53;5;5
2020-02-03 06:30:00;11;130;148;58;77;6;7
2020-02-03 06:45:00;22;113;137;76;75;3;3
2020-02-03 07:00:00;5;140;168;54;57;5;5
2020-02-03 07:15:00;13;172;191;84;88;7;7
2020-02-03 07:30:00;20;181;151;87;104;4;4
2020-02-03 07:45:00;41;159;158;108;143;5;5
2020-02-03 08:00:00;15;135;106;101;110;5;5
2020-02-03 08:15:00;20;136;122;99;106;4;4
2020-02-03 08:30:00;4;115;120;102;107;3;3
2020-02-03 08:45:00;8;112;112;108;114;4;4
2020-02-03 09:00:00;2;105;105;99;100;3;3
2020-02-03 09:15:00;4;96;117;87;86;3;3
2020-02-03 09:30:00;7;108;106;106;128;5;5
2020-02-03 09:45:00;7;112;111;115;110;3;3
2020-02-03 10:00:00;2;99;123;114;93;2;2
2020-02-03 10:15:00;10;103;96;123;114;6;6
2020-02-03 10:30:00;4;95;80;108;121;4;4
2020-02-03 10:45:00;1;111;108;128;107;3;3
2020-02-03 11:00:00;9;113;118;98;101;4;4
2020-02-03 11:15:00;8;94;79;99;99;3;3
2020-02-03 11:30:00;6;116;92;124;107;6;6
2020-02-03 11:45:00;5;102;101;113;116;2;2
2020-02-03 12:00:00;3;102;115;99;91;4;4
2020-02-03 12:15:00;25;98;101;129;137;2;2
2020-02-03 12:30:00;4;104;84;108;113;4;4
2020-02-03 12:45:00;17;103;90;128;139;5;4
2020-02-03 13:00:00;6;110;103;134;139;2;3
2020-02-03 13:15:00;15;108;120;104;128;8;8
2020-02-03 13:30:00;5;125;119;107;119;7;7
2020-02-03 13:45:00;48;102;114;113;108;2;2
2020-02-03 14:00:00;21;92;100;117;129;4;4
2020-02-03 14:15:00;5;99;92;124;151;2;2
2020-02-03 14:30:00;23;103;103;135;158;5;5
2020-02-03 14:45:00;17;111;104;149;174;3;3
2020-02-03 15:00:00;14;110;104;126;158;4;4
2020-02-03 15:15:00;11;107;116;147;166;3;3
2020-02-03 15:30:00;2;116;120;152;156;5;5
2020-02-03 15:45:00;20;114;100;133;172;4;4
2020-02-03 16:00:00;8;122;106;181;181;2;2
2020-02-03 16:15:00;19;128;98;172;196;4;4
2020-02-03 16:30:00;12;131;114;177;203;5;5
2020-02-03 16:45:00;13;111;103;158;181;4;4
2020-02-03 17:00:00;10;123;116;160;187;4;4
2020-02-03 17:15:00;14;114;116;152;184;3;3
2020-02-03 17:30:00;20;105;122;137;147;5;5
2020-02-03 17:45:00;20;110;98;166;179;4;3
2020-02-03 18:00:00;21;89;101;133;147;3;4
2020-02-03 18:15:00;26;106;95;145;156;4;4
2020-02-03 18:30:00;14;76;76;118;128;4;4
2020-02-03 18:45:00;32;88;87;116;121;4;4
2020-02-03 19:00:00;6;98;85;98;91;3;3
2020-02-03 19:15:00;0;72;62;94;93;4;4
2020-02-03 19:30:00;5;69;72;73;63;3;3
2020-02-03 19:45:00;5;54;58;65;66;3;3
2020-02-03 20:00:00;8;58;56;62;56;2;2
2020-02-03 20:15:00;3;51;45;78;71;3;3
2020-02-03 20:30:00;1;42;43;74;60;3;3
2020-02-03 20:45:00;2;44;45;55;41;1;1
2020-02-03 21:00:00;0;50;61;59;42;3;3
2020-02-03 21:15:00;5;44;49;61;36;1;1
2020-02-03 21:30:00;10;36;32;41;31;1;1
2020-02-03 21:45:00;0;27;22;60;43;1;1
2020-02-03 22:00:00;11;19;19;68;54;2;2
2020-02-03 22:15:00;6;31;19;68;55;2;2
2020-02-03 22:30:00;0;30;17;37;32;2;2
2020-02-03 22:45:00;1;19;18;31;30;1;1
2020-02-03 23:00:00;0;12;16;29;22;2;2
2020-02-03 23:15:00;0;14;12;32;17;1;1
2020-02-03 23:30:00;0;14;12;17;14;1;1
2020-02-03 23:45:00;0;13;11;6;5;0;0
