DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-09-16 00:00:00;3;5;1;1;27;10;1;0;13;0;0
2019-09-16 00:15:00;7;8;2;1;14;4;1;0;6;0;0
2019-09-16 00:30:00;7;8;1;0;25;19;0;0;18;0;0
2019-09-16 00:45:00;3;5;1;0;13;5;0;0;6;0;0
2019-09-16 01:00:00;3;2;0;1;19;7;0;0;7;0;0
2019-09-16 01:15:00;0;2;0;1;5;4;0;0;3;0;0
2019-09-16 01:30:00;5;7;1;0;14;4;0;0;6;0;0
2019-09-16 01:45:00;6;5;0;1;5;1;0;0;2;0;0
2019-09-16 02:00:00;4;3;0;0;8;0;0;0;5;0;0
2019-09-16 02:15:00;5;6;0;0;4;2;0;0;2;0;0
2019-09-16 02:30:00;4;3;1;0;7;1;0;0;1;0;0
2019-09-16 02:45:00;6;6;3;1;6;4;0;0;7;0;0
2019-09-16 03:00:00;9;10;2;0;10;5;0;0;6;0;0
2019-09-16 03:15:00;4;6;0;0;6;7;0;0;7;0;0
2019-09-16 03:30:00;6;5;0;1;4;2;0;0;2;0;0
2019-09-16 03:45:00;6;4;0;0;4;3;0;0;4;0;0
2019-09-16 04:00:00;6;11;3;0;13;3;0;0;6;0;0
2019-09-16 04:15:00;8;7;0;1;10;5;0;0;6;0;0
2019-09-16 04:30:00;18;9;1;1;10;9;0;0;12;0;0
2019-09-16 04:45:00;25;20;2;0;17;4;0;0;5;0;0
2019-09-16 05:00:00;25;43;5;1;47;12;1;0;26;0;0
2019-09-16 05:15:00;33;30;3;2;40;28;0;0;26;0;0
2019-09-16 05:30:00;70;77;15;2;50;24;2;0;28;0;0
2019-09-16 05:45:00;55;67;21;7;83;39;5;0;51;0;0
2019-09-16 06:00:00;54;67;23;5;103;43;4;0;47;0;0
2019-09-16 06:15:00;60;77;32;11;104;52;1;0;53;0;0
2019-09-16 06:30:00;77;130;29;22;128;90;8;0;90;0;8
2019-09-16 06:45:00;85;127;24;8;123;126;12;0;110;0;13
2019-09-16 07:00:00;70;114;12;8;129;117;7;0;125;3;34
2019-09-16 07:15:00;84;113;21;7;131;147;9;0;159;2;4
2019-09-16 07:30:00;80;113;10;13;152;149;10;0;150;1;6
2019-09-16 07:45:00;105;140;14;12;128;111;11;0;115;4;0
2019-09-16 08:00:00;92;119;13;8;111;106;10;0;109;3;2
2019-09-16 08:15:00;96;132;14;8;108;96;8;0;101;4;8
2019-09-16 08:30:00;91;141;16;11;115;89;7;0;91;3;10
2019-09-16 08:45:00;93;107;11;6;109;84;7;0;95;3;14
2019-09-16 09:00:00;92;110;14;12;95;68;5;0;78;2;5
2019-09-16 09:15:00;84;97;9;16;102;73;6;0;79;10;10
2019-09-16 09:30:00;74;92;5;11;107;72;9;0;93;1;1
2019-09-16 09:45:00;98;99;10;9;117;99;14;0;98;5;4
2019-09-16 10:00:00;89;95;10;8;120;106;7;0;119;8;1
2019-09-16 10:15:00;94;82;16;10;138;109;7;0;119;6;2
2019-09-16 10:30:00;88;89;8;5;132;97;8;0;99;5;0
2019-09-16 10:45:00;78;94;10;9;129;117;9;0;120;8;2
2019-09-16 11:00:00;87;98;12;11;119;92;5;0;108;7;1
2019-09-16 11:15:00;77;90;11;7;119;86;5;0;88;5;4
2019-09-16 11:30:00;74;101;10;12;94;86;14;0;95;5;7
2019-09-16 11:45:00;96;102;12;8;117;94;6;0;93;5;20
2019-09-16 12:00:00;82;90;9;13;140;119;10;0;120;8;6
2019-09-16 12:15:00;74;116;8;15;124;94;3;0;91;5;7
2019-09-16 12:30:00;52;146;17;12;127;107;7;0;105;9;11
2019-09-16 12:45:00;59;137;10;7;108;106;13;0;107;6;1
2019-09-16 13:00:00;93;95;10;10;128;107;10;0;112;10;0
2019-09-16 13:15:00;104;118;11;9;125;122;7;0;123;7;3
2019-09-16 13:30:00;94;99;9;13;120;103;14;0;110;7;4
2019-09-16 13:45:00;73;80;9;11;110;119;11;0;114;6;1
2019-09-16 14:00:00;87;105;14;10;122;103;3;0;108;6;1
2019-09-16 14:15:00;74;97;11;6;122;107;6;0;104;8;2
2019-09-16 14:30:00;90;93;13;9;113;114;7;0;125;6;9
2019-09-16 14:45:00;93;111;10;14;117;118;10;0;116;6;25
2019-09-16 15:00:00;91;114;14;214;147;115;6;0;120;12;17
2019-09-16 15:15:00;106;144;21;13;143;114;7;0;116;10;9
2019-09-16 15:30:00;103;132;12;20;146;136;7;0;142;6;7
2019-09-16 15:45:00;99;120;10;20;149;141;6;0;143;6;10
2019-09-16 16:00:00;102;135;16;18;147;147;8;0;145;13;18
2019-09-16 16:15:00;98;128;12;32;138;165;7;0;157;11;3
2019-09-16 16:30:00;101;143;14;37;158;151;7;0;159;13;49
