DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-09-07 00:00:00;23;6;1;15;0;10;0;0;0
2019-09-07 00:15:00;28;5;0;10;0;14;1;0;0
2019-09-07 00:30:00;15;1;0;16;0;12;1;0;0
2019-09-07 00:45:00;28;2;1;11;0;13;1;0;0
2019-09-07 01:00:00;10;1;0;15;0;12;0;0;0
2019-09-07 01:15:00;12;1;0;13;0;14;1;0;0
2019-09-07 01:30:00;10;0;0;8;0;12;1;0;0
2019-09-07 01:45:00;11;1;1;9;0;14;1;0;0
2019-09-07 02:00:00;13;0;0;5;0;12;1;0;0
2019-09-07 02:15:00;9;5;0;4;0;14;1;0;0
2019-09-07 02:30:00;3;0;0;1;0;12;0;0;0
2019-09-07 02:45:00;12;1;3;10;0;13;1;0;0
2019-09-07 03:00:00;5;0;0;1;0;12;1;0;0
2019-09-07 03:15:00;7;3;0;8;0;14;1;0;0
2019-09-07 03:30:00;5;1;1;3;0;12;1;0;0
2019-09-07 03:45:00;6;1;0;5;0;14;0;0;0
2019-09-07 04:00:00;5;2;0;4;0;12;1;0;0
2019-09-07 04:15:00;3;0;1;4;0;13;1;0;0
2019-09-07 04:30:00;2;0;0;6;0;12;1;0;0
2019-09-07 04:45:00;6;1;0;4;0;14;1;0;0
2019-09-07 05:00:00;9;1;0;14;0;10;0;0;0
2019-09-07 05:15:00;21;5;1;32;0;10;1;0;0
2019-09-07 05:30:00;24;14;1;65;0;10;0;0;0
2019-09-07 05:45:00;34;17;0;95;0;13;1;0;0
2019-09-07 06:00:00;23;10;1;50;0;12;1;0;0
2019-09-07 06:15:00;31;8;1;18;0;13;1;0;0
2019-09-07 06:30:00;22;5;2;23;0;12;0;0;0
2019-09-07 06:45:00;27;7;2;25;0;14;1;0;0
2019-09-07 07:00:00;22;5;1;24;0;13;1;0;0
2019-09-07 07:15:00;17;7;0;27;0;13;1;0;0
2019-09-07 07:30:00;20;2;1;21;0;13;0;0;0
2019-09-07 07:45:00;24;6;6;41;0;13;1;0;0
2019-09-07 08:00:00;29;9;8;37;0;12;1;0;0
2019-09-07 08:15:00;26;3;2;41;0;13;0;0;0
2019-09-07 08:30:00;48;9;8;51;0;9;1;0;0
2019-09-07 08:45:00;50;6;4;65;0;10;1;0;0
