DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-01-23 00:00:00;2;9;10;2;4;0;9;5
2020-01-23 00:15:00;1;3;3;2;2;0;9;10
2020-01-23 00:30:00;4;7;6;1;3;0;12;8
2020-01-23 00:45:00;4;4;4;0;1;0;2;2
2020-01-23 01:00:00;2;4;5;1;2;0;4;3
2020-01-23 01:15:00;1;5;5;2;2;0;1;2
2020-01-23 01:30:00;1;3;3;1;2;0;4;1
2020-01-23 01:45:00;3;2;2;0;0;0;5;3
2020-01-23 02:00:00;3;1;1;0;0;0;2;2
2020-01-23 02:15:00;0;5;5;2;4;0;3;1
2020-01-23 02:30:00;2;5;5;2;2;0;3;1
2020-01-23 02:45:00;0;3;3;2;2;0;1;2
2020-01-23 03:00:00;2;2;2;0;0;0;6;1
2020-01-23 03:15:00;1;1;0;0;1;0;5;3
2020-01-23 03:30:00;4;4;5;1;1;0;0;1
2020-01-23 03:45:00;1;4;4;2;2;0;1;0
2020-01-23 04:00:00;2;2;2;1;3;0;1;0
2020-01-23 04:15:00;2;5;5;1;2;0;4;0
2020-01-23 04:30:00;3;12;12;5;7;0;8;3
2020-01-23 04:45:00;9;26;26;4;6;0;12;8
2020-01-23 05:00:00;34;67;68;7;17;0;26;11
2020-01-23 05:15:00;81;102;100;8;12;0;31;6
2020-01-23 05:30:00;103;98;101;12;23;0;56;22
2020-01-23 05:45:00;87;89;90;32;33;0;65;40
2020-01-23 06:00:00;85;67;70;36;59;0;39;34
2020-01-23 06:15:00;113;79;76;30;38;0;43;36
2020-01-23 06:30:00;157;102;106;10;25;0;56;23
2020-01-23 06:45:00;159;106;105;10;18;0;79;52
2020-01-23 07:00:00;144;108;107;9;23;0;71;40
2020-01-23 07:15:00;184;118;120;19;23;0;78;48
2020-01-23 07:30:00;191;122;126;24;40;0;77;70
2020-01-23 07:45:00;237;136;135;19;29;0;103;72
2020-01-23 08:00:00;176;117;120;13;29;0;83;58
2020-01-23 08:15:00;150;98;95;16;53;0;101;65
2020-01-23 08:30:00;129;77;81;15;33;0;74;54
2020-01-23 08:45:00;115;86;84;19;28;0;69;56
2020-01-23 09:00:00;82;77;70;22;27;0;70;56
2020-01-23 09:15:00;71;52;53;12;13;0;64;33
2020-01-23 09:30:00;75;61;59;12;17;0;68;29
2020-01-23 09:45:00;76;60;56;11;25;0;70;43
2020-01-23 10:00:00;80;56;57;11;21;0;75;58
2020-01-23 10:15:00;68;61;57;17;17;0;72;48
2020-01-23 10:30:00;75;69;67;16;20;0;55;42
2020-01-23 10:45:00;81;62;60;24;28;0;77;58
2020-01-23 11:00:00;67;58;63;9;24;0;68;31
2020-01-23 11:15:00;60;62;59;13;18;0;80;48
2020-01-23 11:30:00;97;67;63;22;23;0;94;63
2020-01-23 11:45:00;80;51;51;15;24;0;90;56
2020-01-23 12:00:00;103;63;61;18;31;0;86;56
2020-01-23 12:15:00;75;53;50;13;18;0;75;45
2020-01-23 12:30:00;90;60;60;16;20;0;82;47
2020-01-23 12:45:00;80;69;65;19;33;0;90;53
2020-01-23 13:00:00;97;84;86;15;23;0;97;61
2020-01-23 13:15:00;103;98;92;18;25;0;92;72
2020-01-23 13:30:00;129;110;112;19;32;0;96;65
2020-01-23 13:45:00;112;96;96;17;27;0;87;57
2020-01-23 14:00:00;90;80;78;31;34;0;93;58
2020-01-23 14:15:00;69;62;61;33;52;0;84;64
2020-01-23 14:30:00;93;62;60;35;52;0;91;76
2020-01-23 14:45:00;72;65;65;26;52;0;103;71
2020-01-23 15:00:00;98;67;65;18;43;0;108;80
2020-01-23 15:15:00;97;65;65;33;50;0;112;86
2020-01-23 15:30:00;109;73;70;21;31;0;123;84
