DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-01-09 00:00:00;3;5;5;1;5;0;5;5
2020-01-09 00:15:00;7;11;12;2;2;0;3;7
2020-01-09 00:30:00;4;6;6;1;2;0;4;4
2020-01-09 00:45:00;6;10;10;0;1;0;12;2
2020-01-09 01:00:00;1;2;2;0;3;0;5;2
2020-01-09 01:15:00;4;5;5;1;1;0;8;2
2020-01-09 01:30:00;4;4;4;2;2;0;2;1
2020-01-09 01:45:00;0;2;2;0;0;0;1;1
2020-01-09 02:00:00;1;2;2;0;0;0;2;3
2020-01-09 02:15:00;2;4;4;3;4;0;3;4
2020-01-09 02:30:00;3;4;4;2;2;0;3;3
2020-01-09 02:45:00;2;5;4;0;0;0;2;3
2020-01-09 03:00:00;2;1;1;0;0;0;2;0
2020-01-09 03:15:00;1;1;1;2;3;0;1;1
2020-01-09 03:30:00;2;3;3;1;2;0;5;4
2020-01-09 03:45:00;1;3;3;3;4;0;1;1
2020-01-09 04:00:00;0;2;2;2;3;0;0;2
2020-01-09 04:15:00;1;3;3;3;3;0;1;1
2020-01-09 04:30:00;4;3;3;2;5;0;10;3
2020-01-09 04:45:00;6;10;9;4;7;0;7;1
2020-01-09 05:00:00;23;28;29;13;17;0;12;5
2020-01-09 05:15:00;48;54;56;4;10;0;23;8
2020-01-09 05:30:00;80;76;76;9;17;0;37;20
2020-01-09 05:45:00;85;79;79;9;13;0;39;12
2020-01-09 06:00:00;91;73;74;8;18;0;27;16
2020-01-09 06:15:00;97;73;73;9;13;0;37;22
2020-01-09 06:30:00;147;113;115;5;26;0;39;26
2020-01-09 06:45:00;161;104;100;8;16;0;68;43
2020-01-09 07:00:00;170;105;105;11;26;0;59;40
2020-01-09 07:15:00;191;109;106;16;39;0;89;54
2020-01-09 07:30:00;182;102;100;26;33;0;96;73
2020-01-09 07:45:00;209;124;127;15;34;0;102;70
2020-01-09 08:00:00;176;125;124;13;28;0;79;40
2020-01-09 08:15:00;168;109;108;21;55;0;93;56
2020-01-09 08:30:00;143;101;98;15;33;0;78;58
2020-01-09 08:45:00;114;89;87;16;21;0;55;38
2020-01-09 09:00:00;69;76;75;16;19;0;53;38
2020-01-09 09:15:00;80;50;48;16;23;0;69;44
2020-01-09 09:30:00;70;65;67;11;24;0;50;36
2020-01-09 09:45:00;86;68;64;21;27;0;86;59
2020-01-09 10:00:00;75;71;67;17;28;0;66;50
2020-01-09 10:15:00;74;67;68;16;22;0;69;39
2020-01-09 10:30:00;66;61;61;19;36;0;64;56
2020-01-09 10:45:00;72;75;76;14;29;0;70;49
2020-01-09 11:00:00;85;78;76;24;34;0;82;50
2020-01-09 11:15:00;62;61;59;17;28;0;74;46
2020-01-09 11:30:00;95;73;72;24;28;0;89;49
2020-01-09 11:45:00;79;61;56;18;30;0;92;56
2020-01-09 12:00:00;86;64;59;14;21;0;70;51
2020-01-09 12:15:00;82;59;64;25;29;0;88;67
2020-01-09 12:30:00;107;64;61;24;27;0;79;62
2020-01-09 12:45:00;74;60;54;26;40;0;89;68
2020-01-09 13:00:00;85;76;80;21;33;0;78;64
2020-01-09 13:15:00;92;77;75;16;23;0;85;66
2020-01-09 13:30:00;90;68;68;19;31;0;75;56
2020-01-09 13:45:00;76;75;76;17;27;0;85;49
2020-01-09 14:00:00;108;84;80;18;36;0;86;67
2020-01-09 14:15:00;95;80;74;33;44;0;108;92
2020-01-09 14:30:00;89;47;47;31;44;0;90;68
2020-01-09 14:45:00;84;68;67;16;29;0;100;72
2020-01-09 15:00:00;83;57;56;35;52;0;99;74
2020-01-09 15:15:00;85;80;73;24;46;0;114;97
2020-01-09 15:30:00;112;64;59;20;38;0;113;90
2020-01-09 15:45:00;102;85;72;22;37;0;117;99
2020-01-09 16:00:00;132;92;89;30;39;0;126;110
2020-01-09 16:15:00;124;82;82;22;38;0;118;92
2020-01-09 16:30:00;119;75;72;30;50;0;105;87
2020-01-09 16:45:00;134;80;77;26;36;0;112;95
2020-01-09 17:00:00;144;89;82;27;36;0;111;80
2020-01-09 17:15:00;110;89;89;27;40;0;119;95
2020-01-09 17:30:00;104;66;63;19;26;0;131;95
2020-01-09 17:45:00;106;62;58;17;29;0;84;57
2020-01-09 18:00:00;86;70;68;21;32;0;87;68
2020-01-09 18:15:00;80;46;44;13;27;0;86;65
2020-01-09 18:30:00;57;52;53;18;25;0;88;66
2020-01-09 18:45:00;77;63;59;12;21;0;68;44
2020-01-09 19:00:00;48;57;57;15;24;0;71;41
2020-01-09 19:15:00;47;55;55;13;30;0;64;40
2020-01-09 19:30:00;52;40;39;15;28;0;49;33
2020-01-09 19:45:00;39;46;45;5;15;0;44;36
2020-01-09 20:00:00;50;44;40;12;14;0;52;37
2020-01-09 20:15:00;47;39;42;18;20;0;45;22
2020-01-09 20:30:00;29;24;24;14;23;0;36;20
2020-01-09 20:45:00;40;48;50;14;14;0;39;19
2020-01-09 21:00:00;40;31;30;3;12;0;41;25
2020-01-09 21:15:00;31;32;32;10;9;0;41;15
2020-01-09 21:30:00;30;32;31;6;9;0;39;20
2020-01-09 21:45:00;31;28;28;13;16;0;31;21
2020-01-09 22:00:00;28;29;29;8;14;0;41;28
2020-01-09 22:15:00;16;21;21;5;7;0;25;18
2020-01-09 22:30:00;21;33;32;3;4;0;18;10
2020-01-09 22:45:00;20;25;26;5;5;0;21;9
2020-01-09 23:00:00;10;17;17;3;2;0;15;10
2020-01-09 23:15:00;11;26;24;3;8;0;15;9
2020-01-09 23:30:00;10;10;10;0;2;0;11;10
2020-01-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
