DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-05-19 00:00:00;0;2;2;0;2;3;3;10;2;0;5;3;3
2020-05-19 00:15:00;0;2;5;1;2;1;4;11;7;0;7;7;3
2020-05-19 00:30:00;0;3;3;0;3;3;2;6;1;0;1;1;4
2020-05-19 00:45:00;0;3;1;2;4;2;1;4;4;3;5;2;0
2020-05-19 01:00:00;0;0;0;0;1;3;1;4;1;1;2;2;0
2020-05-19 01:15:00;0;1;2;0;2;2;1;7;0;0;4;1;2
2020-05-19 01:30:00;0;1;1;0;2;3;0;5;1;0;1;2;1
2020-05-19 01:45:00;0;2;1;0;2;4;1;3;0;0;2;3;1
2020-05-19 02:00:00;0;0;1;0;0;4;0;3;2;1;4;2;1
2020-05-19 02:15:00;0;2;1;0;1;2;1;3;0;1;3;2;0
2020-05-19 02:30:00;0;4;0;0;0;3;1;2;0;0;1;3;1
2020-05-19 02:45:00;0;2;1;0;1;10;1;4;1;1;0;0;1
2020-05-19 03:00:00;0;2;1;0;4;3;0;3;0;1;4;0;0
2020-05-19 03:15:00;0;1;0;1;3;1;1;1;0;0;1;0;1
2020-05-19 03:30:00;0;3;0;0;1;1;0;1;0;0;1;5;1
2020-05-19 03:45:00;0;1;1;1;1;0;0;3;1;0;2;4;3
2020-05-19 04:00:00;0;5;2;0;1;3;1;0;3;1;5;3;1
2020-05-19 04:15:00;0;3;0;1;3;6;2;4;1;0;4;2;0
2020-05-19 04:30:00;0;1;4;0;3;12;5;5;3;1;12;6;3
2020-05-19 04:45:00;0;2;4;0;3;11;6;11;4;0;16;6;3
2020-05-19 05:00:00;0;15;8;0;7;9;7;23;6;4;32;34;3
2020-05-19 05:15:00;0;18;9;2;8;18;7;29;22;2;70;67;11
2020-05-19 05:30:00;0;17;9;3;21;30;11;50;31;2;49;49;21
2020-05-19 05:45:00;0;19;17;0;35;67;15;53;43;3;49;47;25
2020-05-19 06:00:00;0;17;15;3;18;53;16;43;44;4;48;49;16
2020-05-19 06:15:00;0;27;27;4;15;35;11;68;49;5;53;56;20
2020-05-19 06:30:00;0;31;22;2;17;37;15;80;83;4;72;73;18
2020-05-19 06:45:00;0;29;32;4;24;49;16;76;91;4;61;68;32
2020-05-19 07:00:00;0;38;35;3;23;58;19;78;96;3;55;61;33
2020-05-19 07:15:00;0;39;27;4;41;54;13;102;112;6;51;58;33
2020-05-19 07:30:00;0;44;47;10;36;58;24;88;116;9;78;74;57
2020-05-19 07:45:00;0;50;44;2;37;63;18;72;66;11;61;62;40
2020-05-19 08:00:00;0;40;30;7;33;57;17;89;71;10;41;79;47
2020-05-19 08:15:00;0;50;28;5;41;59;13;65;43;9;44;55;33
2020-05-19 08:30:00;0;41;27;6;41;63;17;70;56;14;52;55;35
2020-05-19 08:45:00;0;46;42;2;32;43;16;64;66;7;47;48;38
2020-05-19 09:00:00;0;39;27;6;31;35;15;63;53;13;48;35;41
2020-05-19 09:15:00;0;43;37;10;46;51;20;64;37;10;49;46;32
2020-05-19 09:30:00;0;48;45;8;34;50;19;66;46;8;50;43;49
2020-05-19 09:45:00;0;55;43;6;40;53;16;66;56;11;59;45;38
2020-05-19 10:00:00;0;39;37;10;47;59;15;61;41;11;56;46;46
2020-05-19 10:15:00;0;50;32;8;42;46;18;59;28;9;56;48;47
2020-05-19 10:30:00;0;56;49;9;41;53;32;66;43;13;48;45;40
2020-05-19 10:45:00;0;72;51;15;53;68;27;60;33;16;69;59;42
2020-05-19 11:00:00;0;67;54;14;43;47;17;72;39;18;62;62;35
2020-05-19 11:15:00;0;78;66;15;48;57;16;68;43;9;57;53;41
2020-05-19 11:30:00;0;73;59;10;37;50;24;53;39;18;65;55;53
2020-05-19 11:45:00;0;56;63;9;46;60;25;77;45;17;61;62;39
2020-05-19 12:00:00;0;60;61;11;47;60;23;71;37;13;48;51;39
2020-05-19 12:15:00;0;74;65;10;49;58;22;66;39;9;55;45;46
2020-05-19 12:30:00;0;62;57;7;50;64;26;69;52;13;73;67;42
2020-05-19 12:45:00;0;63;64;10;41;51;20;65;54;16;68;66;46
2020-05-19 13:00:00;0;70;68;14;54;70;27;64;40;12;74;63;37
2020-05-19 13:15:00;0;75;65;13;41;52;17;73;51;17;68;89;38
2020-05-19 13:30:00;0;50;55;13;52;76;23;68;55;13;70;62;46
2020-05-19 13:45:00;0;70;66;11;43;73;22;81;59;13;71;78;45
2020-05-19 14:00:00;0;77;70;5;53;73;29;70;38;17;69;70;37
2020-05-19 14:15:00;0;73;79;7;67;98;32;73;51;16;52;49;50
2020-05-19 14:30:00;0;98;104;14;72;96;27;66;43;20;57;63;33
2020-05-19 14:45:00;0;87;82;10;98;96;37;83;49;13;67;66;44
2020-05-19 15:00:00;0;88;93;13;70;96;32;70;54;9;64;61;49
2020-05-19 15:15:00;0;101;115;6;65;86;30;70;44;12;72;83;44
2020-05-19 15:30:00;0;84;85;15;77;88;36;71;49;15;70;72;43
2020-05-19 15:45:00;0;82;88;9;64;83;29;88;50;15;61;67;45
