DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-10-16 00:00:00;6;1;4;4;3;11;9;0;0;0;0;0;0;0
2019-10-16 00:15:00;9;1;1;1;2;11;15;0;0;0;0;0;0;0
2019-10-16 00:30:00;12;1;2;0;3;11;11;0;0;0;0;0;0;0
2019-10-16 00:45:00;2;0;1;1;0;5;9;0;0;0;0;0;0;0
2019-10-16 01:00:00;4;1;1;3;1;9;8;0;0;0;0;0;0;0
2019-10-16 01:15:00;5;0;1;0;0;9;6;0;0;0;0;0;0;0
2019-10-16 01:30:00;4;0;0;0;0;6;7;0;0;0;0;0;0;0
2019-10-16 01:45:00;0;0;0;1;6;9;1;0;0;0;0;0;0;0
2019-10-16 02:00:00;2;2;0;2;2;11;3;0;0;0;0;0;0;0
2019-10-16 02:15:00;4;0;1;1;3;5;3;0;0;0;0;0;0;0
2019-10-16 02:30:00;2;0;0;0;3;3;4;0;0;0;0;0;0;0
2019-10-16 02:45:00;6;3;0;0;4;8;9;0;0;0;0;0;0;0
2019-10-16 03:00:00;2;2;1;1;2;10;5;0;0;0;0;0;0;0
2019-10-16 03:15:00;7;0;0;0;3;7;4;0;0;0;0;0;0;0
2019-10-16 03:30:00;5;0;0;0;0;6;7;0;0;0;0;0;0;0
2019-10-16 03:45:00;7;1;1;2;5;4;5;0;0;0;0;0;0;0
2019-10-16 04:00:00;5;0;0;0;7;14;7;0;0;0;0;0;0;0
2019-10-16 04:15:00;7;2;1;1;5;11;8;0;0;0;0;0;0;0
2019-10-16 04:30:00;11;1;2;0;4;17;18;0;0;0;0;0;0;0
2019-10-16 04:45:00;25;0;3;2;9;30;34;0;0;0;0;0;0;0
2019-10-16 05:00:00;57;2;0;1;11;51;72;0;0;0;0;0;0;0
2019-10-16 05:15:00;115;8;4;3;15;49;147;0;0;0;0;0;0;0
2019-10-16 05:30:00;110;11;21;4;27;59;144;3;0;0;0;0;0;0
2019-10-16 05:45:00;98;7;25;9;51;91;120;2;0;0;0;0;0;0
2019-10-16 06:00:00;93;8;33;6;65;121;107;2;0;0;0;0;0;0
2019-10-16 06:15:00;131;13;22;11;73;115;149;1;0;0;0;0;0;0
2019-10-16 06:30:00;159;36;43;11;73;121;187;1;0;0;0;0;0;0
2019-10-16 06:45:00;189;37;30;15;59;119;173;0;0;0;0;0;0;0
2019-10-16 07:00:00;172;37;36;18;72;110;167;3;0;3;0;0;0;0
2019-10-16 07:15:00;149;33;51;26;96;132;152;1;0;1;0;0;0;0
2019-10-16 07:30:00;151;42;58;27;90;114;164;15;0;0;0;0;0;0
2019-10-16 07:45:00;148;59;55;34;88;123;158;4;0;3;0;0;0;0
2019-10-16 08:00:00;166;61;37;30;77;117;166;6;0;3;0;0;0;0
2019-10-16 08:15:00;158;48;31;23;78;112;172;26;0;0;5;5;5;0
2019-10-16 08:30:00;163;46;35;22;62;124;170;4;0;0;0;0;0;0
2019-10-16 08:45:00;133;33;22;27;55;113;150;9;0;0;0;0;0;0
2019-10-16 09:00:00;119;26;22;17;60;109;161;12;0;0;0;0;0;0
2019-10-16 09:15:00;105;17;29;16;57;115;131;0;0;0;0;0;0;0
2019-10-16 09:30:00;110;27;26;10;66;113;165;9;0;0;0;0;0;0
2019-10-16 09:45:00;85;26;34;22;59;103;127;10;0;0;1;1;1;0
2019-10-16 10:00:00;92;23;22;14;53;111;153;3;2;0;0;0;0;0
2019-10-16 10:15:00;108;27;25;22;74;134;135;3;0;5;0;0;0;0
2019-10-16 10:30:00;96;27;40;29;74;124;134;9;0;0;0;0;0;0
2019-10-16 10:45:00;61;20;29;18;40;76;101;3;0;0;1;1;1;0
2019-10-16 11:00:00;84;23;18;17;73;140;117;0;0;1;0;0;0;0
2019-10-16 11:15:00;99;26;21;17;67;118;137;1;0;4;0;0;0;0
2019-10-16 11:30:00;86;28;26;26;80;132;127;2;0;1;0;0;0;0
2019-10-16 11:45:00;96;20;40;20;62;128;150;3;0;0;0;0;0;0
2019-10-16 12:00:00;103;29;43;21;91;128;134;1;0;4;0;0;0;0
2019-10-16 12:15:00;94;18;31;15;89;133;143;1;0;0;0;0;0;0
2019-10-16 12:30:00;105;31;33;12;75;139;147;1;0;0;0;0;0;0
2019-10-16 12:45:00;128;33;28;16;83;150;155;0;0;2;0;0;0;0
2019-10-16 13:00:00;110;26;57;27;97;146;137;5;0;7;0;0;0;0
2019-10-16 13:15:00;122;34;30;19;82;123;158;5;0;14;0;0;0;0
2019-10-16 13:30:00;160;41;37;22;73;123;185;2;0;2;0;0;0;0
2019-10-16 13:45:00;127;40;29;13;81;126;148;2;2;8;0;0;0;0
2019-10-16 14:00:00;106;41;39;26;99;149;162;0;0;3;0;0;0;0
2019-10-16 14:15:00;92;24;60;24;107;124;133;5;0;1;0;0;0;0
2019-10-16 14:30:00;117;25;53;26;112;102;137;4;0;4;0;0;0;0
2019-10-16 14:45:00;88;28;52;28;106;96;126;0;0;5;0;0;0;0
2019-10-16 15:00:00;106;28;46;26;118;105;143;1;0;3;0;0;0;0
2019-10-16 15:15:00;115;30;65;27;116;100;147;0;0;7;0;0;0;0
2019-10-16 15:30:00;91;37;47;23;122;123;146;3;0;20;0;0;0;0
2019-10-16 15:45:00;106;38;55;27;116;113;153;9;0;2;6;6;6;0
2019-10-16 16:00:00;114;35;53;22;118;106;145;0;0;4;1;1;1;0
2019-10-16 16:15:00;122;40;61;24;111;111;158;2;0;3;0;0;0;0
2019-10-16 16:30:00;112;40;77;28;94;74;131;4;0;5;1;1;1;0
2019-10-16 16:45:00;117;32;66;29;112;93;148;5;0;0;4;4;4;0
2019-10-16 17:00:00;137;43;46;25;119;108;140;4;0;0;0;0;0;0
2019-10-16 17:15:00;135;35;58;33;81;70;160;1;0;1;0;0;0;2
2019-10-16 17:30:00;140;43;59;18;107;103;146;1;0;4;0;0;0;0
