DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-11-05 00:00:00;6;5;0;0;6;4;0;0;0;1;8;4;3;9;4;0;0
2019-11-05 00:15:00;12;4;0;0;14;6;1;1;0;0;10;5;7;19;6;0;0
2019-11-05 00:30:00;13;3;0;0;12;3;4;4;0;1;11;3;3;15;3;0;0
2019-11-05 00:45:00;7;5;0;0;9;3;2;2;1;0;7;6;2;11;3;0;0
2019-11-05 01:00:00;7;2;1;0;18;5;4;4;1;0;4;2;7;24;6;0;0
2019-11-05 01:15:00;7;3;0;0;6;3;3;3;0;0;8;2;2;8;2;0;0
2019-11-05 01:30:00;9;2;0;0;7;1;0;0;0;0;9;1;1;8;1;0;0
2019-11-05 01:45:00;7;2;0;0;6;1;1;1;0;0;6;3;1;7;1;0;0
2019-11-05 02:00:00;5;2;0;0;4;4;0;0;0;0;4;3;4;8;4;0;0
2019-11-05 02:15:00;8;0;0;0;3;2;1;1;0;0;7;0;2;5;2;0;0
2019-11-05 02:30:00;8;1;0;0;2;0;1;1;0;0;8;1;0;1;0;0;0
2019-11-05 02:45:00;7;3;0;0;10;3;3;3;0;0;6;3;4;13;4;0;0
2019-11-05 03:00:00;4;1;0;0;9;2;0;0;0;0;4;1;2;11;3;0;0
2019-11-05 03:15:00;6;0;2;0;6;1;0;0;0;0;5;0;1;6;2;0;0
2019-11-05 03:30:00;9;8;0;0;6;4;0;0;0;0;8;7;4;8;4;0;0
2019-11-05 03:45:00;9;3;0;0;6;1;0;0;0;0;10;2;1;7;1;0;0
2019-11-05 04:00:00;8;4;1;0;7;3;0;0;0;0;8;3;4;11;5;0;0
2019-11-05 04:15:00;15;7;1;2;6;1;0;0;0;1;14;6;1;5;1;0;0
2019-11-05 04:30:00;19;4;1;0;8;3;0;0;0;0;19;4;3;9;3;0;0
2019-11-05 04:45:00;34;10;0;1;25;9;2;2;0;2;31;13;10;33;10;0;0
2019-11-05 05:00:00;26;11;2;0;31;8;3;3;0;0;25;11;6;38;7;0;0
2019-11-05 05:15:00;44;27;1;0;42;22;1;1;0;4;37;27;18;61;18;0;0
2019-11-05 05:30:00;57;29;2;0;62;34;3;3;1;1;50;31;33;88;34;0;0
2019-11-05 05:45:00;76;53;1;1;78;34;6;6;1;12;67;54;34;103;34;0;0
2019-11-05 06:00:00;59;43;4;1;80;33;3;3;0;1;54;44;34;101;35;0;0
2019-11-05 06:15:00;92;81;4;0;93;62;4;5;0;2;74;84;62;143;62;0;0
2019-11-05 06:30:00;119;114;1;1;110;68;4;5;1;3;102;118;68;151;67;0;3
