DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-10-03 00:00:00;29;11;3;2;6;17;11;11;11;5;0;0
2019-10-03 00:15:00;27;23;0;3;2;17;14;8;20;8;0;0
2019-10-03 00:30:00;22;16;0;1;3;10;15;10;17;8;0;0
2019-10-03 00:45:00;22;9;0;3;3;14;13;9;16;3;0;0
2019-10-03 01:00:00;16;4;1;1;4;14;14;4;9;2;0;0
2019-10-03 01:15:00;12;9;1;1;1;13;13;8;5;4;0;0
2019-10-03 01:30:00;12;5;2;0;0;13;13;12;12;3;0;0
2019-10-03 01:45:00;12;6;0;2;3;3;5;6;9;4;0;0
2019-10-03 02:00:00;8;8;1;1;1;9;14;8;9;3;0;0
2019-10-03 02:15:00;11;9;0;2;1;9;8;2;9;2;0;0
2019-10-03 02:30:00;9;6;1;0;0;5;11;8;4;4;0;0
2019-10-03 02:45:00;11;2;1;2;3;2;10;6;6;6;0;0
2019-10-03 03:00:00;4;8;1;1;0;4;4;2;2;1;0;0
2019-10-03 03:15:00;9;6;0;0;0;10;10;8;10;6;0;0
2019-10-03 03:30:00;8;5;0;1;1;6;7;2;4;1;0;0
2019-10-03 03:45:00;10;6;2;1;2;5;6;4;3;3;0;0
2019-10-03 04:00:00;8;6;0;0;0;2;6;7;4;2;0;0
2019-10-03 04:15:00;8;5;0;0;0;4;8;8;4;4;0;0
2019-10-03 04:30:00;4;2;1;1;1;10;6;3;2;0;0;0
2019-10-03 04:45:00;12;6;1;1;2;5;4;3;4;3;0;0
2019-10-03 05:00:00;7;4;0;0;3;10;3;5;5;1;0;0
2019-10-03 05:15:00;13;11;2;4;7;8;6;4;9;2;0;0
2019-10-03 05:30:00;8;8;0;0;0;6;9;5;10;2;0;0
2019-10-03 05:45:00;17;9;1;1;7;14;21;18;7;8;0;0
2019-10-03 06:00:00;23;9;1;3;4;15;14;13;7;7;0;0
2019-10-03 06:15:00;21;15;4;3;9;19;19;14;5;4;0;0
2019-10-03 06:30:00;17;5;3;2;4;17;21;11;7;1;0;0
2019-10-03 06:45:00;13;5;0;2;4;9;19;8;5;4;0;0
2019-10-03 07:00:00;23;15;2;3;5;10;8;5;13;3;0;0
2019-10-03 07:15:00;21;13;1;1;2;12;9;5;12;3;0;0
2019-10-03 07:30:00;14;9;2;4;6;9;9;8;12;5;0;1
2019-10-03 07:45:00;29;13;2;3;5;13;8;10;9;7;0;0
2019-10-03 08:00:00;25;16;0;1;3;25;17;10;16;2;0;2
2019-10-03 08:15:00;31;11;1;5;7;16;17;11;22;10;0;0
2019-10-03 08:30:00;28;18;1;4;4;21;14;4;17;7;0;0
2019-10-03 08:45:00;53;18;2;1;5;30;25;18;27;8;0;0
2019-10-03 09:00:00;38;20;0;3;7;26;17;16;18;13;2;1
2019-10-03 09:15:00;56;21;0;5;4;30;28;23;33;9;0;2
2019-10-03 09:30:00;58;24;1;6;10;28;24;22;40;11;0;0
2019-10-03 09:45:00;28;17;3;2;3;31;39;27;33;3;4;1
2019-10-03 10:00:00;61;24;1;5;7;38;36;34;33;7;3;4
2019-10-03 10:15:00;54;19;2;11;13;38;33;31;51;12;3;0
2019-10-03 10:30:00;43;19;2;10;10;28;32;31;53;9;4;13
2019-10-03 10:45:00;53;22;1;4;8;44;51;35;55;14;2;0
2019-10-03 11:00:00;56;23;3;8;11;46;49;31;40;10;0;0
2019-10-03 11:15:00;50;21;1;3;8;50;44;38;34;9;1;2
2019-10-03 11:30:00;37;16;1;6;12;50;32;34;35;12;5;1
2019-10-03 11:45:00;47;27;2;7;14;56;56;43;46;18;5;2
2019-10-03 12:00:00;65;31;6;5;10;54;45;49;34;11;10;10
2019-10-03 12:15:00;58;26;3;5;7;51;54;48;40;10;7;2
2019-10-03 12:30:00;51;22;2;7;10;70;45;57;38;11;1;2
2019-10-03 12:45:00;56;33;1;4;7;71;54;56;36;11;4;0
2019-10-03 13:00:00;53;39;4;6;16;80;62;42;57;9;2;4
2019-10-03 13:15:00;55;28;3;4;7;55;69;44;50;4;1;1
2019-10-03 13:30:00;62;20;7;5;14;70;55;52;45;7;2;5
2019-10-03 13:45:00;70;35;2;6;14;75;69;47;54;11;5;27
2019-10-03 14:00:00;64;28;2;12;23;74;61;54;51;18;13;15
2019-10-03 14:15:00;60;41;2;9;17;80;64;57;46;9;2;1
2019-10-03 14:30:00;67;45;4;10;18;81;67;70;59;11;10;22
2019-10-03 14:45:00;75;53;2;13;13;84;63;47;52;14;15;6
2019-10-03 15:00:00;59;27;2;5;11;57;60;49;58;14;2;0
2019-10-03 15:15:00;71;28;2;3;9;74;67;45;68;12;7;28
2019-10-03 15:30:00;70;43;8;11;18;74;64;50;58;15;6;22
2019-10-03 15:45:00;71;37;4;12;15;64;53;38;66;17;6;5
2019-10-03 16:00:00;83;40;1;3;9;65;68;49;65;14;14;26
2019-10-03 16:15:00;72;30;5;12;20;65;67;48;56;12;9;10
2019-10-03 16:30:00;66;33;2;17;18;47;54;44;61;11;8;3
2019-10-03 16:45:00;61;43;4;10;20;70;51;39;61;10;0;0
2019-10-03 17:00:00;67;53;3;12;17;62;59;45;66;10;4;11
2019-10-03 17:15:00;60;39;7;7;12;63;50;41;52;9;5;16
2019-10-03 17:30:00;81;45;3;11;20;54;59;39;71;16;0;1
2019-10-03 17:45:00;81;47;5;7;19;72;59;61;62;12;6;1
2019-10-03 18:00:00;62;55;3;9;14;60;58;40;53;11;2;8
2019-10-03 18:15:00;63;35;2;8;16;68;63;52;87;33;6;30
2019-10-03 18:30:00;63;44;1;14;13;50;53;60;40;24;3;3
2019-10-03 18:45:00;69;40;3;7;11;57;61;57;33;14;0;7
2019-10-03 19:00:00;55;36;6;1;15;44;54;35;44;12;0;0
2019-10-03 19:15:00;63;50;6;6;10;40;64;37;60;12;0;0
2019-10-03 19:30:00;43;22;4;10;11;45;55;41;44;10;0;0
2019-10-03 19:45:00;53;31;6;6;17;61;59;37;41;12;0;0
2019-10-03 20:00:00;39;23;8;7;15;49;37;20;45;10;0;3
2019-10-03 20:15:00;39;23;2;5;10;46;32;26;38;3;0;0
2019-10-03 20:30:00;54;32;6;5;14;43;39;23;26;10;0;0
2019-10-03 20:45:00;43;33;2;4;4;25;25;27;22;9;0;0
2019-10-03 21:00:00;46;31;3;2;6;28;36;16;25;6;0;0
2019-10-03 21:15:00;41;24;2;2;6;21;27;21;21;7;0;0
2019-10-03 21:30:00;42;19;0;3;6;26;20;19;22;11;0;0
2019-10-03 21:45:00;28;21;1;4;7;26;23;19;22;7;0;0
2019-10-03 22:00:00;36;17;2;4;9;17;21;13;20;8;0;0
2019-10-03 22:15:00;23;23;4;1;4;29;18;12;18;10;0;0
2019-10-03 22:30:00;31;18;1;2;6;12;18;15;35;8;0;0
2019-10-03 22:45:00;33;17;3;1;4;20;24;11;31;6;0;0
2019-10-03 23:00:00;17;19;4;3;4;25;16;9;20;8;0;0
2019-10-03 23:15:00;24;15;2;1;4;16;21;10;11;5;0;0
2019-10-03 23:30:00;18;15;1;1;4;13;8;6;10;3;0;0
2019-10-03 23:45:00;18;7;0;4;4;15;12;7;17;5;0;0
