DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-06-22 00:00:00;0;3;1;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-06-22 00:15:00;0;1;6;0;0;10;0;0;10;1;0;0;0;0;0;0;0
2020-06-22 00:30:00;4;2;4;0;0;6;0;0;8;0;0;0;0;0;0;0;0
2020-06-22 00:45:00;0;4;4;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-06-22 01:00:00;0;6;0;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-06-22 01:15:00;0;7;0;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-06-22 01:30:00;0;2;1;0;0;5;0;0;4;0;0;0;0;0;0;0;0
2020-06-22 01:45:00;0;1;2;0;0;5;0;0;6;0;1;0;0;0;0;0;0
2020-06-22 02:00:00;0;4;2;1;0;0;1;1;1;0;0;1;0;0;0;0;0
2020-06-22 02:15:00;0;3;2;2;1;2;2;0;4;1;1;1;0;0;0;0;0
2020-06-22 02:30:00;1;3;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-06-22 03:00:00;0;4;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-06-22 03:15:00;0;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-06-22 03:30:00;0;6;3;0;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-06-22 03:45:00;1;3;1;0;0;4;0;0;4;1;1;1;0;0;0;0;0
2020-06-22 04:00:00;2;7;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0
2020-06-22 04:15:00;1;2;0;0;0;3;0;0;3;0;0;2;0;0;0;0;0
2020-06-22 04:30:00;2;9;2;0;0;8;0;0;9;0;1;0;0;0;0;0;0
2020-06-22 05:00:00;2;19;5;0;0;9;0;0;8;0;0;4;0;0;0;0;0
2020-06-22 05:15:00;1;18;12;1;0;13;1;0;12;1;0;5;0;0;0;0;0
2020-06-22 05:30:00;7;38;4;0;0;18;0;0;18;0;2;7;0;0;0;0;0
2020-06-22 05:45:00;22;35;10;1;0;33;2;0;34;1;0;8;0;0;0;0;0
2020-06-22 06:00:00;5;32;15;1;3;43;1;1;44;2;2;7;0;0;0;0;0
2020-06-22 06:15:00;6;46;23;5;5;58;5;0;53;6;1;1;0;0;0;0;0
2020-06-22 06:30:00;13;59;26;4;1;104;3;1;94;6;1;5;0;0;0;0;0
2020-06-22 06:45:00;13;52;27;5;3;93;6;3;95;5;2;15;0;0;0;0;0
2020-06-22 07:00:00;5;61;31;13;3;99;13;2;96;14;2;4;0;0;0;0;0
2020-06-22 07:15:00;5;64;42;6;8;111;9;4;107;11;12;6;0;0;0;0;0
2020-06-22 07:30:00;15;71;58;11;5;98;12;2;104;10;9;5;0;0;0;0;0
2020-06-22 07:45:00;9;66;60;6;6;118;6;4;126;12;11;10;0;0;0;0;0
2020-06-22 08:00:00;11;75;56;8;2;91;7;2;93;8;7;8;0;0;0;0;0
2020-06-22 08:15:00;6;79;42;7;49;99;8;4;95;11;3;7;0;0;0;0;0
2020-06-22 08:30:00;10;52;40;3;1;78;2;1;80;2;2;5;0;0;0;0;0
2020-06-22 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 09:00:00;6;74;43;7;3;55;8;0;56;6;3;10;0;0;0;0;0
2020-06-22 09:15:00;5;53;41;3;75;54;4;2;64;6;3;8;0;0;0;0;0
2020-06-22 09:30:00;11;56;36;3;3;60;5;2;62;5;6;10;0;0;0;0;0
2020-06-22 09:45:00;12;68;37;1;0;55;2;0;57;2;2;11;0;0;0;0;0
2020-06-22 10:00:00;8;65;52;3;2;77;3;0;78;2;3;6;0;0;0;0;0
2020-06-22 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 10:30:00;14;75;50;6;2;49;10;2;57;7;2;9;0;0;0;0;0
2020-06-22 10:45:00;4;70;61;6;4;57;6;3;60;3;2;11;0;0;0;0;0
2020-06-22 11:00:00;12;88;60;2;0;35;5;0;37;0;0;12;0;0;0;0;0
2020-06-22 11:15:00;12;79;45;4;1;48;7;0;51;3;5;8;0;0;0;0;0
2020-06-22 11:30:00;11;79;65;0;1;45;0;1;49;1;5;4;0;0;0;0;0
2020-06-22 11:45:00;9;77;50;5;0;55;5;0;59;1;6;8;0;0;0;0;0
2020-06-22 12:00:00;6;95;51;6;3;52;8;2;51;9;8;8;0;0;0;0;0
2020-06-22 12:15:00;15;89;59;7;4;51;7;1;61;7;6;9;0;0;0;0;0
2020-06-22 12:30:00;13;90;61;5;4;60;6;1;55;4;8;4;1;0;0;0;0
2020-06-22 12:45:00;14;89;56;3;0;63;3;1;67;4;2;3;2;0;0;0;0
2020-06-22 13:00:00;18;100;55;4;4;60;6;3;61;7;10;10;0;0;0;0;0
2020-06-22 13:15:00;6;76;54;2;1;54;4;1;60;3;3;9;1;0;0;0;0
2020-06-22 13:45:00;8;91;55;5;4;68;4;5;70;6;0;7;0;0;0;0;0
2020-06-22 14:00:00;15;79;62;3;1;53;3;1;48;6;4;19;2;0;0;0;0
2020-06-22 14:15:00;15;110;66;7;2;53;7;1;57;3;10;13;3;0;0;0;0
2020-06-22 14:30:00;17;76;53;3;2;61;3;0;63;1;5;10;0;0;0;0;0
2020-06-22 14:45:00;17;97;70;2;3;41;2;3;42;4;6;10;0;0;0;0;0
2020-06-22 15:00:00;16;101;73;4;1;70;7;1;72;4;9;6;3;0;0;0;0
2020-06-22 15:15:00;8;97;64;7;2;48;8;2;59;3;8;9;0;0;0;0;0
2020-06-22 15:30:00;8;94;87;4;3;62;4;1;65;3;17;10;0;0;0;0;0
2020-06-22 15:45:00;17;105;96;3;5;88;4;3;79;7;12;9;0;0;0;0;0
2020-06-22 16:00:00;9;134;111;3;1;70;6;1;72;6;22;26;0;0;0;0;0
2020-06-22 16:15:00;10;122;107;4;3;78;5;2;79;6;24;13;1;0;0;0;0
2020-06-22 16:30:00;13;143;127;6;4;78;7;3;74;5;20;15;0;0;0;0;0
2020-06-22 16:45:00;17;117;96;6;5;80;6;5;82;8;11;19;1;0;0;0;0
2020-06-22 17:00:00;12;150;100;5;3;74;4;3;79;6;13;13;0;0;0;0;0
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;17;113;88;9;4;66;12;3;67;8;10;7;0;0;0;0;0
2020-06-22 17:45:00;11;89;68;2;2;69;3;1;74;3;8;14;0;0;0;0;0
2020-06-22 18:00:00;16;100;76;3;2;72;4;0;69;3;6;14;0;0;0;0;0
2020-06-22 18:15:00;4;91;64;8;4;54;7;2;59;8;4;3;0;0;0;0;0
2020-06-22 18:30:00;11;97;56;2;0;56;6;0;59;2;4;10;0;0;0;0;0
2020-06-22 18:45:00;15;61;42;2;1;51;7;0;47;1;0;3;0;0;0;0;0
2020-06-22 19:00:00;3;74;24;4;3;46;5;1;48;5;7;10;0;0;0;0;0
2020-06-22 19:15:00;6;62;38;4;3;43;5;2;46;2;3;5;0;0;0;0;0
2020-06-22 19:30:00;2;42;25;5;1;41;7;1;38;5;3;2;0;0;0;0;0
2020-06-22 19:45:00;6;45;24;3;2;29;3;2;30;3;3;4;0;0;0;0;0
2020-06-22 20:00:00;4;43;20;1;0;30;1;0;29;1;0;5;0;0;0;0;0
2020-06-22 20:15:00;3;31;16;2;0;27;1;1;28;1;0;6;0;0;0;0;0
2020-06-22 20:30:00;4;19;19;0;0;25;0;0;22;0;0;2;0;0;0;0;0
2020-06-22 20:45:00;2;36;13;3;3;26;6;2;30;4;4;3;0;0;0;0;0
2020-06-22 21:00:00;2;23;10;1;0;17;1;0;18;0;3;5;0;0;0;0;0
2020-06-22 21:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 21:30:00;5;15;9;2;0;23;4;0;22;2;1;3;0;0;0;0;0
2020-06-22 21:45:00;1;18;6;1;0;7;1;0;6;1;3;4;0;0;0;0;0
2020-06-22 22:00:00;3;18;6;1;0;16;2;0;15;1;0;1;0;0;0;0;0
2020-06-22 22:15:00;4;14;9;1;0;14;1;0;15;1;1;4;0;0;0;0;0
2020-06-22 22:30:00;1;20;10;1;0;10;1;0;9;1;0;4;0;0;0;0;0
2020-06-22 22:45:00;1;13;4;2;1;13;2;0;15;1;0;0;0;0;0;0;0
2020-06-22 23:00:00;2;13;5;0;0;15;0;0;15;0;1;1;0;0;0;0;0
2020-06-22 23:15:00;1;10;7;1;0;7;1;0;6;1;1;2;0;0;0;0;0
