DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-07-13 00:00:00;7;8;12;0;0;0;0;0
2020-07-13 00:15:00;7;10;5;0;0;0;1;0
2020-07-13 00:30:00;1;14;9;0;0;0;0;0
2020-07-13 00:45:00;9;17;12;0;0;0;0;0
2020-07-13 01:00:00;4;14;10;0;0;0;0;0
2020-07-13 01:15:00;9;10;6;0;0;0;0;0
2020-07-13 01:30:00;1;8;1;0;0;0;0;0
2020-07-13 01:45:00;4;8;1;0;0;0;0;0
2020-07-13 02:00:00;4;3;2;0;0;0;0;0
2020-07-13 02:15:00;7;11;3;0;0;0;0;0
2020-07-13 02:30:00;2;10;3;0;0;0;0;0
2020-07-13 02:45:00;3;9;2;0;0;0;0;0
2020-07-13 03:00:00;3;6;3;0;0;0;0;0
2020-07-13 03:15:00;2;2;1;0;0;0;0;0
2020-07-13 03:30:00;5;5;4;0;0;0;0;0
2020-07-13 03:45:00;4;5;6;0;0;0;0;0
2020-07-13 04:00:00;5;11;1;0;0;0;0;0
2020-07-13 04:15:00;7;9;4;0;0;0;0;0
2020-07-13 04:30:00;11;17;7;0;0;0;0;0
2020-07-13 04:45:00;9;33;25;0;0;0;0;0
2020-07-13 05:00:00;20;27;72;0;0;0;0;0
2020-07-13 05:15:00;22;55;123;0;0;0;0;0
2020-07-13 05:30:00;28;75;100;0;0;0;0;0
2020-07-13 05:45:00;40;84;63;0;0;0;0;0
2020-07-13 06:00:00;42;86;52;0;0;0;0;0
2020-07-13 06:15:00;46;106;46;0;0;0;0;0
2020-07-13 06:30:00;56;113;77;0;3;0;1;1
2020-07-13 06:45:00;59;136;62;0;3;1;2;5
2020-07-13 07:00:00;55;97;63;0;2;0;0;1
2020-07-13 07:15:00;51;133;74;0;1;4;14;0
2020-07-13 07:30:00;68;153;99;0;8;12;72;3
2020-07-13 07:45:00;76;155;95;0;7;5;8;1
2020-07-13 08:00:00;63;142;83;0;12;3;2;3
2020-07-13 08:15:00;88;163;65;0;9;6;6;5
2020-07-13 08:30:00;65;130;82;0;12;1;6;8
2020-07-13 08:45:00;64;116;87;0;14;13;3;8
2020-07-13 09:00:00;66;123;61;0;3;3;22;1
2020-07-13 09:15:00;55;119;65;0;8;0;21;2
2020-07-13 09:30:00;66;127;68;0;5;0;4;4
2020-07-13 09:45:00;57;121;73;0;13;1;4;21
2020-07-13 10:00:00;63;128;72;0;5;8;1;4
2020-07-13 10:15:00;73;138;90;0;3;3;2;5
2020-07-13 10:30:00;69;161;54;0;0;11;19;0
2020-07-13 10:45:00;65;154;79;0;11;1;1;2
2020-07-13 11:00:00;91;160;63;0;6;2;4;2
2020-07-13 11:15:00;75;151;62;0;12;24;4;4
2020-07-13 11:30:00;81;164;74;0;6;1;3;4
2020-07-13 11:45:00;64;153;72;0;5;0;10;0
2020-07-13 12:00:00;75;178;67;0;3;6;3;3
2020-07-13 12:15:00;64;172;77;0;11;7;18;9
2020-07-13 12:30:00;66;156;65;0;22;0;3;27
2020-07-13 12:45:00;67;153;61;0;18;2;8;22
2020-07-13 13:00:00;68;162;75;0;8;2;4;5
2020-07-13 13:15:00;95;153;84;0;6;2;12;1
2020-07-13 13:30:00;86;173;109;0;24;3;23;14
2020-07-13 13:45:00;88;149;95;0;85;3;13;4
2020-07-13 14:00:00;115;154;77;0;29;1;9;9
2020-07-13 14:15:00;163;219;97;0;8;1;18;8
2020-07-13 14:30:00;180;190;86;0;11;3;15;71
2020-07-13 14:45:00;129;187;74;0;33;5;1;20
2020-07-13 15:00:00;114;199;60;0;13;2;4;13
2020-07-13 15:15:00;96;211;69;0;33;3;17;17
2020-07-13 15:30:00;91;184;88;0;13;5;37;8
2020-07-13 15:45:00;96;220;79;0;61;1;17;53
2020-07-13 16:00:00;117;254;77;0;17;35;4;13
2020-07-13 16:15:00;103;260;81;0;12;11;16;3
2020-07-13 16:30:00;93;230;82;0;8;7;8;10
2020-07-13 16:45:00;108;216;95;0;35;3;5;12
2020-07-13 17:00:00;104;208;84;0;38;0;23;21
2020-07-13 17:15:00;98;200;80;0;90;1;13;11
2020-07-13 17:30:00;96;192;80;0;60;6;17;20
2020-07-13 17:45:00;73;195;78;0;7;2;6;9
2020-07-13 18:00:00;83;172;74;0;1;1;28;2
2020-07-13 18:15:00;89;162;63;0;55;0;13;15
2020-07-13 18:30:00;64;139;65;0;15;3;6;30
2020-07-13 18:45:00;60;155;52;0;13;2;20;22
2020-07-13 19:00:00;57;144;55;0;23;0;3;7
2020-07-13 19:15:00;42;119;53;0;5;1;1;4
