DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-07-27 00:00:00;1;10;3;0;0;0;0;0
2020-07-27 00:15:00;5;16;5;0;0;0;0;0
2020-07-27 00:30:00;4;11;7;0;0;0;0;0
2020-07-27 00:45:00;4;8;6;0;0;0;0;0
2020-07-27 01:00:00;6;15;5;0;0;0;0;0
2020-07-27 01:15:00;5;8;3;0;0;0;0;0
2020-07-27 01:30:00;7;5;1;0;0;0;0;0
2020-07-27 01:45:00;4;9;3;0;0;0;0;0
2020-07-27 02:00:00;4;7;1;0;0;0;0;0
2020-07-27 02:15:00;2;6;1;0;0;0;0;0
2020-07-27 02:30:00;1;9;2;0;0;0;0;0
2020-07-27 02:45:00;2;5;2;0;0;0;0;0
2020-07-27 03:00:00;2;2;0;0;0;0;0;0
2020-07-27 03:15:00;2;4;4;0;0;0;0;0
2020-07-27 03:30:00;3;8;6;0;0;0;0;0
2020-07-27 03:45:00;2;7;4;0;0;0;0;0
2020-07-27 04:00:00;6;5;2;0;0;0;0;0
2020-07-27 04:15:00;8;13;2;0;0;0;0;0
2020-07-27 04:30:00;8;15;12;0;0;0;0;0
2020-07-27 04:45:00;12;27;28;0;0;0;0;0
2020-07-27 05:00:00;22;38;49;0;0;0;0;0
2020-07-27 05:15:00;14;41;116;0;0;0;0;0
2020-07-27 05:30:00;31;85;97;0;0;0;0;0
2020-07-27 05:45:00;39;71;43;0;0;0;0;0
2020-07-27 06:00:00;27;67;49;0;0;0;3;0
2020-07-27 06:15:00;34;95;50;0;0;0;0;1
2020-07-27 06:30:00;48;116;56;0;0;0;0;0
2020-07-27 06:45:00;48;137;61;0;0;1;5;0
2020-07-27 07:00:00;48;100;62;0;0;1;15;0
2020-07-27 07:15:00;46;113;70;0;1;0;0;1
2020-07-27 07:30:00;50;109;66;0;2;0;1;1
2020-07-27 07:45:00;56;135;69;0;10;1;26;5
2020-07-27 08:00:00;68;110;74;0;6;4;17;0
2020-07-27 08:15:00;57;122;59;0;8;5;4;3
2020-07-27 08:30:00;63;124;76;0;2;1;12;3
2020-07-27 08:45:00;68;124;64;0;16;3;13;5
2020-07-27 09:00:00;55;127;60;0;9;4;9;9
2020-07-27 09:15:00;74;120;59;0;2;0;3;1
2020-07-27 09:30:00;67;136;56;0;5;6;9;8
2020-07-27 09:45:00;57;142;49;0;2;6;3;1
2020-07-27 10:00:00;75;127;51;0;0;0;30;0
2020-07-27 10:15:00;76;142;53;0;24;3;3;4
2020-07-27 10:30:00;70;141;51;0;2;5;2;0
2020-07-27 10:45:00;82;146;59;0;14;1;37;2
2020-07-27 11:00:00;76;143;51;0;1;1;0;1
2020-07-27 11:15:00;75;127;47;0;7;0;0;17
2020-07-27 11:30:00;77;143;48;0;17;48;2;12
2020-07-27 11:45:00;99;181;55;0;9;11;11;10
2020-07-27 12:00:00;82;164;59;0;15;4;8;14
2020-07-27 12:15:00;84;162;66;0;1;2;3;3
2020-07-27 12:30:00;75;175;65;0;15;30;3;21
2020-07-27 12:45:00;71;136;60;0;0;0;22;1
2020-07-27 13:00:00;68;165;61;0;42;4;8;30
2020-07-27 13:15:00;92;155;57;0;20;0;11;44
2020-07-27 13:30:00;85;156;64;0;21;0;11;15
2020-07-27 13:45:00;103;137;81;0;33;4;48;24
2020-07-27 14:00:00;136;161;70;0;22;0;7;4
2020-07-27 14:15:00;162;214;58;0;26;4;27;5
2020-07-27 14:30:00;165;209;42;0;19;5;18;6
2020-07-27 14:45:00;167;211;65;0;5;9;19;4
2020-07-27 15:00:00;120;180;59;0;31;2;6;12
2020-07-27 15:15:00;106;181;68;0;29;5;14;14
2020-07-27 15:30:00;101;179;64;0;14;0;12;15
2020-07-27 15:45:00;81;171;63;0;18;11;6;32
2020-07-27 16:00:00;115;221;58;0;13;4;64;9
2020-07-27 16:15:00;109;227;67;0;97;12;6;86
2020-07-27 16:30:00;107;216;57;0;20;0;3;8
2020-07-27 16:45:00;88;220;61;0;9;4;18;19
2020-07-27 17:00:00;112;189;57;0;9;1;8;18
2020-07-27 17:15:00;95;208;57;0;10;2;33;8
2020-07-27 17:30:00;83;201;59;0;29;11;23;6
2020-07-27 17:45:00;82;181;61;0;22;0;14;17
2020-07-27 18:00:00;88;155;47;0;12;6;9;1
2020-07-27 18:15:00;71;158;45;0;20;1;9;26
2020-07-27 18:30:00;69;159;49;0;30;35;9;17
