DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-12-07 00:00:00;7;7;2;0;9;6;0;0;6;0;0
2020-12-07 00:15:00;3;6;5;1;7;3;0;0;3;0;0
2020-12-07 00:30:00;6;3;0;0;5;4;1;0;4;0;0
2020-12-07 00:45:00;4;5;2;0;5;4;1;0;5;0;0
2020-12-07 01:00:00;3;3;0;1;7;1;0;0;3;0;0
2020-12-07 01:15:00;2;3;0;0;3;2;1;0;2;0;0
2020-12-07 01:30:00;8;6;0;0;9;1;0;0;5;0;0
2020-12-07 01:45:00;7;5;1;0;4;4;0;0;4;0;0
2020-12-07 02:00:00;7;11;1;0;8;2;0;0;2;0;0
2020-12-07 02:15:00;13;10;0;0;1;0;0;0;1;0;0
2020-12-07 02:30:00;8;2;0;0;4;1;0;0;3;0;0
2020-12-07 02:45:00;9;7;2;0;5;3;1;0;3;0;0
2020-12-07 03:00:00;5;6;0;0;0;1;0;0;1;0;0
2020-12-07 03:15:00;4;3;0;0;6;3;0;0;3;0;0
2020-12-07 03:30:00;3;6;0;2;4;4;0;0;4;0;0
2020-12-07 03:45:00;6;4;0;0;7;1;0;0;3;0;0
2020-12-07 04:00:00;7;5;0;0;8;5;2;0;6;0;0
2020-12-07 04:15:00;12;8;2;0;6;3;0;0;7;0;0
2020-12-07 04:30:00;12;14;0;0;14;7;1;0;7;0;0
2020-12-07 04:45:00;28;12;0;0;11;9;0;0;7;0;0
2020-12-07 05:00:00;35;35;2;3;31;16;0;0;20;0;0
2020-12-07 05:15:00;43;30;5;2;34;16;1;0;22;0;0
2020-12-07 05:30:00;66;67;6;2;41;25;0;0;34;0;0
2020-12-07 05:45:00;57;67;10;2;70;31;3;0;33;0;0
2020-12-07 06:00:00;68;60;14;7;79;40;4;0;45;0;0
2020-12-07 06:15:00;57;65;15;11;92;55;2;0;56;0;2
2020-12-07 06:30:00;84;135;22;18;141;94;12;0;93;0;17
2020-12-07 06:45:00;88;116;18;15;126;125;6;0;114;1;3
2020-12-07 07:00:00;85;114;7;4;118;116;4;0;134;0;3
2020-12-07 07:15:00;78;92;12;5;176;145;5;0;167;2;5
2020-12-07 07:30:00;77;110;12;3;138;155;5;0;155;5;5
2020-12-07 07:45:00;103;134;15;11;123;133;13;0;148;4;2
2020-12-07 08:00:00;92;112;16;5;116;115;13;0;125;3;9
2020-12-07 08:15:00;77;93;10;5;107;95;10;0;98;6;4
2020-12-07 08:30:00;84;102;14;10;100;92;9;0;92;6;1
2020-12-07 08:45:00;93;106;11;6;101;102;14;0;107;4;1
2020-12-07 09:00:00;72;87;9;8;86;71;9;0;77;1;4
2020-12-07 09:15:00;84;94;10;7;96;85;10;0;87;9;4
2020-12-07 09:30:00;82;76;4;12;85;67;9;0;79;10;4
2020-12-07 09:45:00;99;104;13;10;85;95;2;0;98;10;1
2020-12-07 10:00:00;91;119;11;8;93;81;13;0;91;7;1
2020-12-07 10:15:00;105;109;13;8;103;89;9;0;105;12;6
2020-12-07 10:30:00;104;112;17;14;101;81;7;0;81;12;0
2020-12-07 10:45:00;103;95;12;11;114;111;9;0;129;6;2
2020-12-07 11:00:00;90;116;11;8;99;93;8;0;104;10;11
2020-12-07 11:15:00;86;123;12;14;103;110;7;0;104;4;16
2020-12-07 11:30:00;74;126;14;7;80;101;6;0;85;7;6
2020-12-07 11:45:00;99;131;8;12;98;95;7;0;104;4;0
2020-12-07 12:00:00;91;102;13;16;100;98;8;0;106;8;0
2020-12-07 12:15:00;97;102;10;5;109;119;5;0;115;5;1
2020-12-07 12:30:00;91;108;6;4;91;90;10;0;106;3;6
2020-12-07 12:45:00;86;118;17;7;112;116;7;0;111;6;2
2020-12-07 13:00:00;54;186;28;9;96;106;6;0;102;2;10
2020-12-07 13:15:00;90;193;22;8;115;109;14;0;109;4;7
2020-12-07 13:30:00;103;167;24;6;106;98;4;0;106;1;3
2020-12-07 13:45:00;75;140;14;5;84;104;8;0;105;0;0
2020-12-07 14:00:00;86;148;21;0;92;87;8;0;91;4;3
2020-12-07 14:15:00;85;134;14;6;105;128;4;0;128;6;23
2020-12-07 14:30:00;79;117;12;13;91;118;2;0;116;7;5
2020-12-07 14:45:00;96;130;18;15;108;124;12;0;117;7;11
2020-12-07 15:00:00;117;143;19;18;106;110;8;0;122;7;10
2020-12-07 15:15:00;102;135;15;13;103;121;6;0;127;4;2
2020-12-07 15:30:00;111;140;15;17;104;114;9;0;119;11;12
2020-12-07 15:45:00;114;139;11;19;123;130;12;0;134;4;8
2020-12-07 16:00:00;126;161;19;19;121;131;8;0;136;7;7
2020-12-07 16:15:00;107;159;16;41;119;139;10;0;143;15;6
2020-12-07 16:30:00;115;154;15;37;134;143;4;0;153;11;8
2020-12-07 16:45:00;120;170;23;37;123;140;6;0;147;9;30
2020-12-07 17:00:00;106;138;11;34;120;137;2;0;140;10;5
2020-12-07 17:15:00;90;142;12;22;112;126;4;0;128;3;12
2020-12-07 17:30:00;93;117;10;9;119;113;2;0;120;4;2
2020-12-07 17:45:00;88;98;8;9;101;110;2;0;121;4;9
2020-12-07 18:00:00;81;96;9;9;93;115;6;0;111;3;7
2020-12-07 18:15:00;77;88;9;8;82;92;3;0;90;1;1
2020-12-07 18:30:00;56;83;12;5;78;74;0;0;81;0;9
2020-12-07 18:45:00;51;60;4;6;71;64;2;0;64;1;1
2020-12-07 19:00:00;51;68;7;5;56;51;0;0;54;0;0
2020-12-07 19:15:00;52;58;6;5;57;59;1;0;61;0;3
2020-12-07 19:30:00;48;41;5;3;51;38;0;0;44;0;0
2020-12-07 19:45:00;35;35;4;3;46;32;2;0;36;1;0
2020-12-07 20:00:00;37;35;4;4;54;32;2;0;38;0;1
2020-12-07 20:15:00;26;22;3;4;46;41;1;0;39;0;3
2020-12-07 20:30:00;25;22;2;1;36;28;1;0;33;0;0
2020-12-07 20:45:00;17;27;0;2;25;25;0;0;28;0;0
2020-12-07 21:00:00;20;13;1;3;38;28;2;0;29;0;0
2020-12-07 21:15:00;23;20;2;5;24;17;0;0;18;0;0
2020-12-07 21:30:00;26;26;2;1;27;14;1;0;15;0;0
2020-12-07 21:45:00;12;17;2;0;16;16;1;0;17;0;0
2020-12-07 22:00:00;28;29;5;2;31;12;0;0;14;0;0
2020-12-07 22:15:00;25;28;1;0;17;12;1;0;11;0;0
2020-12-07 22:30:00;16;9;0;1;14;21;0;0;21;0;0
2020-12-07 22:45:00;14;11;0;0;15;12;3;0;15;0;0
2020-12-07 23:00:00;8;10;1;1;19;13;0;0;15;0;0
2020-12-07 23:15:00;5;5;0;0;13;10;0;0;10;0;0
2020-12-07 23:30:00;8;11;0;0;10;9;0;0;10;0;0
2020-12-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
