DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-10-06 00:00:00;0;0;0;4;0;0;0;0
2020-10-06 00:15:00;0;1;2;2;0;0;0;0
2020-10-06 00:30:00;0;1;1;4;0;0;0;0
2020-10-06 00:45:00;2;0;2;1;1;0;0;0
2020-10-06 01:00:00;0;0;0;2;0;0;0;0
2020-10-06 01:15:00;1;1;0;1;0;0;0;0
2020-10-06 01:30:00;3;2;0;1;2;0;0;0
2020-10-06 01:45:00;0;1;0;1;2;0;0;0
2020-10-06 02:00:00;0;1;1;1;0;0;0;0
2020-10-06 02:15:00;0;0;0;1;0;0;0;0
2020-10-06 02:30:00;1;1;1;1;0;0;0;0
2020-10-06 02:45:00;0;0;0;1;0;0;0;0
2020-10-06 03:00:00;0;0;0;2;0;0;0;0
2020-10-06 03:15:00;0;0;0;1;1;0;0;0
2020-10-06 03:30:00;0;0;0;0;0;0;0;0
2020-10-06 03:45:00;4;1;0;3;2;0;0;0
2020-10-06 04:00:00;1;0;0;1;0;0;0;0
2020-10-06 04:15:00;6;0;1;2;1;0;0;0
2020-10-06 04:30:00;6;1;0;6;1;0;0;0
2020-10-06 04:45:00;13;1;3;1;1;0;0;0
2020-10-06 05:00:00;17;4;1;7;1;0;0;0
2020-10-06 05:15:00;28;11;1;9;3;0;0;0
2020-10-06 05:30:00;55;9;8;24;2;0;0;0
2020-10-06 05:45:00;53;4;5;31;3;0;0;0
2020-10-06 06:00:00;50;6;10;23;2;0;0;0
2020-10-06 06:15:00;86;9;7;39;5;0;0;0
2020-10-06 06:30:00;120;10;7;62;6;5;0;0
2020-10-06 06:45:00;107;12;11;84;12;16;0;0
2020-10-06 07:00:00;177;14;12;53;10;6;0;6
2020-10-06 07:15:00;222;20;17;87;22;27;0;0
2020-10-06 07:30:00;205;21;41;96;43;5;0;0
2020-10-06 07:45:00;144;17;46;120;46;9;0;0
2020-10-06 08:00:00;105;19;33;103;46;2;0;0
2020-10-06 08:15:00;136;11;29;102;16;11;0;0
2020-10-06 08:30:00;125;22;14;83;13;1;0;0
2020-10-06 08:45:00;97;19;30;82;17;13;1;0
2020-10-06 09:00:00;86;18;32;74;21;24;0;0
2020-10-06 09:15:00;111;12;31;65;6;10;0;0
2020-10-06 09:30:00;92;12;21;86;17;5;0;0
2020-10-06 09:45:00;92;18;35;73;24;6;0;0
2020-10-06 10:00:00;81;17;38;97;25;7;0;0
2020-10-06 10:15:00;13;3;6;17;2;0;0;0
2020-10-06 10:30:00;
2020-10-06 10:45:00;
2020-10-06 11:00:00;
2020-10-06 11:15:00;
2020-10-06 11:30:00;
2020-10-06 11:45:00;
2020-10-06 12:00:00;
2020-10-06 12:15:00;
2020-10-06 12:30:00;
2020-10-06 12:45:00;
2020-10-06 13:00:00;
2020-10-06 13:15:00;
2020-10-06 13:30:00;
2020-10-06 13:45:00;
2020-10-06 14:00:00;
2020-10-06 14:15:00;
2020-10-06 14:30:00;
2020-10-06 14:45:00;
2020-10-06 15:00:00;
2020-10-06 15:15:00;
2020-10-06 15:30:00;
2020-10-06 15:45:00;
2020-10-06 16:00:00;
2020-10-06 16:15:00;
2020-10-06 16:30:00;
2020-10-06 16:45:00;
2020-10-06 17:00:00;
2020-10-06 17:15:00;
2020-10-06 17:30:00;
2020-10-06 17:45:00;
2020-10-06 18:00:00;
2020-10-06 18:15:00;
2020-10-06 18:30:00;
2020-10-06 18:45:00;
2020-10-06 19:00:00;
2020-10-06 19:15:00;
2020-10-06 19:30:00;
2020-10-06 19:45:00;
2020-10-06 20:00:00;
2020-10-06 20:15:00;
2020-10-06 20:30:00;
2020-10-06 20:45:00;
2020-10-06 21:00:00;
2020-10-06 21:15:00;
2020-10-06 21:30:00;
2020-10-06 21:45:00;
2020-10-06 22:00:00;
2020-10-06 22:15:00;
2020-10-06 22:30:00;
2020-10-06 22:45:00;
2020-10-06 23:00:00;
2020-10-06 23:15:00;
2020-10-06 23:30:00;
