DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-06-11 00:00:00;11;5;3;3;0;3;4;5;5;4;0;0;5;0;0;0;0
2020-06-11 00:15:00;7;1;4;4;2;4;6;2;8;2;0;0;0;0;0;0;0
2020-06-11 00:30:00;15;3;1;2;2;3;7;4;6;6;0;0;0;0;0;0;0
2020-06-11 00:45:00;10;1;2;2;3;2;5;3;5;4;0;0;0;0;0;0;0
2020-06-11 01:00:00;7;1;0;2;1;3;5;3;3;4;0;0;0;0;0;0;0
2020-06-11 01:15:00;7;0;1;0;0;2;4;3;5;4;0;0;0;0;0;0;0
2020-06-11 01:30:00;4;0;1;3;0;0;3;2;6;5;0;0;0;0;0;0;0
2020-06-11 01:45:00;3;0;4;4;1;1;3;5;6;7;0;0;0;0;0;0;0
2020-06-11 02:00:00;7;0;1;2;3;0;9;0;4;1;0;0;0;0;0;0;0
2020-06-11 02:15:00;2;1;0;4;0;1;6;1;4;3;0;0;0;0;0;0;0
2020-06-11 02:30:00;3;1;4;3;1;0;1;5;5;8;0;0;0;0;0;0;0
2020-06-11 02:45:00;4;1;3;3;0;1;2;2;3;1;0;0;0;0;0;0;0
2020-06-11 03:00:00;1;0;1;0;1;2;0;2;2;1;0;0;0;0;0;0;0
2020-06-11 03:15:00;2;0;1;2;0;0;0;1;3;0;0;0;0;0;0;0;0
2020-06-11 03:30:00;3;2;1;1;1;2;2;2;1;1;0;0;0;0;0;0;0
2020-06-11 03:45:00;3;1;0;2;1;1;3;2;3;3;0;0;0;0;0;0;0
2020-06-11 04:00:00;3;4;1;2;3;1;1;0;1;2;0;0;0;0;0;0;0
2020-06-11 04:15:00;0;1;1;2;2;2;1;0;2;2;0;0;0;0;0;0;0
2020-06-11 04:30:00;4;0;2;3;0;2;1;0;1;3;0;0;0;0;0;0;0
2020-06-11 04:45:00;1;1;2;0;0;0;0;1;2;1;0;0;0;0;0;0;0
2020-06-11 05:00:00;1;1;0;0;0;1;1;6;9;6;0;0;0;0;0;0;0
2020-06-11 05:15:00;3;1;3;1;2;1;3;2;0;2;0;0;0;0;0;0;0
2020-06-11 05:30:00;10;2;3;2;2;1;0;12;14;6;0;0;0;0;0;0;0
2020-06-11 05:45:00;3;1;2;5;5;0;3;35;37;44;0;0;0;0;0;11;0
2020-06-11 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-11 06:15:00;10;3;7;8;2;2;5;15;20;21;0;0;0;0;0;0;0
2020-06-11 06:30:00;8;3;3;2;0;2;4;13;9;11;0;0;0;0;0;0;0
2020-06-11 06:45:00;5;2;4;2;1;3;1;8;7;18;0;0;0;0;0;0;0
2020-06-11 07:00:00;2;5;5;2;0;3;7;5;5;3;0;0;0;0;0;0;0
2020-06-11 07:15:00;6;0;5;4;2;4;1;8;8;9;0;0;0;0;0;0;0
2020-06-11 07:30:00;4;6;3;2;2;2;0;2;7;5;0;0;4;0;0;0;0
2020-06-11 07:45:00;10;5;4;3;0;0;6;5;6;8;0;0;0;0;0;0;0
2020-06-11 08:00:00;3;4;7;6;2;6;6;1;3;1;0;0;0;0;0;0;0
2020-06-11 08:15:00;7;2;3;6;4;3;3;6;7;10;0;0;0;0;0;0;0
2020-06-11 08:30:00;7;12;4;5;7;4;4;5;6;6;0;0;0;0;0;0;0
2020-06-11 08:45:00;4;4;7;6;1;3;10;9;7;5;0;0;0;0;0;0;0
2020-06-11 09:00:00;2;2;2;2;1;3;6;4;10;12;0;0;0;0;0;0;0
2020-06-11 09:15:00;4;6;3;4;4;4;2;9;14;2;0;0;1;0;0;0;0
2020-06-11 09:30:00;16;7;8;13;3;5;7;12;14;8;0;0;0;0;0;0;0
2020-06-11 09:45:00;14;5;5;6;7;5;9;20;14;7;0;0;0;0;0;0;0
2020-06-11 10:00:00;17;8;8;4;2;4;12;7;11;12;0;0;0;0;0;0;0
2020-06-11 10:15:00;16;10;11;5;3;7;9;16;17;11;0;0;1;0;0;0;0
2020-06-11 10:30:00;15;5;8;9;3;10;16;16;12;21;0;0;0;0;0;0;0
2020-06-11 10:45:00;15;9;8;4;6;5;13;8;20;9;0;0;0;0;0;0;0
2020-06-11 11:00:00;10;7;11;14;4;12;8;14;20;10;0;0;0;0;0;0;0
