DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-03-19 00:00:00;3;1;4;2;5;0;1;4;0;0;0;0;0;0;0
2020-03-19 00:15:00;6;1;0;3;1;0;1;2;0;0;0;0;0;0;0
2020-03-19 00:30:00;2;1;2;7;7;0;5;10;0;0;0;0;0;0;0
2020-03-19 00:45:00;6;1;2;7;4;0;3;8;0;0;0;0;0;0;0
2020-03-19 01:00:00;4;2;2;6;5;2;2;12;0;0;0;0;0;0;0
2020-03-19 01:15:00;2;1;5;5;1;0;1;6;0;0;0;0;0;0;0
2020-03-19 01:30:00;1;2;6;4;2;1;1;8;0;0;0;0;0;0;0
2020-03-19 01:45:00;4;1;7;4;2;1;1;11;0;0;1;0;0;0;0
2020-03-19 02:00:00;1;0;4;0;4;0;1;6;0;0;0;0;0;0;0
2020-03-19 02:15:00;6;0;4;3;4;2;1;6;0;0;0;0;0;0;0
2020-03-19 02:30:00;3;1;4;4;4;0;0;6;0;0;0;0;0;0;0
2020-03-19 02:45:00;1;0;2;0;2;0;1;2;0;0;0;0;0;0;0
2020-03-19 03:00:00;1;0;3;6;2;1;4;6;0;0;0;0;0;0;0
2020-03-19 03:15:00;3;1;4;3;2;0;0;6;0;0;0;0;0;0;0
2020-03-19 03:30:00;5;1;2;2;3;0;1;3;0;0;0;0;0;0;0
2020-03-19 03:45:00;2;4;2;5;4;0;1;10;0;0;0;0;0;0;0
2020-03-19 04:00:00;7;3;3;6;3;1;5;9;0;0;0;0;0;0;0
2020-03-19 04:15:00;5;2;8;4;5;0;1;11;0;8;2;0;0;0;0
2020-03-19 04:30:00;6;5;7;11;6;0;3;16;0;0;0;0;0;0;0
2020-03-19 04:45:00;13;3;9;4;7;1;5;12;0;0;0;0;0;0;0
2020-03-19 05:00:00;20;3;3;6;13;1;1;7;0;0;0;0;0;0;0
2020-03-19 05:15:00;36;7;8;9;14;1;11;13;0;0;1;0;0;0;0
2020-03-19 05:30:00;68;15;18;18;17;2;20;24;0;0;0;0;0;0;0
2020-03-19 05:45:00;85;30;26;36;22;7;33;37;0;0;1;0;0;0;0
2020-03-19 06:00:00;75;20;24;26;28;2;16;24;0;0;1;0;0;0;0
2020-03-19 06:15:00;88;24;19;48;43;8;23;31;0;0;0;0;0;0;0
2020-03-19 06:30:00;98;29;19;50;38;1;23;28;0;0;0;0;0;0;0
2020-03-19 06:45:00;113;34;28;65;32;3;48;33;0;0;0;0;0;0;0
2020-03-19 07:00:00;115;25;33;47;35;5;36;32;0;0;0;0;0;0;0
2020-03-19 07:15:00;133;31;38;50;51;3;44;39;0;0;1;0;0;2;0
2020-03-19 07:30:00;113;19;41;31;39;9;39;29;0;0;0;0;0;0;0
2020-03-19 07:45:00;118;22;39;37;29;7;47;38;0;0;0;0;0;0;0
2020-03-19 08:00:00;101;8;29;31;41;7;36;31;0;0;0;0;0;0;0
2020-03-19 08:15:00;112;14;32;35;35;4;33;40;0;0;2;0;0;0;0
2020-03-19 08:30:00;81;13;38;34;49;6;34;27;0;0;0;0;0;0;0
2020-03-19 08:45:00;80;11;36;35;47;7;34;32;0;0;0;0;0;0;0
2020-03-19 09:00:00;83;11;26;23;49;7;43;33;0;0;0;0;0;0;0
2020-03-19 09:15:00;75;10;28;30;57;9;32;47;0;0;0;0;0;0;0
2020-03-19 09:30:00;72;11;39;23;51;15;45;39;0;1;0;0;0;0;0
2020-03-19 09:45:00;80;10;29;36;59;12;41;36;0;1;0;0;1;0;0
2020-03-19 10:00:00;73;10;31;36;61;14;43;33;0;0;0;0;0;0;0
2020-03-19 10:15:00;75;11;40;33;72;7;38;37;0;0;0;0;0;2;0
2020-03-19 10:30:00;80;8;33;35;67;14;44;22;0;0;0;0;0;0;0
2020-03-19 10:45:00;76;7;27;30;52;7;51;35;0;2;1;0;0;0;0
2020-03-19 11:00:00;69;10;38;38;74;2;36;37;0;3;0;0;0;0;0
2020-03-19 11:15:00;72;8;50;44;55;10;41;46;0;0;1;0;0;1;0
2020-03-19 11:30:00;67;11;35;35;52;12;42;39;0;0;0;0;0;0;0
2020-03-19 11:45:00;74;2;52;40;52;7;45;42;0;0;0;0;0;0;0
2020-03-19 12:00:00;74;13;45;30;61;11;48;35;0;0;0;0;0;0;0
2020-03-19 12:15:00;77;3;32;29;55;9;52;27;0;0;3;0;0;4;0
2020-03-19 12:30:00;69;6;36;31;63;7;48;35;0;0;1;0;0;0;0
2020-03-19 12:45:00;67;4;35;33;59;10;36;27;0;0;0;0;0;0;0
2020-03-19 13:00:00;83;11;30;41;92;9;46;24;0;2;3;0;0;1;0
2020-03-19 13:15:00;81;5;33;24;90;12;37;30;0;0;0;0;0;0;0
2020-03-19 13:30:00;86;17;29;33;73;6;36;36;0;0;7;0;0;5;0
2020-03-19 13:45:00;65;7;31;34;77;9;41;25;0;0;2;0;0;9;0
2020-03-19 14:00:00;58;7;56;19;80;7;41;27;0;0;2;0;0;0;0
2020-03-19 14:15:00;76;10;42;26;73;6;43;36;0;0;7;0;0;12;0
2020-03-19 14:30:00;67;6;48;19;79;9;41;34;0;1;1;0;0;0;0
2020-03-19 14:45:00;64;4;44;19;85;9;45;32;0;0;2;1;3;0;0
2020-03-19 15:00:00;72;7;44;32;87;9;46;29;0;2;2;0;3;0;0
2020-03-19 15:15:00;82;11;39;23;80;8;46;26;0;1;1;0;0;0;0
2020-03-19 15:30:00;82;4;62;33;72;9;52;52;0;0;0;0;0;0;0
2020-03-19 15:45:00;90;5;65;35;82;8;48;39;0;2;0;0;0;0;0
2020-03-19 16:00:00;77;6;55;32;107;8;52;50;0;2;2;1;6;1;1
2020-03-19 16:15:00;79;12;59;36;114;10;50;36;0;0;2;0;0;0;0
2020-03-19 16:30:00;78;6;71;31;93;10;49;51;0;1;2;0;5;2;0
