DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-02-11 00:00:00;5;6;2;1;0;7;15;5
2020-02-11 00:15:00;9;9;2;3;5;11;11;8
2020-02-11 00:30:00;11;6;1;1;3;15;16;11
2020-02-11 00:45:00;6;6;2;0;0;6;12;3
2020-02-11 01:00:00;6;10;4;1;1;3;11;6
2020-02-11 01:15:00;4;3;1;1;1;6;9;4
2020-02-11 01:30:00;7;6;0;0;1;7;6;3
2020-02-11 01:45:00;8;6;0;0;0;1;5;4
2020-02-11 02:00:00;9;3;1;0;0;1;7;2
2020-02-11 02:15:00;9;9;1;1;1;4;9;3
2020-02-11 02:30:00;2;2;0;1;1;3;7;3
2020-02-11 02:45:00;9;12;2;3;3;5;6;5
2020-02-11 03:00:00;4;4;1;2;2;2;11;5
2020-02-11 03:15:00;8;4;1;1;1;3;9;5
2020-02-11 03:30:00;9;9;1;1;1;3;6;0
2020-02-11 03:45:00;13;7;1;1;2;4;12;5
2020-02-11 04:00:00;7;10;3;0;0;0;10;6
2020-02-11 04:15:00;18;5;1;3;1;7;12;6
2020-02-11 04:30:00;21;10;4;7;6;11;18;7
2020-02-11 04:45:00;38;20;3;0;0;6;31;14
2020-02-11 05:00:00;23;13;2;3;4;9;36;21
2020-02-11 05:15:00;51;28;8;2;0;14;42;23
2020-02-11 05:30:00;66;33;16;2;4;20;66;32
2020-02-11 05:45:00;92;66;33;7;12;49;86;40
2020-02-11 06:00:00;61;63;23;7;6;52;61;47
2020-02-11 06:15:00;83;84;24;8;9;73;82;62
2020-02-11 06:30:00;104;107;31;13;14;84;82;62
2020-02-11 06:45:00;145;176;31;22;20;120;93;64
2020-02-11 07:00:00;111;148;26;26;35;150;107;87
2020-02-11 07:15:00;166;213;38;24;29;153;107;85
2020-02-11 07:30:00;180;244;45;28;42;136;106;77
2020-02-11 07:45:00;197;225;29;27;41;130;108;78
2020-02-11 08:00:00;159;203;31;20;33;120;100;70
2020-02-11 08:15:00;144;185;27;32;53;128;83;62
2020-02-11 08:30:00;136;155;23;29;41;107;94;65
2020-02-11 08:45:00;139;165;18;28;37;110;103;61
2020-02-11 09:00:00;109;112;32;22;25;95;99;61
2020-02-11 09:15:00;88;104;19;19;29;86;105;71
2020-02-11 09:30:00;111;132;20;9;18;79;111;75
2020-02-11 09:45:00;118;114;27;14;16;74;106;74
2020-02-11 10:00:00;91;90;17;9;13;52;97;66
2020-02-11 10:15:00;104;96;37;18;20;57;118;76
2020-02-11 10:30:00;125;107;26;14;18;57;110;77
2020-02-11 10:45:00;115;127;24;12;12;55;111;78
2020-02-11 11:00:00;105;125;37;14;18;52;101;81
2020-02-11 11:15:00;119;109;25;12;12;63;102;85
2020-02-11 11:30:00;118;135;33;18;23;81;126;83
2020-02-11 11:45:00;101;93;23;10;11;46;125;95
2020-02-11 12:00:00;128;114;29;14;15;51;121;101
2020-02-11 12:15:00;95;101;30;11;15;56;116;85
2020-02-11 12:30:00;103;101;20;15;22;65;122;92
2020-02-11 12:45:00;113;106;24;12;13;58;127;84
2020-02-11 13:00:00;107;106;29;17;18;75;118;78
2020-02-11 13:15:00;97;100;30;14;18;67;154;110
2020-02-11 13:30:00;112;111;38;13;17;69;135;84
2020-02-11 13:45:00;102;107;24;18;17;60;118;84
2020-02-11 14:00:00;111;116;35;19;21;80;127;92
2020-02-11 14:15:00;126;115;33;9;14;69;120;93
2020-02-11 14:30:00;122;123;40;15;16;74;118;112
2020-02-11 14:45:00;125;133;33;22;14;77;141;92
2020-02-11 15:00:00;123;116;44;17;14;73;138;98
2020-02-11 15:15:00;140;126;46;13;19;81;153;112
2020-02-11 15:30:00;119;117;54;19;15;81;139;95
2020-02-11 15:45:00;141;139;45;19;11;69;159;98
2020-02-11 16:00:00;154;121;80;14;15;86;166;140
2020-02-11 16:15:00;135;128;56;12;17;68;171;119
2020-02-11 16:30:00;151;130;67;23;20;120;164;147
2020-02-11 16:45:00;163;153;69;20;20;106;173;146
2020-02-11 17:00:00;147;141;74;22;22;117;190;145
2020-02-11 17:15:00;140;132;58;18;21;111;176;134
2020-02-11 17:30:00;120;112;56;16;11;72;167;121
2020-02-11 17:45:00;101;112;41;11;10;74;170;121
2020-02-11 18:00:00;112;105;49;16;17;95;162;141
2020-02-11 18:15:00;84;87;40;18;13;87;170;94
