DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-10-24 00:00:00;23;7;0;6;8;10;22;7;8;0;0;0
2019-10-24 00:15:00;17;7;2;6;10;15;18;11;6;0;1;0
2019-10-24 00:30:00;19;13;2;1;12;9;20;13;5;0;0;0
2019-10-24 00:45:00;10;5;1;5;5;7;10;4;7;1;0;1
2019-10-24 01:00:00;7;5;1;1;5;3;8;4;3;0;0;0
2019-10-24 01:15:00;10;5;0;1;7;7;9;6;4;1;0;1
2019-10-24 01:30:00;9;4;0;3;3;5;11;4;3;0;0;0
2019-10-24 01:45:00;14;8;0;2;3;4;15;1;3;0;0;0
2019-10-24 02:00:00;13;9;0;1;3;4;14;3;4;0;0;0
2019-10-24 02:15:00;7;3;1;0;2;6;8;2;3;1;0;1
2019-10-24 02:30:00;6;3;0;0;0;0;6;5;4;0;0;0
2019-10-24 02:45:00;13;5;0;3;0;0;12;4;2;0;0;0
2019-10-24 03:00:00;6;3;0;2;0;0;5;1;3;0;0;0
2019-10-24 03:15:00;10;7;1;1;0;0;11;1;1;0;0;0
2019-10-24 03:30:00;18;7;0;0;0;0;17;11;2;0;0;0
2019-10-24 03:45:00;12;2;0;1;0;0;12;10;7;2;0;0
2019-10-24 04:00:00;11;6;0;0;0;0;10;0;0;0;0;1
2019-10-24 04:15:00;34;14;0;0;0;0;32;6;4;1;0;1
2019-10-24 04:30:00;21;8;1;0;0;0;21;10;13;3;0;0
2019-10-24 04:45:00;25;11;0;3;0;0;23;3;0;0;0;1
2019-10-24 05:00:00;62;18;0;3;0;0;59;0;0;0;0;3
2019-10-24 05:15:00;69;13;2;3;0;0;64;48;42;7;0;6
2019-10-24 05:30:00;109;22;8;6;7;13;105;67;62;4;0;6
2019-10-24 05:45:00;149;32;8;11;16;19;149;45;38;5;0;0
2019-10-24 06:00:00;188;36;7;10;24;21;185;63;66;1;1;7
2019-10-24 06:15:00;212;35;3;10;44;50;213;91;81;1;0;7
2019-10-24 06:30:00;213;27;16;16;31;56;208;135;119;4;0;16
2019-10-24 06:45:00;180;29;7;17;96;131;193;87;112;4;1;13
2019-10-24 07:00:00;203;32;14;21;69;160;216;104;101;6;0;13
2019-10-24 07:15:00;231;41;14;19;66;182;262;97;103;4;2;11
2019-10-24 07:30:00;206;46;30;25;116;198;242;136;156;2;0;37
2019-10-24 07:45:00;195;52;36;30;124;205;232;132;120;6;1;17
2019-10-24 08:00:00;178;55;19;23;160;219;214;123;154;6;1;16
2019-10-24 08:15:00;217;42;22;23;138;153;243;109;141;4;1;17
2019-10-24 08:30:00;228;45;21;25;129;189;251;110;179;2;1;11
2019-10-24 08:45:00;191;29;34;38;112;183;210;123;173;2;0;12
2019-10-24 09:00:00;184;35;19;30;117;168;206;114;153;4;1;6
2019-10-24 09:15:00;171;29;27;26;109;157;189;104;149;1;1;3
2019-10-24 09:30:00;168;34;30;34;105;145;185;106;147;2;1;10
2019-10-24 09:45:00;200;32;37;40;115;146;220;121;129;1;3;5
2019-10-24 10:00:00;189;32;22;28;98;124;204;94;127;1;2;6
2019-10-24 10:15:00;197;34;37;44;94;132;210;117;140;2;2;5
2019-10-24 10:30:00;195;21;32;47;91;138;202;99;146;2;0;2
2019-10-24 10:45:00;210;40;31;32;94;118;233;97;133;1;2;5
2019-10-24 11:00:00;176;29;32;53;91;135;183;105;130;1;2;4
2019-10-24 11:15:00;214;33;39;52;96;118;232;129;129;1;1;5
2019-10-24 11:30:00;211;33;27;65;92;103;226;100;114;2;0;10
2019-10-24 11:45:00;216;34;42;52;96;142;227;116;138;2;1;9
2019-10-24 12:00:00;234;33;44;69;72;117;253;98;110;2;5;3
2019-10-24 12:15:00;223;30;26;61;77;148;236;91;128;2;4;4
