DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-10-24 00:00:00;3;0;2;3;0;0;0;0;0;0;0;0
2020-10-24 00:15:00;6;0;5;7;0;0;0;0;0;0;0;0
2020-10-24 00:30:00;6;0;6;4;0;0;0;0;0;0;0;0
2020-10-24 00:45:00;2;0;7;2;0;0;0;0;0;0;0;0
2020-10-24 01:00:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-10-24 01:15:00;5;0;4;3;0;0;0;0;0;0;0;0
2020-10-24 01:30:00;3;0;6;4;0;0;0;0;0;0;0;0
2020-10-24 01:45:00;3;0;5;3;0;0;0;0;0;0;0;0
2020-10-24 02:00:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-10-24 02:15:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-10-24 02:30:00;2;0;3;2;0;0;0;0;0;0;0;0
2020-10-24 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-24 03:00:00;3;0;2;3;0;0;0;0;0;0;0;0
2020-10-24 03:15:00;4;0;1;1;0;0;0;0;0;0;0;0
2020-10-24 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-24 03:45:00;2;0;4;3;0;0;0;0;0;0;0;0
2020-10-24 04:00:00;1;0;2;2;0;0;0;0;0;0;0;0
2020-10-24 04:15:00;0;0;3;4;0;0;0;0;0;0;0;0
2020-10-24 04:30:00;1;0;3;2;0;0;0;0;0;0;0;0
2020-10-24 04:45:00;3;0;3;2;0;0;0;0;0;0;0;0
2020-10-24 05:00:00;3;0;8;2;0;0;0;0;0;0;0;0
2020-10-24 05:15:00;4;0;15;4;0;0;0;0;0;0;0;0
2020-10-24 05:30:00;9;0;16;10;0;0;0;0;0;0;0;0
2020-10-24 05:45:00;19;0;10;12;0;0;0;0;0;0;0;0
2020-10-24 06:00:00;13;0;9;16;0;0;0;0;0;0;0;0
2020-10-24 06:15:00;8;0;15;7;0;0;0;0;0;0;0;0
2020-10-24 06:30:00;10;0;13;13;0;0;0;0;0;0;0;0
2020-10-24 06:45:00;12;0;12;12;0;0;0;0;0;0;0;0
2020-10-24 07:00:00;8;0;13;4;0;0;0;0;0;0;0;0
2020-10-24 07:15:00;8;0;16;5;0;0;0;0;0;0;0;0
2020-10-24 07:30:00;13;0;25;14;0;0;0;0;0;0;0;0
2020-10-24 07:45:00;18;0;31;16;0;0;0;0;0;0;0;0
2020-10-24 08:00:00;14;0;37;11;0;0;0;0;0;0;0;0
2020-10-24 08:15:00;18;0;34;9;0;0;0;0;0;0;0;0
2020-10-24 08:30:00;20;0;38;17;6;0;0;0;0;0;0;0
2020-10-24 08:45:00;33;0;52;27;1;0;0;0;0;0;0;0
2020-10-24 09:00:00;33;0;48;27;0;0;0;0;0;0;0;0
2020-10-24 09:15:00;24;0;64;24;1;0;4;2;0;0;0;0
2020-10-24 09:30:00;25;0;63;25;6;0;0;0;0;0;0;0
2020-10-24 09:45:00;35;0;96;42;3;0;8;0;0;0;0;0
2020-10-24 10:00:00;30;0;71;30;0;0;7;0;0;0;0;0
2020-10-24 10:15:00;41;0;75;28;2;0;0;0;0;0;0;0
2020-10-24 10:30:00;48;0;56;38;0;0;3;0;0;0;0;0
2020-10-24 10:45:00;42;0;83;34;12;0;2;0;0;0;0;0
2020-10-24 11:00:00;33;0;87;22;2;0;1;0;0;0;0;0
2020-10-24 11:15:00;49;0;77;29;2;0;1;0;0;0;0;0
2020-10-24 11:30:00;40;0;76;35;3;0;22;4;0;0;0;0
2020-10-24 11:45:00;38;0;72;35;0;1;0;0;0;0;0;0
2020-10-24 12:00:00;41;0;69;27;0;0;7;0;1;0;0;0
2020-10-24 12:15:00;42;0;78;41;3;1;2;0;1;0;0;0
2020-10-24 12:30:00;40;0;62;25;0;0;0;0;0;0;0;0
2020-10-24 12:45:00;51;0;62;36;0;0;5;0;0;0;0;0
2020-10-24 13:00:00;43;0;72;28;0;0;2;0;0;0;0;0
2020-10-24 13:15:00;38;0;73;42;14;0;2;0;0;0;0;0
2020-10-24 13:30:00;50;0;55;45;0;0;0;0;0;0;0;0
2020-10-24 13:45:00;47;0;73;38;1;0;0;0;0;0;0;0
2020-10-24 14:00:00;46;0;61;26;7;0;1;0;0;0;0;0
2020-10-24 14:15:00;39;0;69;29;2;3;1;0;0;0;0;0
2020-10-24 14:30:00;34;0;74;32;6;0;9;0;0;0;0;0
2020-10-24 14:45:00;33;0;71;40;3;0;5;0;0;0;0;0
2020-10-24 15:00:00;46;0;60;28;2;0;0;0;0;0;0;0
2020-10-24 15:15:00;46;0;54;25;0;0;0;0;0;0;0;0
2020-10-24 15:30:00;32;0;62;27;0;2;8;3;0;0;0;0
2020-10-24 15:45:00;25;0;49;25;6;0;8;0;0;0;0;0
2020-10-24 16:00:00;34;0;53;21;0;0;1;0;0;0;0;0
2020-10-24 16:15:00;44;0;49;29;2;0;0;2;0;0;0;0
2020-10-24 16:30:00;42;0;62;25;4;0;1;0;0;0;0;0
2020-10-24 16:45:00;37;0;60;28;0;0;5;0;1;0;0;0
2020-10-24 17:00:00;39;0;62;40;0;0;1;0;0;0;0;0
2020-10-24 17:15:00;29;0;64;29;1;0;14;0;0;0;0;0
2020-10-24 17:30:00;47;0;68;27;3;1;3;0;0;0;0;0
2020-10-24 17:45:00;35;0;50;28;0;0;3;0;0;0;0;0
2020-10-24 18:00:00;45;0;54;24;0;0;2;2;0;0;0;0
2020-10-24 18:15:00;30;0;47;23;0;0;8;0;0;0;0;0
2020-10-24 18:30:00;39;0;41;23;2;0;0;0;0;0;0;0
2020-10-24 18:45:00;38;0;47;27;0;0;2;0;0;0;0;0
2020-10-24 19:00:00;27;0;43;19;8;0;0;0;0;0;0;0
2020-10-24 19:15:00;32;0;52;29;0;0;0;0;0;0;0;0
2020-10-24 19:30:00;29;0;45;21;0;0;0;0;0;0;0;0
2020-10-24 19:45:00;23;0;37;21;0;0;5;0;0;0;0;0
2020-10-24 20:00:00;23;0;27;23;4;0;0;0;0;0;0;0
2020-10-24 20:15:00;21;0;22;19;0;0;7;0;0;0;0;0
2020-10-24 20:30:00;23;0;29;23;0;0;0;0;0;0;0;0
2020-10-24 20:45:00;15;0;21;9;0;0;0;1;0;0;0;0
2020-10-24 21:00:00;10;0;16;9;0;0;0;0;0;0;0;0
2020-10-24 21:15:00;16;0;21;17;0;0;0;0;0;0;0;0
2020-10-24 21:30:00;11;0;14;12;0;0;6;0;0;0;0;0
2020-10-24 21:45:00;12;0;18;15;0;0;0;0;0;0;0;0
2020-10-24 22:00:00;14;0;15;9;0;0;0;0;0;0;0;0
2020-10-24 22:15:00;21;0;15;16;0;0;0;0;0;0;0;0
2020-10-24 22:30:00;11;0;21;7;0;0;0;0;0;0;0;0
2020-10-24 22:45:00;9;0;6;6;0;0;0;0;0;0;0;0
2020-10-24 23:00:00;11;0;11;7;0;0;0;0;0;0;0;0
2020-10-24 23:15:00;10;0;12;6;0;0;0;0;0;0;0;0
2020-10-24 23:30:00;9;0;12;11;1;0;1;0;0;0;0;0
2020-10-24 23:45:00;4;0;9;4;0;0;0;0;0;0;0;0
