DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-11-19 00:00:00;6;3;1;2;2;5;11;9
2019-11-19 00:15:00;10;9;0;3;2;9;13;6
2019-11-19 00:30:00;11;9;3;1;1;2;11;8
2019-11-19 00:45:00;8;8;5;1;2;6;10;6
2019-11-19 01:00:00;8;6;1;1;3;4;9;5
2019-11-19 01:15:00;6;4;0;0;1;4;10;5
2019-11-19 01:30:00;6;6;0;0;1;1;14;5
2019-11-19 01:45:00;5;0;0;1;0;2;15;8
2019-11-19 02:00:00;3;5;0;0;0;1;4;2
2019-11-19 02:15:00;9;5;1;0;0;1;6;5
2019-11-19 02:30:00;10;1;0;1;0;4;4;2
2019-11-19 02:45:00;5;2;1;2;2;2;6;5
2019-11-19 03:00:00;6;5;0;1;1;4;9;5
2019-11-19 03:15:00;10;11;2;1;1;4;10;8
2019-11-19 03:30:00;6;8;2;1;2;2;8;1
2019-11-19 03:45:00;13;7;2;1;0;2;6;1
2019-11-19 04:00:00;8;5;1;0;1;3;9;4
2019-11-19 04:15:00;13;9;2;2;2;4;11;6
2019-11-19 04:30:00;23;11;5;6;4;10;16;5
2019-11-19 04:45:00;36;18;2;5;5;9;29;17
2019-11-19 05:00:00;29;18;4;3;1;9;37;26
2019-11-19 05:15:00;45;35;12;3;4;15;55;28
2019-11-19 05:30:00;66;43;16;3;6;21;53;26
2019-11-19 05:45:00;90;73;29;10;17;57;84;48
2019-11-19 06:00:00;66;60;14;10;6;47;79;74
2019-11-19 06:15:00;97;75;20;10;14;84;80;62
2019-11-19 06:30:00;126;136;27;22;21;103;90;73
2019-11-19 06:45:00;143;179;28;20;27;135;102;87
2019-11-19 07:00:00;119;155;29;23;25;181;105;111
2019-11-19 07:15:00;128;150;37;24;38;178;123;113
2019-11-19 07:30:00;137;143;37;22;39;162;97;79
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;50;51;9;10;13;50;38;32
2019-11-19 09:30:00;123;110;28;18;18;96;119;87
2019-11-19 09:45:00;112;135;31;26;24;90;120;82
2019-11-19 10:00:00;96;71;16;14;10;66;97;63
2019-11-19 10:15:00;119;108;27;19;25;77;115;60
2019-11-19 10:30:00;125;123;20;16;21;74;123;83
2019-11-19 10:45:00;113;113;33;13;16;71;123;77
2019-11-19 11:00:00;125;126;37;20;24;73;121;90
2019-11-19 11:15:00;106;111;28;11;20;58;135;89
2019-11-19 11:30:00;99;116;25;18;14;69;127;106
2019-11-19 11:45:00;116;115;34;18;19;59;117;94
2019-11-19 12:00:00;124;119;30;23;21;73;129;118
2019-11-19 12:15:00;109;100;22;17;29;65;126;111
2019-11-19 12:30:00;110;110;42;16;15;57;127;100
2019-11-19 12:45:00;117;123;24;13;105;66;107;90
2019-11-19 13:00:00;104;92;29;12;24;65;119;106
2019-11-19 13:15:00;131;133;38;18;83;62;131;95
2019-11-19 13:30:00;122;120;38;8;152;68;125;89
2019-11-19 13:45:00;116;104;35;16;31;67;147;103
2019-11-19 14:00:00;140;127;40;15;19;72;114;88
2019-11-19 14:15:00;121;125;45;20;70;70;130;105
2019-11-19 14:30:00;134;136;38;12;45;66;146;113
2019-11-19 14:45:00;136;135;29;14;46;84;141;106
2019-11-19 15:00:00;142;124;38;13;18;81;146;114
2019-11-19 15:15:00;131;128;48;20;25;89;138;126
2019-11-19 15:30:00;159;134;34;22;27;95;160;137
2019-11-19 15:45:00;157;136;48;20;18;111;173;140
2019-11-19 16:00:00;162;144;71;21;15;100;186;144
2019-11-19 16:15:00;158;133;65;22;20;114;171;156
2019-11-19 16:30:00;147;128;65;15;14;102;201;181
2019-11-19 16:45:00;165;144;64;19;26;102;167;149
2019-11-19 17:00:00;162;136;68;18;18;121;203;172
2019-11-19 17:15:00;150;158;68;27;22;118;193;180
2019-11-19 17:30:00;118;127;46;15;15;90;174;137
2019-11-19 17:45:00;117;103;50;21;26;111;153;124
2019-11-19 18:00:00;114;101;43;15;16;90;164;105
2019-11-19 18:15:00;108;101;36;15;12;97;163;106
2019-11-19 18:30:00;86;88;25;12;14;87;140;105
2019-11-19 18:45:00;84;67;22;8;9;70;118;72
2019-11-19 19:00:00;56;56;21;10;10;68;111;71
2019-11-19 19:15:00;64;56;23;9;13;68;89;60
2019-11-19 19:30:00;47;70;29;9;9;59;92;49
2019-11-19 19:45:00;47;49;19;11;9;47;91;64
2019-11-19 20:00:00;50;39;15;7;7;47;80;45
2019-11-19 20:15:00;51;50;14;4;4;38;69;45
2019-11-19 20:30:00;48;39;15;4;5;28;41;24
2019-11-19 20:45:00;39;31;12;4;5;23;40;26
2019-11-19 21:00:00;41;30;15;3;5;34;56;31
2019-11-19 21:15:00;37;28;13;3;5;23;44;26
2019-11-19 21:30:00;32;30;10;5;7;27;46;21
2019-11-19 21:45:00;37;30;4;2;3;23;31;19
2019-11-19 22:00:00;32;37;16;3;3;22;39;17
2019-11-19 22:15:00;57;43;15;2;3;18;37;26
2019-11-19 22:30:00;33;25;6;4;3;16;25;13
2019-11-19 22:45:00;22;19;4;6;5;18;25;17
2019-11-19 23:00:00;16;15;4;2;2;16;21;18
2019-11-19 23:15:00;21;14;2;4;5;24;36;13
2019-11-19 23:30:00;9;16;5;6;3;18;18;8
2019-11-19 23:45:00;12;7;2;3;2;16;18;12
