DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-06-12 00:00:00;7;14;3;2;13;20;3;5;0;0;0;0;0;0
2020-06-12 00:15:00;21;9;5;2;6;7;2;5;0;0;0;0;0;0
2020-06-12 00:30:00;10;17;4;2;5;9;7;6;0;0;0;0;0;0
2020-06-12 00:45:00;11;7;3;2;10;18;3;6;0;0;0;0;0;0
2020-06-12 01:00:00;9;7;5;5;7;6;7;4;0;0;0;0;0;0
2020-06-12 01:15:00;14;13;2;0;13;12;5;2;0;0;0;0;0;0
2020-06-12 01:30:00;3;6;3;1;10;9;6;4;0;0;0;0;0;3
2020-06-12 01:45:00;10;5;2;0;6;8;5;2;0;0;0;0;0;0
2020-06-12 02:00:00;3;6;3;0;2;2;4;2;0;0;0;0;0;0
2020-06-12 02:15:00;2;7;1;0;5;5;2;2;0;0;0;0;0;0
2020-06-12 02:30:00;4;5;3;0;3;3;1;1;0;0;0;0;0;0
2020-06-12 02:45:00;11;6;1;0;4;5;1;0;0;0;0;0;0;0
2020-06-12 03:00:00;11;3;1;0;3;3;3;4;0;0;0;0;0;0
2020-06-12 03:15:00;3;2;3;1;4;1;4;1;0;0;0;0;0;0
2020-06-12 03:30:00;10;6;1;1;2;1;0;1;0;0;0;0;0;0
2020-06-12 03:45:00;4;1;2;0;2;7;3;1;0;0;0;0;0;0
2020-06-12 04:00:00;6;6;1;0;1;0;5;1;0;0;0;0;0;0
2020-06-12 04:15:00;4;3;2;2;5;9;4;3;0;0;0;0;0;0
2020-06-12 04:30:00;5;3;4;1;7;5;4;3;0;0;0;0;0;0
2020-06-12 04:45:00;13;0;2;0;11;11;7;4;0;0;0;0;0;0
2020-06-12 05:00:00;16;3;5;1;10;5;9;6;0;0;0;0;0;0
2020-06-12 05:15:00;21;7;2;1;13;20;9;10;0;0;0;0;0;0
2020-06-12 05:30:00;31;17;6;9;18;23;11;11;2;0;0;0;0;0
2020-06-12 05:45:00;29;31;9;5;19;24;6;4;0;0;0;0;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;41;30;17;8;30;36;16;11;0;0;0;0;0;0
2020-06-12 06:30:00;48;32;15;13;26;34;21;17;0;0;0;0;0;0
2020-06-12 06:45:00;41;39;18;6;32;46;17;15;0;0;0;0;0;0
2020-06-12 07:00:00;38;37;14;12;27;47;18;18;0;0;0;0;0;0
2020-06-12 07:15:00;53;48;15;14;43;62;24;13;0;0;0;0;0;0
2020-06-12 07:30:00;57;45;28;19;41;51;30;20;0;0;0;0;0;0
2020-06-12 07:45:00;61;56;26;14;38;63;31;16;0;0;0;0;0;0
2020-06-12 08:00:00;54;49;34;22;52;44;31;24;0;0;0;0;0;0
2020-06-12 08:15:00;61;50;25;16;58;66;30;37;0;0;13;0;0;13
2020-06-12 08:30:00;71;64;34;23;46;62;37;22;0;1;0;0;0;0
2020-06-12 08:45:00;88;79;29;19;59;65;22;33;0;0;0;0;0;0
2020-06-12 09:15:00;89;84;27;17;65;79;45;28;0;0;0;0;0;0
2020-06-12 09:30:00;87;95;29;22;92;112;47;42;0;0;0;0;0;4
2020-06-12 09:45:00;116;109;49;24;90;124;59;40;0;0;0;0;0;0
2020-06-12 10:00:00;101;102;55;32;75;108;47;32;0;0;0;0;0;0
2020-06-12 10:15:00;103;110;40;25;89;130;47;30;0;0;0;0;0;0
2020-06-12 10:30:00;117;106;43;28;87;113;50;39;0;4;2;0;0;0
2020-06-12 10:45:00;114;119;61;26;98;133;52;39;0;0;0;0;0;0
2020-06-12 11:00:00;106;105;47;32;83;114;48;31;0;0;6;0;0;0
2020-06-12 11:15:00;118;120;52;22;93;125;55;38;0;10;0;0;0;0
2020-06-12 11:30:00;107;116;41;25;109;127;51;37;0;0;0;0;0;0
2020-06-12 11:45:00;108;115;46;28;94;125;61;33;0;0;0;0;0;0
2020-06-12 12:00:00;112;115;41;20;99;132;45;25;0;4;0;0;0;3
2020-06-12 12:15:00;91;101;50;30;100;133;49;33;0;0;0;0;0;0
2020-06-12 12:30:00;118;112;53;34;104;131;40;34;0;10;0;0;3;0
2020-06-12 12:45:00;80;90;47;27;79;105;36;48;0;5;0;0;0;0
2020-06-12 13:00:00;111;116;52;24;110;139;51;51;0;5;0;0;0;0
2020-06-12 13:15:00;105;117;38;32;97;128;43;40;0;2;0;0;0;0
2020-06-12 13:30:00;110;97;38;26;99;114;49;29;0;0;0;0;0;0
2020-06-12 13:45:00;119;106;50;18;86;114;57;39;0;0;0;0;0;5
2020-06-12 14:00:00;113;95;46;34;84;90;50;45;0;5;0;0;0;0
2020-06-12 14:15:00;121;131;32;29;90;126;56;52;0;0;0;0;0;6
2020-06-12 14:30:00;119;107;49;24;99;112;56;40;0;0;0;0;0;0
2020-06-12 14:45:00;115;118;46;29;93;134;54;43;0;3;2;0;1;4
2020-06-12 15:00:00;112;103;44;17;91;107;52;34;0;7;1;0;0;0
2020-06-12 15:15:00;119;111;38;34;101;131;50;34;0;0;4;0;0;0
2020-06-12 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 15:45:00;106;98;51;18;78;102;49;34;0;0;0;0;12;0
2020-06-12 16:00:00;107;98;41;19;92;112;51;30;0;0;0;0;0;0
2020-06-12 16:15:00;110;107;39;36;87;111;39;36;0;0;0;0;0;7
2020-06-12 16:30:00;102;97;33;14;89;113;44;40;12;0;0;0;24;3
2020-06-12 16:45:00;87;94;48;24;90;128;43;48;0;0;0;0;0;0
2020-06-12 17:00:00;109;94;39;16;81;98;49;28;0;0;0;0;0;0
2020-06-12 17:15:00;96;81;47;13;81;108;52;44;0;12;0;0;0;2
2020-06-12 17:30:00;104;106;28;22;81;92;53;35;0;0;0;0;0;0
2020-06-12 17:45:00;109;96;39;22;77;102;48;41;0;0;0;62;0;2
2020-06-12 18:00:00;88;98;49;27;76;103;39;37;0;0;0;0;0;0
2020-06-12 18:15:00;80;80;37;17;69;95;39;35;0;0;0;0;0;0
2020-06-12 18:30:00;85;91;36;17;63;89;27;25;4;0;2;0;5;0
2020-06-12 18:45:00;78;82;39;14;56;86;40;27;13;0;1;0;1;0
2020-06-12 19:00:00;84;88;24;11;66;80;35;21;0;7;0;0;0;0
2020-06-12 19:15:00;80;85;41;8;30;45;38;18;0;0;1;2;0;0
2020-06-12 19:30:00;69;58;59;15;33;52;52;32;0;22;5;0;0;2
2020-06-12 19:45:00;49;54;31;11;86;110;35;31;0;0;0;1;0;0
2020-06-12 20:00:00;63;60;28;12;65;82;40;22;0;0;6;1;0;0
2020-06-12 20:15:00;55;64;34;13;54;65;31;26;1;0;0;0;0;6
2020-06-12 20:30:00;61;51;27;9;38;49;38;20;0;6;0;0;0;0
2020-06-12 20:45:00;49;46;25;9;55;60;25;15;0;0;0;0;2;0
2020-06-12 21:00:00;53;44;25;9;33;36;24;21;0;13;0;0;4;7
2020-06-12 21:15:00;37;38;26;8;31;34;24;19;0;11;0;0;7;0
2020-06-12 21:30:00;38;47;14;6;29;43;24;18;0;0;0;0;0;0
2020-06-12 21:45:00;47;34;22;6;32;46;26;19;0;0;0;0;0;0
2020-06-12 22:00:00;52;46;27;23;36;48;17;11;0;5;2;2;0;0
2020-06-12 22:15:00;41;43;24;10;33;39;18;16;0;0;0;8;0;4
2020-06-12 22:30:00;27;32;13;7;32;37;16;11;0;0;0;0;0;6
2020-06-12 22:45:00;31;26;17;6;22;32;13;15;0;6;0;0;0;3
2020-06-12 23:00:00;22;23;15;2;25;27;8;12;0;0;0;0;0;0
2020-06-12 23:15:00;28;23;10;7;18;25;11;6;0;0;0;0;0;0
2020-06-12 23:30:00;32;27;9;3;20;25;12;10;0;0;0;0;0;0
2020-06-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
