DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-06-04 00:00:00;9;1;1;0;6;3;4;14;7;21;14;7;21;0
2020-06-04 00:15:00;9;3;3;0;13;2;5;20;10;30;20;10;30;0
2020-06-04 00:30:00;7;5;4;3;7;1;3;20;10;30;20;10;30;0
2020-06-04 00:45:00;6;7;2;1;6;4;3;20;10;30;20;10;30;0
2020-06-04 01:00:00;3;1;1;0;11;5;4;24;12;36;24;12;36;0
2020-06-04 01:15:00;5;0;2;0;9;2;3;26;13;39;26;13;39;0
2020-06-04 01:30:00;1;4;2;0;6;2;0;26;13;39;26;13;39;0
2020-06-04 01:45:00;2;1;2;0;8;4;2;26;13;39;26;13;39;0
2020-06-04 02:00:00;6;2;2;0;6;2;0;26;13;39;26;13;39;0
2020-06-04 02:15:00;2;1;2;0;7;2;1;24;12;36;24;12;36;0
2020-06-04 02:30:00;2;0;3;3;8;4;0;26;13;39;26;13;39;0
2020-06-04 02:45:00;3;1;4;1;8;2;1;26;13;39;26;13;39;0
2020-06-04 03:00:00;0;0;1;1;7;2;0;26;13;39;26;13;39;0
2020-06-04 03:15:00;1;0;3;1;1;1;0;26;13;39;26;13;39;0
2020-06-04 03:30:00;3;5;1;0;9;2;4;26;13;39;26;13;39;0
2020-06-04 03:45:00;1;4;2;1;6;3;1;26;13;39;26;13;39;0
2020-06-04 04:00:00;4;3;3;2;7;1;1;24;12;36;24;12;36;0
2020-06-04 04:15:00;3;4;1;0;20;5;3;26;13;39;26;13;39;0
2020-06-04 04:30:00;6;5;4;3;17;7;1;26;13;39;26;13;39;0
2020-06-04 04:45:00;8;9;13;5;17;5;4;26;13;39;26;13;39;0
2020-06-04 05:00:00;16;28;23;25;32;8;3;20;10;31;20;10;31;0
2020-06-04 05:15:00;51;30;48;47;42;9;7;20;10;30;20;10;30;0
2020-06-04 05:30:00;43;51;52;45;60;25;11;20;10;30;20;10;30;0
2020-06-04 05:45:00;52;44;43;37;81;36;36;20;10;30;20;10;30;0
2020-06-04 06:00:00;15;12;13;14;38;13;20;8;4;12;8;4;12;0
2020-06-04 06:15:00;2;4;2;4;9;4;2;2;1;4;2;1;4;0
2020-06-04 06:30:00;86;68;70;60;97;49;29;20;10;30;20;10;30;0
2020-06-04 06:45:00;86;66;67;71;91;53;23;20;10;29;20;10;29;0
2020-06-04 07:00:00;77;71;82;78;78;56;18;20;10;30;20;10;30;0
2020-06-04 07:15:00;97;98;69;68;91;44;38;20;10;30;20;10;30;0
2020-06-04 07:30:00;95;106;76;75;83;58;41;20;10;30;20;10;30;0
2020-06-04 07:45:00;103;114;68;69;110;50;43;20;10;30;20;10;30;0
2020-06-04 08:00:00;78;77;66;59;88;46;48;20;10;30;20;10;30;0
2020-06-04 08:30:00;88;99;60;59;75;49;50;20;10;30;20;10;30;0
2020-06-04 08:45:00;87;74;49;47;105;50;67;21;11;30;21;11;30;0
2020-06-04 09:00:00;83;81;41;28;99;60;44;20;10;30;20;10;30;0
2020-06-04 09:15:00;71;66;45;35;90;38;44;21;11;30;21;11;30;0
2020-06-04 09:30:00;84;67;47;44;95;54;55;20;10;30;20;10;30;0
2020-06-04 09:45:00;96;96;50;39;98;69;72;20;10;30;20;10;30;0
2020-06-04 10:00:00;83;63;45;25;98;50;55;20;10;30;20;10;30;0
2020-06-04 10:15:00;92;68;47;32;122;60;71;20;10;30;20;10;30;0
2020-06-04 10:30:00;99;76;45;35;125;48;67;20;10;30;20;10;30;0
2020-06-04 10:45:00;86;72;50;34;119;72;59;20;10;30;20;10;30;0
2020-06-04 11:00:00;98;76;38;38;119;44;57;20;10;30;20;10;30;0
2020-06-04 11:15:00;104;55;33;26;118;38;80;20;10;30;20;10;30;0
2020-06-04 11:30:00;87;66;44;35;102;49;70;18;9;27;18;9;27;0
2020-06-04 11:45:00;88;64;36;37;133;34;105;20;10;30;20;10;30;0
2020-06-04 12:00:00;110;50;35;27;129;32;88;18;9;26;18;9;26;0
2020-06-04 12:15:00;101;55;30;29;127;58;94;20;10;30;20;10;30;0
2020-06-04 12:30:00;105;67;37;36;139;75;100;20;10;30;20;10;30;0
2020-06-04 12:45:00;116;59;47;42;119;55;101;20;10;30;20;10;30;0
2020-06-04 13:00:00;100;71;37;35;136;63;93;20;10;30;20;10;30;0
2020-06-04 13:15:00;109;73;49;41;133;71;77;20;10;30;20;10;30;0
2020-06-04 13:30:00;107;91;54;55;126;68;82;20;10;30;20;10;30;0
2020-06-04 13:45:00;124;81;56;63;128;77;98;20;10;30;20;10;30;0
2020-06-04 14:00:00;132;71;44;42;117;56;85;18;9;27;18;9;27;0
2020-06-04 14:15:00;132;53;40;34;134;57;117;20;10;30;20;10;30;0
2020-06-04 14:30:00;127;85;52;44;142;54;128;20;10;30;20;10;30;0
2020-06-04 14:45:00;123;78;43;37;123;63;141;20;10;30;20;10;30;0
2020-06-04 15:00:00;119;62;41;35;145;77;125;20;10;30;20;10;30;0
2020-06-04 15:15:00;101;66;39;41;128;63;154;20;10;30;20;10;30;0
2020-06-04 15:30:00;125;63;46;37;138;87;153;20;10;30;20;10;30;0
2020-06-04 15:45:00;118;71;46;45;151;69;138;20;10;30;20;10;30;0
2020-06-04 16:00:00;105;86;45;40;142;77;148;20;10;30;20;10;30;0
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;135;78;33;31;144;71;142;20;10;30;20;10;30;0
2020-06-04 16:45:00;114;79;50;40;129;79;136;20;10;30;20;10;30;0
2020-06-04 17:00:00;110;88;42;39;144;87;146;20;10;30;20;10;30;0
2020-06-04 17:15:00;103;50;38;31;149;64;154;20;10;30;20;10;30;0
2020-06-04 17:30:00;126;70;34;27;132;76;140;20;10;30;20;10;30;0
2020-06-04 17:45:00;122;62;41;34;137;65;122;20;10;30;20;10;30;0
2020-06-04 18:00:00;136;61;33;26;142;94;115;20;10;30;20;10;30;0
2020-06-04 18:15:00;115;71;39;30;135;66;97;20;10;30;20;10;30;0
2020-06-04 18:30:00;110;57;40;31;109;59;94;20;10;30;20;10;30;0
2020-06-04 18:45:00;108;47;28;21;128;53;88;20;10;30;20;10;30;0
2020-06-04 19:00:00;96;41;25;16;99;35;74;20;10;30;20;10;30;0
2020-06-04 19:15:00;83;46;31;18;116;50;68;20;10;30;20;10;30;0
2020-06-04 19:30:00;62;39;28;20;83;34;60;20;10;30;20;10;30;0
2020-06-04 19:45:00;55;29;17;9;83;40;48;20;10;30;20;10;30;0
2020-06-04 20:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 20:15:00;54;29;26;18;102;33;46;21;11;30;21;11;30;0
2020-06-04 20:30:00;57;27;22;12;59;35;40;20;10;30;20;10;30;0
2020-06-04 20:45:00;47;31;16;17;54;16;32;20;10;30;20;10;30;0
2020-06-04 21:00:00;61;37;41;28;58;24;43;20;10;30;20;10;30;0
2020-06-04 21:15:00;64;30;25;17;54;18;22;20;10;30;20;10;30;0
2020-06-04 21:30:00;38;21;19;15;43;18;31;20;10;30;20;10;30;0
2020-06-04 21:45:00;52;9;11;5;77;21;46;20;10;30;20;10;30;0
2020-06-04 22:00:00;45;13;11;2;83;28;52;20;10;30;20;10;30;0
2020-06-04 22:15:00;32;17;16;5;73;32;49;20;10;30;20;10;30;0
2020-06-04 22:30:00;24;8;10;4;41;13;16;20;10;30;20;10;30;0
2020-06-04 22:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 23:00:00;10;5;1;1;31;7;11;20;10;30;20;10;30;0
2020-06-04 23:15:00;10;7;7;3;23;7;11;20;10;30;20;10;30;0
2020-06-04 23:30:00;12;9;6;1;18;4;4;20;10;30;20;10;30;0
2020-06-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
