DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-11-19 00:00:00;2;5;1;1;1;1;3
2020-11-19 00:15:00;2;13;2;2;0;8;5
2020-11-19 00:30:00;2;9;3;0;0;4;2
2020-11-19 00:45:00;5;9;1;0;0;1;0
2020-11-19 01:00:00;2;6;2;1;0;2;2
2020-11-19 01:15:00;2;10;2;0;1;3;4
2020-11-19 01:30:00;1;6;2;3;0;2;6
2020-11-19 01:45:00;1;1;0;1;0;3;2
2020-11-19 02:00:00;1;3;0;0;0;6;3
2020-11-19 02:15:00;2;3;0;0;0;3;3
2020-11-19 02:30:00;1;4;0;1;0;4;6
2020-11-19 02:45:00;1;5;0;0;0;2;3
2020-11-19 03:00:00;4;4;0;0;0;6;9
2020-11-19 03:15:00;2;9;1;0;0;2;3
2020-11-19 03:30:00;1;5;1;0;0;4;9
2020-11-19 03:45:00;4;10;2;2;3;3;5
2020-11-19 04:00:00;1;12;1;3;1;4;6
2020-11-19 04:15:00;6;9;2;5;0;5;6
2020-11-19 04:30:00;4;22;4;5;1;8;8
2020-11-19 04:45:00;21;21;2;11;1;10;17
2020-11-19 05:00:00;48;65;0;10;4;18;26
2020-11-19 05:15:00;88;144;6;15;10;22;40
2020-11-19 05:30:00;95;134;24;13;16;36;45
2020-11-19 05:45:00;70;104;17;27;19;65;78
2020-11-19 06:00:00;45;86;18;24;10;64;84
2020-11-19 06:15:00;73;138;21;38;20;63;97
2020-11-19 06:30:00;94;188;49;56;34;62;87
2020-11-19 06:45:00;131;222;52;67;32;59;85
2020-11-19 07:00:00;89;165;37;78;46;74;78
2020-11-19 07:15:00;121;207;70;115;56;93;103
2020-11-19 07:30:00;162;190;77;101;70;140;86
2020-11-19 07:45:00;206;227;99;98;46;105;94
2020-11-19 08:00:00;121;167;62;78;33;89;90
2020-11-19 08:15:00;88;177;56;67;33;88;101
2020-11-19 08:30:00;75;157;43;74;24;86;121
2020-11-19 08:45:00;75;182;61;74;28;74;93
2020-11-19 09:00:00;56;159;46;37;25;65;87
2020-11-19 09:15:00;62;181;49;45;26;76;83
2020-11-19 09:30:00;68;188;50;58;22;78;97
2020-11-19 09:45:00;70;199;62;63;19;83;89
2020-11-19 10:00:00;56;152;52;37;21;73;100
2020-11-19 10:15:00;65;178;50;68;22;82;104
2020-11-19 10:30:00;61;185;61;59;23;120;109
2020-11-19 10:45:00;70;209;64;46;25;94;90
2020-11-19 11:00:00;54;165;48;71;21;94;102
2020-11-19 11:15:00;69;185;70;58;25;100;121
2020-11-19 11:30:00;69;162;59;52;15;89;104
2020-11-19 11:45:00;65;183;57;60;16;110;111
2020-11-19 12:00:00;72;176;65;44;18;85;103
2020-11-19 12:15:00;72;173;66;56;17;105;129
2020-11-19 12:30:00;81;180;59;71;22;104;108
2020-11-19 12:45:00;71;166;58;70;26;109;119
2020-11-19 13:00:00;136;184;78;62;26;116;125
2020-11-19 13:15:00;122;209;67;71;17;96;128
2020-11-19 13:30:00;140;150;77;83;25;101;116
2020-11-19 13:45:00;110;195;68;67;24;118;125
2020-11-19 14:00:00;70;159;58;68;14;99;139
2020-11-19 14:15:00;77;182;52;66;29;163;165
2020-11-19 14:30:00;88;187;64;70;17;163;164
2020-11-19 14:45:00;78;166;64;71;24;122;135
2020-11-19 15:00:00;82;172;60;59;15;125;134
2020-11-19 15:15:00;77;177;67;65;23;133;143
2020-11-19 15:30:00;87;188;84;71;31;150;148
2020-11-19 15:45:00;101;178;62;70;20;125;136
2020-11-19 16:00:00;86;183;99;61;26;129;135
2020-11-19 16:15:00;79;174;95;89;23;147;139
2020-11-19 16:30:00;97;201;94;79;18;129;136
2020-11-19 16:45:00;83;193;89;66;26;129;131
2020-11-19 17:00:00;104;187;84;82;25;114;109
2020-11-19 17:15:00;93;167;95;67;21;132;137
2020-11-19 17:30:00;89;198;87;45;18;119;120
2020-11-19 17:45:00;91;184;87;60;14;115;122
2020-11-19 18:00:00;76;176;71;44;16;108;119
2020-11-19 18:15:00;65;159;63;41;19;96;96
2020-11-19 18:30:00;42;151;56;26;16;89;84
2020-11-19 18:45:00;39;131;52;34;10;81;95
2020-11-19 19:00:00;57;123;49;20;10;79;95
2020-11-19 19:15:00;43;114;46;20;7;82;79
2020-11-19 19:30:00;29;85;33;25;7;60;68
2020-11-19 19:45:00;27;81;32;29;5;43;53
2020-11-19 20:00:00;25;80;18;21;5;42;49
2020-11-19 20:15:00;30;79;24;20;7;45;48
2020-11-19 20:30:00;29;76;31;25;6;35;49
2020-11-19 20:45:00;34;76;17;20;6;27;29
2020-11-19 21:00:00;58;111;22;18;9;24;29
2020-11-19 21:15:00;55;103;16;11;5;24;27
2020-11-19 21:30:00;30;55;13;10;2;21;38
2020-11-19 21:45:00;16;39;7;11;2;39;47
2020-11-19 22:00:00;8;31;6;9;4;75;87
2020-11-19 22:15:00;9;33;13;4;4;30;39
2020-11-19 22:30:00;15;34;6;6;1;17;20
2020-11-19 22:45:00;6;41;13;2;1;12;20
2020-11-19 23:00:00;5;18;4;4;0;15;15
2020-11-19 23:15:00;8;27;7;4;0;10;14
2020-11-19 23:30:00;6;17;4;5;1;7;12
2020-11-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
