DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-10-23 00:00:00;5;4;1;8;1;2;2;7;7;4
2019-10-23 00:15:00;9;13;2;7;5;3;5;4;11;8
2019-10-23 00:30:00;10;3;0;7;4;1;4;6;4;7
2019-10-23 00:45:00;7;7;1;10;6;4;5;8;6;6
2019-10-23 01:00:00;9;3;0;6;2;1;3;5;4;6
2019-10-23 01:15:00;6;1;0;4;3;3;3;4;3;5
2019-10-23 01:30:00;0;0;2;6;1;3;2;4;2;0
2019-10-23 01:45:00;4;4;0;4;1;1;1;3;4;3
2019-10-23 02:00:00;4;1;1;2;2;3;2;0;3;3
2019-10-23 02:15:00;1;0;0;1;3;0;2;2;0;1
2019-10-23 02:30:00;5;0;0;3;3;0;2;4;0;5
2019-10-23 02:45:00;2;3;1;4;3;0;2;3;2;3
2019-10-23 03:00:00;3;4;0;4;2;0;1;4;4;2
2019-10-23 03:15:00;6;3;1;2;0;0;1;0;3;4
2019-10-23 03:30:00;6;3;0;3;1;2;0;1;4;6
2019-10-23 03:45:00;4;6;1;6;5;0;4;7;5;2
2019-10-23 04:00:00;3;2;1;2;1;2;2;1;2;3
2019-10-23 04:15:00;11;8;3;5;6;3;7;3;10;11
2019-10-23 04:30:00;8;4;0;14;10;3;9;10;6;7
2019-10-23 04:45:00;13;8;1;10;14;5;16;8;9;13
2019-10-23 05:00:00;34;23;1;20;29;5;29;15;23;30
2019-10-23 05:15:00;43;22;5;45;58;18;60;45;25;41
2019-10-23 05:30:00;39;22;2;58;60;25;67;59;27;32
2019-10-23 05:45:00;88;67;7;70;69;16;73;68;61;81
2019-10-23 06:00:00;85;63;7;74;63;20;70;58;69;80
2019-10-23 06:15:00;105;59;3;129;124;32;119;109;59;88
2019-10-23 06:30:00;87;52;10;156;136;30;145;147;53;78
2019-10-23 06:45:00;88;57;4;212;155;35;158;145;59;75
2019-10-23 07:00:00;84;48;15;178;199;22;198;164;51;77
2019-10-23 07:15:00;82;62;22;159;186;34;183;167;61;81
2019-10-23 07:30:00;83;58;22;163;169;40;164;164;48;72
2019-10-23 07:45:00;96;123;29;125;151;44;147;139;74;103
2019-10-23 08:00:00;80;116;33;146;139;45;135;148;79;77
2019-10-23 08:15:00;48;117;13;137;137;36;137;124;80;52
2019-10-23 08:30:00;55;104;12;117;158;31;166;108;72;57
2019-10-23 08:45:00;63;113;14;97;107;22;103;86;76;58
2019-10-23 09:00:00;70;86;11;94;114;26;125;72;71;64
2019-10-23 09:15:00;70;54;4;97;104;32;108;88;50;60
2019-10-23 09:30:00;69;57;16;96;90;22;90;80;53;62
2019-10-23 09:45:00;83;60;17;90;102;33;113;70;61;80
2019-10-23 10:00:00;69;72;18;86;93;24;87;69;63;63
2019-10-23 10:15:00;66;96;11;70;83;32;92;53;88;55
2019-10-23 10:30:00;89;66;15;62;89;30;91;54;68;74
2019-10-23 10:45:00;77;74;22;77;78;33;89;65;72;72
2019-10-23 11:00:00;77;93;20;57;66;27;71;41;94;73
2019-10-23 11:15:00;71;68;21;84;91;25;96;63;59;68
2019-10-23 11:30:00;84;79;25;74;100;29;100;76;73;74
2019-10-23 11:45:00;80;64;24;71;84;29;96;58;72;74
2019-10-23 12:00:00;87;86;24;68;91;28;99;46;80;83
2019-10-23 12:15:00;92;93;26;75;86;26;99;57;92;92
2019-10-23 12:30:00;98;106;22;81;89;42;95;67;98;88
2019-10-23 12:45:00;93;83;25;77;96;22;102;60;86;93
2019-10-23 13:00:00;107;90;15;60;84;26;98;52;79;115
