DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-06-18 00:00:00;11;11;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 00:15:00;8;7;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 00:30:00;18;15;0;15;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 00:45:00;15;7;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:00:00;10;6;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:15:00;5;3;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:30:00;4;3;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 01:45:00;7;4;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:00:00;6;4;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:15:00;13;6;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:30:00;9;5;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 02:45:00;11;5;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:00:00;9;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:15:00;9;6;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:30:00;11;7;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 03:45:00;7;6;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 04:00:00;11;11;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 04:15:00;13;6;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 04:30:00;19;17;1;11;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:00:00;53;44;3;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:15:00;85;76;0;18;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:30:00;106;101;0;20;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 05:45:00;114;116;0;52;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 06:15:00;139;138;0;61;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 06:30:00;140;169;0;54;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 06:45:00;201;231;1;76;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 07:00:00;181;212;0;73;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 07:15:00;185;223;2;79;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;168;191;6;129;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 08:00:00;206;232;13;117;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 08:15:00;161;193;4;88;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 08:30:00;163;196;1;78;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 08:45:00;122;160;3;71;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 09:00:00;147;154;0;74;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 09:15:00;171;153;5;90;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 09:30:00;151;149;1;62;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 09:45:00;186;191;1;87;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 10:00:00;159;159;0;92;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 10:15:00;176;202;1;99;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 10:30:00;145;171;0;82;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 10:45:00;178;172;0;113;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 11:00:00;159;165;0;109;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 11:15:00;139;158;2;90;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 11:30:00;175;178;4;95;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 11:45:00;141;166;4;103;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 12:00:00;173;193;0;122;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 12:15:00;152;178;0;96;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 12:30:00;167;201;2;105;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 12:45:00;136;153;3;102;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 13:00:00;155;171;14;102;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 13:15:00;201;247;77;126;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 13:30:00;203;205;20;102;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 13:45:00;178;202;3;110;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 14:00:00;185;187;3;104;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 14:15:00;191;211;0;123;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-18 14:30:00;154;189;0;134;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0
