DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-08 00:00:00;6;4;1;0;1;6;4;1;1
2020-05-08 00:15:00;22;12;4;3;3;4;2;0;1
2020-05-08 00:30:00;4;6;5;2;1;6;1;0;0
2020-05-08 00:45:00;2;3;4;1;1;8;6;1;4
2020-05-08 01:00:00;6;4;5;1;0;3;6;0;0
2020-05-08 01:15:00;3;4;3;1;2;5;1;0;0
2020-05-08 01:30:00;3;2;1;1;2;2;2;0;1
2020-05-08 01:45:00;2;2;5;1;0;7;6;0;0
2020-05-08 02:00:00;1;4;7;4;2;11;5;0;0
2020-05-08 02:15:00;6;1;3;1;2;4;5;0;0
2020-05-08 02:30:00;3;2;1;0;0;10;2;0;0
2020-05-08 02:45:00;5;5;5;4;1;4;2;0;1
2020-05-08 03:00:00;4;7;4;0;0;5;4;0;1
2020-05-08 03:15:00;1;1;4;0;0;6;5;0;0
2020-05-08 03:30:00;6;6;3;2;2;3;1;0;1
2020-05-08 03:45:00;2;7;7;4;5;5;4;0;0
2020-05-08 04:00:00;3;0;1;0;0;9;3;0;0
2020-05-08 04:15:00;7;3;4;1;0;8;5;1;1
2020-05-08 04:30:00;4;1;2;0;0;22;6;2;2
2020-05-08 04:45:00;11;5;9;3;2;14;15;0;3
2020-05-08 05:00:00;21;9;7;2;1;15;9;1;1
2020-05-08 05:15:00;29;19;15;4;2;32;16;0;0
2020-05-08 05:30:00;25;17;24;9;2;41;19;8;12
2020-05-08 05:45:00;43;15;36;9;6;51;37;5;6
2020-05-08 06:00:00;27;26;26;3;1;46;31;4;7
2020-05-08 06:15:00;58;36;46;7;1;68;48;4;7
2020-05-08 06:30:00;53;44;49;15;7;60;47;8;14
2020-05-08 06:45:00;66;68;61;18;11;83;64;4;13
2020-05-08 07:00:00;56;87;53;17;10;38;42;4;8
2020-05-08 07:15:00;46;64;40;7;7;36;39;4;7
2020-05-08 07:30:00;86;93;64;16;14;62;42;7;14
2020-05-08 07:45:00;73;90;61;14;10;81;55;3;22
2020-05-08 08:00:00;62;66;55;15;5;77;56;5;10
2020-05-08 08:15:00;73;91;64;18;14;75;50;4;96
2020-05-08 08:30:00;53;65;64;7;10;66;61;6;14
2020-05-08 08:45:00;66;66;54;11;10;69;39;14;16
2020-05-08 09:00:00;65;73;58;17;12;91;61;9;11
2020-05-08 09:15:00;68;52;65;13;9;63;45;12;14
2020-05-08 09:30:00;77;79;69;17;14;95;56;6;9
2020-05-08 09:45:00;75;72;69;15;11;88;69;13;16
2020-05-08 10:00:00;80;67;61;13;8;81;53;16;25
2020-05-08 10:15:00;93;78;84;16;10;98;78;16;31
2020-05-08 10:30:00;91;81;76;21;18;74;77;12;24
2020-05-08 10:45:00;92;89;76;20;16;98;76;17;21
2020-05-08 11:00:00;84;90;76;29;9;90;72;16;22
2020-05-08 11:15:00;88;83;78;25;14;102;85;14;20
2020-05-08 11:30:00;100;92;77;21;11;102;76;12;17
2020-05-08 11:45:00;86;94;86;28;12;108;85;12;20
2020-05-08 12:00:00;84;93;71;25;14;97;70;10;27
2020-05-08 12:15:00;87;91;65;25;10;89;78;13;22
2020-05-08 12:30:00;97;105;86;17;14;105;90;8;21
2020-05-08 12:45:00;80;99;90;22;17;123;98;18;24
2020-05-08 13:00:00;92;106;74;28;8;111;97;11;22
2020-05-08 13:15:00;100;102;92;21;11;120;99;20;30
2020-05-08 13:30:00;89;98;86;24;11;100;97;19;24
2020-05-08 13:45:00;99;116;81;33;16;95;83;21;20
2020-05-08 14:00:00;97;109;78;34;16;108;84;18;27
2020-05-08 14:15:00;103;112;84;21;14;103;98;13;21
2020-05-08 14:30:00;84;120;88;30;10;92;95;11;30
2020-05-08 14:45:00;95;120;82;36;12;104;110;17;29
2020-05-08 15:00:00;85;103;69;22;13;118;91;14;22
2020-05-08 15:15:00;87;107;89;24;16;99;82;17;17
2020-05-08 15:30:00;88;107;70;27;11;99;98;8;17
2020-05-08 15:45:00;89;99;68;24;17;101;63;18;22
2020-05-08 16:00:00;98;107;88;30;13;107;84;12;20
2020-05-08 16:15:00;104;97;78;22;18;104;81;22;25
2020-05-08 16:30:00;93;107;79;23;14;101;77;14;23
2020-05-08 16:45:00;83;107;61;37;16;86;63;16;20
2020-05-08 17:00:00;92;97;71;26;12;88;83;22;31
2020-05-08 17:15:00;85;100;71;24;17;94;68;18;24
2020-05-08 17:30:00;77;93;77;27;19;89;75;15;18
2020-05-08 17:45:00;74;102;59;23;13;84;67;19;20
2020-05-08 18:00:00;75;98;68;17;11;85;59;16;22
2020-05-08 18:15:00;75;97;66;28;16;69;62;16;19
2020-05-08 18:30:00;61;90;61;28;16;79;43;18;20
2020-05-08 18:45:00;70;75;46;12;15;65;51;15;71
2020-05-08 19:00:00;65;74;62;20;16;58;49;15;17
2020-05-08 19:15:00;51;69;52;27;14;47;40;19;20
2020-05-08 19:30:00;68;67;51;17;14;51;44;14;22
2020-05-08 19:45:00;39;47;25;15;14;44;30;7;16
2020-05-08 20:00:00;44;42;40;13;8;30;31;6;11
2020-05-08 20:15:00;40;51;43;17;11;26;31;6;9
2020-05-08 20:30:00;52;47;34;20;12;31;31;8;6
2020-05-08 20:45:00;17;26;26;8;6;27;21;5;11
2020-05-08 21:00:00;30;32;24;12;9;20;12;10;13
2020-05-08 21:15:00;33;31;32;6;7;39;20;7;22
2020-05-08 21:30:00;39;29;19;5;4;40;15;1;7
2020-05-08 21:45:00;33;27;17;7;6;23;15;2;4
2020-05-08 22:00:00;23;29;19;11;7;27;14;1;5
2020-05-08 22:15:00;22;30;23;12;10;27;12;1;7
2020-05-08 22:30:00;18;22;13;6;4;19;9;3;5
2020-05-08 22:45:00;21;13;16;2;2;14;9;2;10
2020-05-08 23:00:00;18;10;9;4;3;13;7;3;1
2020-05-08 23:15:00;14;21;13;1;1;15;15;4;0
2020-05-08 23:30:00;18;15;13;4;3;14;12;3;4
2020-05-08 23:45:00;12;10;9;3;1;11;5;0;0
