DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2019-08-31 00:00:00;28;18;0;15;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 00:15:00;29;21;0;28;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 00:30:00;37;32;1;16;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 00:45:00;25;17;0;17;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 01:00:00;23;11;0;11;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 01:15:00;18;11;0;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 01:30:00;13;5;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 01:45:00;17;6;0;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 02:00:00;14;11;0;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 02:15:00;12;15;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 02:30:00;8;9;0;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 02:45:00;9;12;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 03:00:00;19;15;0;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 03:15:00;12;8;0;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 03:30:00;12;5;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 03:45:00;12;7;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 04:00:00;6;3;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 04:15:00;14;10;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 04:30:00;9;18;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 04:45:00;14;6;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 05:00:00;21;19;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 05:15:00;17;12;1;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 05:30:00;23;21;0;17;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 05:45:00;20;18;1;24;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 06:00:00;26;12;0;34;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 06:15:00;43;23;0;21;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 06:30:00;30;19;0;16;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 06:45:00;33;21;0;20;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 07:00:00;22;21;0;15;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 07:15:00;27;19;0;27;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 07:30:00;43;31;0;38;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-31 07:45:00;40;33;0;27;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
