DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-12-10 00:00:00;0;5;5;14;5;0;0;0;0;0;0;0;0
2019-12-10 00:15:00;1;9;2;12;6;0;0;0;0;0;0;0;0
2019-12-10 00:30:00;0;4;3;5;2;0;0;0;0;0;0;0;0
2019-12-10 00:45:00;0;5;2;12;0;0;0;0;0;0;0;0;0
2019-12-10 01:00:00;0;3;0;7;3;0;0;0;0;0;0;0;0
2019-12-10 01:15:00;0;9;4;9;6;0;1;1;0;0;0;0;0
2019-12-10 01:30:00;0;5;0;8;1;0;0;0;0;0;0;0;0
2019-12-10 01:45:00;0;5;2;2;2;0;0;0;0;0;0;0;0
2019-12-10 02:00:00;0;8;0;6;2;0;0;0;0;0;0;0;0
2019-12-10 02:15:00;0;9;0;12;2;0;0;0;0;0;0;0;0
2019-12-10 02:30:00;0;6;2;2;3;1;0;0;0;0;0;0;0
2019-12-10 02:45:00;0;2;3;9;2;0;0;1;0;0;0;0;0
2019-12-10 03:00:00;1;3;0;11;3;0;1;1;0;0;0;0;0
2019-12-10 03:15:00;1;8;3;3;1;0;0;2;0;0;0;0;0
2019-12-10 03:30:00;0;7;2;13;1;0;0;1;0;0;0;0;0
2019-12-10 03:45:00;0;18;1;17;6;1;0;0;0;0;0;0;0
2019-12-10 04:00:00;0;11;4;2;4;0;0;0;0;0;0;0;0
2019-12-10 04:15:00;2;9;3;17;5;3;0;1;0;0;0;0;0
2019-12-10 04:30:00;4;18;4;21;5;0;1;1;0;0;0;0;0
2019-12-10 04:45:00;1;20;7;39;15;0;1;3;0;0;0;0;0
2019-12-10 05:00:00;0;45;12;86;69;1;2;4;0;0;0;0;0
2019-12-10 05:15:00;1;35;27;126;121;1;0;1;0;0;0;0;0
2019-12-10 05:30:00;2;61;57;122;110;4;1;4;0;0;0;0;0
2019-12-10 05:45:00;15;103;87;120;132;5;1;1;0;0;0;0;0
2019-12-10 06:00:00;20;119;122;127;130;6;13;13;0;0;0;0;0
2019-12-10 06:15:00;16;107;115;138;142;7;10;16;0;0;0;0;0
2019-12-10 06:30:00;6;81;73;137;137;5;9;6;0;0;5;0;0
2019-12-10 06:45:00;16;78;88;129;146;11;9;8;1;0;0;0;0
2019-12-10 07:00:00;12;75;65;137;179;16;9;11;0;0;0;0;0
2019-12-10 07:15:00;16;76;67;140;163;30;9;10;12;7;3;0;0
2019-12-10 07:30:00;28;82;75;126;134;35;13;17;0;0;4;0;0
2019-12-10 07:45:00;32;71;79;112;133;33;8;12;2;0;2;0;0
2019-12-10 08:00:00;41;72;77;124;138;31;10;13;7;0;1;1;0
2019-12-10 08:15:00;36;76;68;102;121;36;14;19;14;0;3;1;0
2019-12-10 08:30:00;35;71;64;116;125;25;11;19;0;0;18;21;0
2019-12-10 08:45:00;21;80;69;105;104;29;21;13;2;0;13;0;0
2019-12-10 09:00:00;33;72;75;99;114;16;17;23;0;0;5;0;0
2019-12-10 09:15:00;22;84;68;90;104;24;16;32;6;9;9;0;0
2019-12-10 09:30:00;26;73;53;96;102;32;15;20;3;0;3;0;0
2019-12-10 09:45:00;25;79;71;103;97;22;21;28;1;0;18;0;0
2019-12-10 10:00:00;22;67;59;84;87;17;21;28;5;0;0;0;0
2019-12-10 10:15:00;28;69;58;103;96;12;20;29;8;0;10;0;1
2019-12-10 10:30:00;22;91;76;96;73;20;17;18;12;0;1;0;0
2019-12-10 10:45:00;33;79;60;72;67;22;26;34;7;0;5;0;0
2019-12-10 11:00:00;26;78;68;83;69;21;20;29;10;0;0;0;6
2019-12-10 11:15:00;25;94;88;82;76;17;23;41;2;0;2;0;0
2019-12-10 11:30:00;25;62;94;78;58;23;15;28;10;9;2;0;0
2019-12-10 11:45:00;44;74;111;87;83;18;21;36;2;0;4;0;0
2019-12-10 12:00:00;38;96;100;93;63;21;27;25;14;0;12;0;0
2019-12-10 12:15:00;30;96;100;85;68;20;32;45;15;3;2;0;0
2019-12-10 12:30:00;35;97;94;94;77;24;28;30;12;4;0;0;0
2019-12-10 12:45:00;31;104;99;92;72;14;31;34;18;1;2;0;0
