DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-07-04 00:00:00;44;12;0;17;0;0;42;15;31;0;0;3
2020-07-04 00:15:00;33;8;7;17;0;0;34;18;30;1;0;4
2020-07-04 00:30:00;35;11;5;11;0;0;36;19;30;0;0;2
2020-07-04 00:45:00;33;8;2;11;0;0;35;18;20;0;0;1
2020-07-04 01:00:00;38;18;2;8;0;0;44;17;19;4;0;1
2020-07-04 01:15:00;28;12;1;8;0;0;29;11;16;3;0;2
2020-07-04 01:30:00;19;7;3;4;0;0;19;15;19;3;0;1
2020-07-04 01:45:00;25;13;5;7;0;0;25;17;11;0;0;0
2020-07-04 02:00:00;26;12;2;6;0;0;27;12;10;1;1;0
2020-07-04 02:15:00;18;8;1;4;0;0;18;9;9;0;0;2
2020-07-04 02:30:00;20;10;1;4;0;0;20;3;5;0;0;1
2020-07-04 02:45:00;12;9;2;3;0;0;11;7;8;1;0;0
2020-07-04 03:00:00;10;5;0;4;0;0;10;4;11;0;0;0
2020-07-04 03:15:00;12;8;2;1;0;0;12;4;5;1;0;0
2020-07-04 03:30:00;7;4;1;1;0;0;7;4;7;0;0;0
2020-07-04 03:45:00;13;7;2;4;0;0;13;2;5;1;0;0
2020-07-04 04:00:00;11;7;1;1;0;0;13;3;5;0;0;0
2020-07-04 04:15:00;18;7;1;2;0;0;16;4;6;0;0;0
2020-07-04 04:30:00;10;4;0;1;0;0;11;2;5;0;0;0
2020-07-04 04:45:00;12;8;4;1;0;0;16;12;7;0;0;0
2020-07-04 05:00:00;25;8;2;5;0;0;27;7;4;0;0;0
2020-07-04 05:15:00;31;9;3;1;0;0;32;9;8;0;0;0
2020-07-04 05:30:00;25;4;2;0;0;0;24;11;26;0;0;3
2020-07-04 05:45:00;62;12;1;5;2;3;58;12;26;0;0;3
2020-07-04 06:00:00;98;23;4;10;4;4;91;11;21;0;0;3
2020-07-04 06:15:00;57;19;1;1;1;6;53;17;25;0;0;0
2020-07-04 06:30:00;50;15;4;5;9;11;49;17;21;0;0;0
2020-07-04 06:45:00;44;19;2;6;20;30;46;24;32;1;0;2
2020-07-04 07:00:00;55;22;14;8;24;22;60;31;23;0;1;3
2020-07-04 07:15:00;48;21;12;10;26;31;56;33;29;1;0;4
