DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-07-11 00:00:00;34;10;2;18;0;0;37;15;19;1;0;1
2020-07-11 00:15:00;45;20;6;14;0;0;48;25;22;0;0;1
2020-07-11 00:30:00;35;11;4;10;0;0;35;11;30;1;1;3
2020-07-11 00:45:00;37;13;3;7;0;0;39;11;21;0;0;6
2020-07-11 01:00:00;25;8;4;6;0;0;21;19;21;0;0;0
2020-07-11 01:15:00;16;6;1;6;0;0;17;19;24;3;0;0
2020-07-11 01:30:00;25;7;2;6;0;0;24;18;16;2;0;1
2020-07-11 01:45:00;22;11;3;11;0;0;22;12;11;1;0;0
2020-07-11 02:00:00;21;11;4;14;0;0;22;10;13;0;0;0
2020-07-11 02:15:00;16;9;3;10;0;0;17;12;9;0;0;3
2020-07-11 02:30:00;7;9;2;6;0;0;7;8;10;0;0;0
2020-07-11 02:45:00;13;8;4;3;0;0;13;8;9;0;1;1
2020-07-11 03:00:00;12;5;2;3;0;0;14;4;8;0;0;0
2020-07-11 03:15:00;16;8;2;6;0;0;15;5;8;1;0;1
2020-07-11 03:30:00;6;4;2;2;0;0;6;5;8;0;0;0
2020-07-11 03:45:00;10;4;2;3;0;0;10;3;5;0;0;1
2020-07-11 04:00:00;19;11;0;5;0;0;19;3;4;0;0;0
2020-07-11 04:15:00;8;6;0;0;0;0;9;4;5;0;0;0
2020-07-11 04:30:00;6;4;1;1;0;0;8;4;4;1;0;0
2020-07-11 04:45:00;18;8;0;3;0;0;17;5;7;0;0;0
2020-07-11 05:00:00;16;7;3;2;0;0;21;10;10;0;0;1
2020-07-11 05:15:00;38;9;0;3;0;0;38;12;15;0;0;0
2020-07-11 05:30:00;25;1;2;1;0;0;26;25;33;0;0;4
2020-07-11 05:45:00;75;24;1;4;0;0;81;13;26;0;0;2
2020-07-11 06:00:00;115;25;6;6;0;0;114;13;14;0;0;2
2020-07-11 06:15:00;96;26;1;3;0;0;98;19;23;0;0;3
2020-07-11 06:30:00;41;18;7;7;0;0;51;19;22;1;0;1
