DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-01 00:00:00;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 00:15:00;5;8;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 00:30:00;8;13;7;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 00:45:00;12;9;6;15;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 01:00:00;2;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 01:15:00;5;3;2;6;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 01:30:00;3;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 01:45:00;7;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:00:00;3;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:15:00;8;12;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:30:00;10;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 02:45:00;5;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 03:00:00;3;6;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 03:15:00;7;8;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 03:30:00;4;7;7;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 03:45:00;9;9;3;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-01 04:00:00;18;13;8;17;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-01 04:15:00;14;15;7;18;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 04:30:00;27;30;9;33;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 04:45:00;20;37;13;33;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 05:00:00;63;116;21;92;5;4;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-01 05:15:00;76;105;39;85;2;2;2;5;5;0;0;1;0;0;0;0;0;0;0
2020-12-01 05:30:00;88;158;51;147;2;2;2;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-01 05:45:00;79;132;52;125;5;5;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-01 06:00:00;96;107;41;109;1;1;2;6;6;0;0;1;0;0;0;0;0;0;0
2020-12-01 06:15:00;154;167;43;150;7;6;6;6;5;0;0;0;0;0;0;0;0;0;0
2020-12-01 06:30:00;132;209;68;206;5;6;6;4;5;0;0;5;0;0;0;0;0;0;0
2020-12-01 06:45:00;138;198;36;168;10;11;11;6;6;0;0;1;0;0;0;0;0;0;0
2020-12-01 07:00:00;146;202;50;162;14;13;13;12;12;1;0;7;0;0;0;0;0;0;0
2020-12-01 07:15:00;151;144;41;118;17;75;15;8;8;3;0;3;0;0;0;0;0;0;0
2020-12-01 07:30:00;153;195;26;178;10;15;13;17;18;1;0;6;0;0;0;0;0;0;0
2020-12-01 07:45:00;146;168;22;143;3;113;4;12;12;1;0;0;0;0;0;0;0;0;0
2020-12-01 08:00:00;158;185;16;157;5;7;4;14;13;3;0;0;0;0;0;0;0;0;0
2020-12-01 08:15:00;114;175;16;146;4;4;4;10;10;2;0;1;0;0;0;0;0;0;0
2020-12-01 08:30:00;119;197;16;146;12;12;13;13;13;0;0;0;0;0;0;0;0;1;0
2020-12-01 08:45:00;128;160;15;117;9;12;12;11;11;2;0;0;0;0;0;0;0;0;0
2020-12-01 09:00:00;119;178;26;153;4;4;4;9;9;1;0;0;0;0;0;0;0;0;2
2020-12-01 09:15:00;128;173;22;131;4;6;6;12;12;3;0;1;0;0;0;0;0;0;0
2020-12-01 09:30:00;134;179;27;144;13;12;12;10;10;1;0;2;0;0;0;0;0;0;0
2020-12-01 09:45:00;142;184;38;147;7;5;6;7;8;0;0;0;0;0;0;0;0;0;2
2020-12-01 10:00:00;110;141;24;124;9;9;9;10;9;0;0;0;0;0;0;0;0;0;0
2020-12-01 10:15:00;145;134;26;103;7;7;6;13;12;0;0;2;0;0;0;0;0;0;2
2020-12-01 10:30:00;138;149;31;114;2;2;2;11;12;3;0;0;0;0;0;0;0;0;0
2020-12-01 10:45:00;125;130;36;112;8;8;8;9;9;1;0;0;0;0;0;0;0;0;1
2020-12-01 11:00:00;122;143;40;117;10;131;11;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-01 11:15:00;159;161;55;133;9;9;8;6;7;0;0;1;0;0;0;0;0;0;0
2020-12-01 11:30:00;131;145;37;114;8;9;9;7;8;0;0;3;0;0;0;0;0;0;0
2020-12-01 11:45:00;147;125;32;117;5;5;5;11;12;0;0;1;0;1;0;0;0;0;1
2020-12-01 12:00:00;165;126;33;95;9;86;9;11;12;1;0;0;0;0;0;0;0;0;0
2020-12-01 12:15:00;185;146;45;123;5;97;5;10;9;0;0;0;0;0;0;0;0;0;2
2020-12-01 12:30:00;191;138;38;121;5;5;5;8;7;2;0;1;0;0;0;0;0;0;0
2020-12-01 12:45:00;189;148;23;117;8;8;9;10;10;1;0;1;0;2;0;0;0;0;0
2020-12-01 13:00:00;215;175;32;119;10;11;10;6;6;0;0;0;0;0;0;0;0;0;0
2020-12-01 13:15:00;192;174;37;116;10;10;9;10;10;6;0;2;0;0;0;0;0;0;0
2020-12-01 13:30:00;260;204;37;164;10;10;10;9;9;5;0;0;0;0;0;0;0;1;0
2020-12-01 13:45:00;174;172;40;143;7;8;8;7;7;0;0;3;0;0;0;0;0;0;0
2020-12-01 14:00:00;185;160;35;125;10;14;9;8;8;0;0;2;0;0;0;0;0;1;0
2020-12-01 14:15:00;185;150;19;119;1;2;2;14;11;1;0;2;0;0;0;0;0;0;0
2020-12-01 14:30:00;211;198;42;144;7;8;8;6;7;2;0;2;0;0;0;0;0;0;0
2020-12-01 14:45:00;203;180;29;129;6;6;6;9;9;2;0;3;0;0;0;0;0;0;1
2020-12-01 15:00:00;250;193;30;134;6;5;5;15;16;3;0;0;0;0;0;0;0;0;0
