DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-22 00:00:00;2;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 00:15:00;3;6;2;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 00:30:00;3;4;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 00:45:00;6;7;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:00:00;2;10;7;10;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:15:00;2;3;2;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:30:00;4;3;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:45:00;9;3;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:00:00;6;5;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:15:00;2;5;3;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:30:00;6;5;7;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:45:00;6;4;4;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:00:00;3;5;5;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:15:00;4;7;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:30:00;9;9;10;13;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:45:00;4;9;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:00:00;8;5;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:15:00;10;12;3;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:30:00;18;16;10;21;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 04:45:00;13;21;9;21;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:00:00;39;35;17;45;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:15:00;55;61;21;62;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:30:00;50;90;22;77;3;4;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-22 05:45:00;40;71;15;64;4;4;4;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-22 06:00:00;47;59;15;63;9;10;10;1;1;0;0;1;0;0;0;0;0;0;0
2020-12-22 06:15:00;48;91;17;81;7;8;9;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 06:30:00;77;125;21;110;13;11;11;5;5;0;0;1;0;0;0;0;0;0;0
2020-12-22 06:45:00;68;137;19;111;12;14;14;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 07:00:00;90;121;24;100;15;27;15;6;6;0;0;1;0;0;0;0;0;0;0
2020-12-22 07:15:00;89;115;6;90;15;15;18;8;8;1;0;4;0;0;0;0;0;0;0
2020-12-22 07:30:00;89;167;26;143;17;18;18;1;1;0;0;3;0;0;0;0;0;0;0
2020-12-22 07:45:00;92;132;8;112;21;20;22;6;6;0;0;1;0;0;0;0;0;0;0
2020-12-22 08:00:00;99;126;19;107;13;15;13;6;6;0;0;1;0;0;0;0;0;0;0
2020-12-22 08:15:00;88;122;16;99;20;21;21;5;6;2;0;0;0;0;0;0;0;0;0
2020-12-22 08:30:00;113;118;18;88;13;14;14;6;6;2;0;2;0;1;0;0;0;0;0
2020-12-22 08:45:00;103;142;16;101;14;15;15;13;14;4;0;0;0;0;0;0;0;0;0
2020-12-22 09:00:00;103;122;16;112;15;15;25;2;2;7;0;1;0;0;0;0;0;0;0
2020-12-22 09:15:00;114;116;9;81;16;16;16;7;6;3;0;1;0;0;0;0;0;0;0
2020-12-22 09:30:00;131;158;22;128;15;17;16;6;7;2;0;0;0;0;0;0;0;0;0
2020-12-22 09:45:00;133;143;21;103;24;26;22;13;14;0;0;2;0;0;0;0;0;0;0
2020-12-22 10:00:00;139;141;14;97;17;18;20;11;11;8;0;0;0;0;0;0;0;0;0
2020-12-22 10:15:00;153;162;16;99;22;25;26;16;16;1;0;5;0;0;0;0;0;1;0
2020-12-22 10:30:00;160;162;31;115;24;27;30;10;11;0;0;2;0;0;0;0;0;0;0
2020-12-22 10:45:00;196;167;16;84;26;29;29;15;15;0;0;1;0;1;0;0;0;0;0
2020-12-22 11:00:00;199;148;15;99;26;37;28;13;13;0;0;0;0;0;0;0;0;0;0
2020-12-22 11:15:00;171;163;28;126;21;20;24;7;6;1;0;0;0;0;0;0;0;0;0
2020-12-22 11:30:00;155;155;22;113;26;51;30;9;11;1;0;0;0;0;0;0;0;0;0
2020-12-22 11:45:00;172;142;21;111;17;27;19;10;10;0;0;0;0;1;0;0;0;0;0
2020-12-22 12:00:00;179;126;12;92;15;18;21;15;15;0;0;0;0;0;0;0;0;0;0
2020-12-22 12:15:00;181;139;23;103;18;25;28;14;14;0;0;0;0;0;0;0;0;0;0
2020-12-22 12:30:00;179;129;19;100;20;30;24;11;11;5;0;1;0;0;0;0;0;0;0
2020-12-22 12:45:00;184;167;22;112;27;22;26;15;16;0;0;0;0;0;0;0;0;0;0
2020-12-22 13:00:00;177;140;15;105;17;20;25;8;8;1;0;3;0;2;0;0;0;0;1
2020-12-22 13:15:00;182;150;25;113;18;19;20;8;8;3;0;2;0;0;0;0;0;0;0
2020-12-22 13:30:00;202;190;18;128;17;18;19;9;8;6;0;1;0;0;0;0;0;0;0
2020-12-22 13:45:00;165;161;28;92;27;27;27;9;10;5;0;2;0;0;0;0;0;0;0
2020-12-22 14:00:00;187;185;24;124;15;18;20;16;17;4;0;0;0;0;0;0;0;0;0
2020-12-22 14:15:00;174;174;20;111;25;24;26;8;9;0;0;5;0;0;0;0;0;0;0
2020-12-22 14:30:00;218;207;35;112;18;20;22;19;18;16;0;4;0;0;0;0;0;0;0
2020-12-22 14:45:00;160;186;30;148;11;17;18;7;7;3;0;2;0;1;0;0;0;0;0
2020-12-22 15:00:00;189;160;27;102;24;29;28;12;13;3;0;3;0;0;0;0;0;0;0
2020-12-22 15:15:00;191;161;21;113;16;17;18;9;9;6;0;2;0;0;0;0;0;0;0
2020-12-22 15:30:00;229;168;31;80;24;24;25;15;14;5;0;6;0;0;0;0;0;0;0
2020-12-22 15:45:00;188;143;21;81;20;18;23;13;12;4;0;2;0;0;0;0;0;0;0
2020-12-22 16:00:00;210;175;27;107;18;19;19;14;15;5;0;4;0;0;0;0;0;0;0
2020-12-22 16:15:00;219;154;19;97;19;19;20;9;9;3;0;2;0;0;0;0;0;0;0
2020-12-22 16:30:00;213;162;24;101;23;54;25;19;19;2;0;0;0;0;0;0;0;0;0
2020-12-22 16:45:00;184;139;27;75;16;20;22;10;13;4;0;0;0;0;0;0;0;1;0
2020-12-22 17:00:00;215;172;22;133;19;20;21;10;10;4;0;0;0;0;0;0;0;0;0
2020-12-22 17:15:00;176;122;21;99;10;58;16;8;8;3;0;1;0;0;0;0;0;0;0
2020-12-22 17:30:00;173;141;31;111;11;15;15;7;7;3;0;0;0;0;0;0;0;0;0
2020-12-22 17:45:00;131;126;30;103;15;57;21;5;5;2;0;0;0;0;0;0;0;0;0
2020-12-22 18:00:00;147;112;18;78;15;16;16;6;7;0;0;1;0;0;0;0;0;0;0
2020-12-22 18:15:00;37;27;7;24;4;3;3;2;2;1;0;0;0;0;0;0;0;0;0
2020-12-22 18:30:00;85;65;14;40;4;9;9;3;3;2;0;1;0;0;0;0;0;0;1
2020-12-22 18:45:00;80;54;15;49;7;9;9;4;5;0;0;1;0;0;0;0;0;0;0
2020-12-22 19:00:00;65;32;10;34;6;8;9;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-22 19:15:00;66;53;13;44;5;6;7;4;4;0;0;1;0;0;0;0;0;0;0
2020-12-22 19:30:00;57;41;18;39;10;8;8;4;4;0;0;1;0;0;0;0;0;0;0
2020-12-22 19:45:00;71;57;15;54;8;10;10;8;7;0;0;0;0;0;0;0;0;0;0
2020-12-22 20:00:00;64;44;18;44;5;5;6;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-22 20:15:00;71;52;11;46;3;6;6;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-22 20:30:00;71;63;16;60;5;6;8;5;4;1;0;0;0;0;0;0;0;0;0
2020-12-22 20:45:00;64;48;14;32;8;11;12;5;6;0;0;0;0;0;0;0;0;0;0
