DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-15 00:00:00;4;7;4;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 00:15:00;4;10;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 00:30:00;10;8;9;12;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 00:45:00;2;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:00:00;5;10;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:15:00;1;4;2;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:30:00;1;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:45:00;8;3;0;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:00:00;9;2;4;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:15:00;3;8;5;9;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:30:00;8;6;3;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:45:00;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:00:00;11;3;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:15:00;2;5;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:30:00;4;12;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:45:00;12;9;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 04:00:00;12;7;5;12;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-15 04:15:00;8;12;4;13;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-15 04:30:00;18;19;8;22;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-15 04:45:00;22;47;17;46;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 05:00:00;43;118;24;100;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-15 05:15:00;66;104;23;92;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0
2020-12-15 05:30:00;85;115;20;84;7;6;6;3;3;3;0;0;0;0;0;0;0;0;0
2020-12-15 05:45:00;77;105;22;89;3;4;4;4;4;0;0;0;0;0;0;0;0;0;0
