DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-04-17 00:00:00;0;0;4;0;0;2;0;0;2;1;0;0;0;0
2020-04-17 00:15:00;2;2;4;0;3;2;4;0;1;2;0;0;0;0
2020-04-17 00:30:00;2;2;7;0;1;0;1;0;2;3;0;0;0;0
2020-04-17 00:45:00;1;3;1;0;0;0;3;0;2;6;0;0;0;0
2020-04-17 01:00:00;2;4;6;0;4;1;1;0;1;0;0;0;0;0
2020-04-17 01:15:00;0;1;3;1;1;5;0;0;1;2;0;0;0;0
2020-04-17 01:30:00;0;1;3;1;6;2;1;0;0;1;0;0;0;0
2020-04-17 01:45:00;2;2;3;0;6;2;1;0;0;1;0;0;0;0
2020-04-17 02:00:00;0;1;3;0;2;0;1;0;1;2;0;0;0;0
2020-04-17 02:15:00;1;1;3;0;3;2;0;0;1;1;0;0;0;0
2020-04-17 02:30:00;1;1;1;0;3;1;1;0;0;6;0;0;0;0
2020-04-17 02:45:00;2;3;2;0;5;4;1;0;1;2;0;0;0;0
2020-04-17 03:00:00;1;1;1;1;4;2;0;0;1;3;0;0;0;0
2020-04-17 03:15:00;1;0;3;0;4;2;1;0;0;2;0;0;0;0
2020-04-17 03:30:00;3;2;5;0;3;1;1;0;4;1;0;0;0;0
2020-04-17 03:45:00;3;2;4;0;3;4;0;0;1;2;0;0;0;0
2020-04-17 04:00:00;2;4;6;0;3;4;1;0;1;4;0;0;0;0
2020-04-17 04:15:00;2;1;6;1;6;4;2;1;3;4;0;0;0;0
2020-04-17 04:30:00;1;5;7;1;4;2;0;0;1;2;0;0;0;0
2020-04-17 04:45:00;3;6;10;0;6;4;1;0;6;6;0;0;0;0
2020-04-17 05:00:00;9;5;13;1;4;2;3;1;3;12;0;0;0;0
2020-04-17 05:15:00;13;11;23;3;9;12;10;4;7;11;0;0;0;0
2020-04-17 05:30:00;35;16;38;21;18;18;11;3;10;10;0;0;0;0
2020-04-17 05:45:00;36;19;37;15;11;12;14;3;6;11;0;0;0;0
2020-04-17 06:00:00;16;16;27;16;16;13;8;5;13;9;0;0;0;0
2020-04-17 06:15:00;51;33;45;25;24;33;23;5;11;16;0;0;0;0
2020-04-17 06:30:00;55;28;61;22;35;31;16;4;23;26;0;0;0;0
2020-04-17 06:45:00;41;30;51;25;28;20;22;8;15;21;0;0;0;0
2020-04-17 07:00:00;38;24;50;31;34;38;10;8;11;21;0;0;0;0
2020-04-17 07:15:00;67;45;61;33;33;31;34;14;17;17;0;0;0;0
2020-04-17 07:30:00;48;38;51;33;38;38;18;8;26;22;0;0;0;0
2020-04-17 07:45:00;56;43;65;34;38;35;32;16;25;24;0;0;0;0
2020-04-17 08:00:00;36;27;44;23;28;33;12;9;25;27;0;0;0;0
2020-04-17 08:15:00;45;31;53;19;47;31;22;4;25;14;0;0;0;0
2020-04-17 08:30:00;37;31;57;25;31;24;16;10;15;28;0;0;0;0
2020-04-17 08:45:00;37;36;56;34;38;37;26;13;26;25;0;0;0;0
2020-04-17 09:00:00;28;23;62;23;33;28;18;11;22;10;0;0;0;0
2020-04-17 09:15:00;38;34;64;32;44;36;22;8;30;26;0;0;0;0
2020-04-17 09:30:00;42;25;65;19;49;22;19;7;26;19;0;0;0;0
2020-04-17 09:45:00;39;27;70;26;44;41;20;16;28;22;0;0;0;0
2020-04-17 10:00:00;39;39;70;24;41;43;19;11;31;23;0;0;0;0
2020-04-17 10:15:00;43;24;72;24;52;46;25;13;39;27;0;0;0;0
2020-04-17 10:30:00;36;26;79;24;45;31;25;6;28;34;0;0;0;0
2020-04-17 10:45:00;36;37;72;18;38;39;25;20;40;36;0;0;0;0
2020-04-17 11:00:00;34;35;62;20;47;40;21;8;39;34;0;0;0;0
2020-04-17 11:15:00;38;32;59;26;64;38;25;7;44;37;0;0;0;0
2020-04-17 11:30:00;34;30;55;31;52;37;26;12;33;26;0;0;0;0
2020-04-17 11:45:00;43;39;69;36;51;38;24;12;37;38;0;0;0;0
2020-04-17 12:00:00;40;35;56;41;56;59;27;14;60;29;0;0;0;0
2020-04-17 12:15:00;49;38;60;33;47;50;27;15;54;50;0;0;0;0
2020-04-17 12:30:00;48;32;62;43;53;46;21;10;38;40;0;0;0;0
2020-04-17 12:45:00;52;28;69;40;45;42;26;13;41;46;0;0;0;0
2020-04-17 13:00:00;44;26;61;32;44;36;28;15;35;44;0;0;0;0
2020-04-17 13:15:00;40;33;60;32;58;44;29;17;43;51;0;0;0;0
2020-04-17 13:30:00;42;43;60;24;55;36;18;17;47;47;0;0;0;0
2020-04-17 13:45:00;38;37;69;31;53;38;16;13;52;40;0;0;0;0
2020-04-17 14:00:00;51;48;59;25;52;45;24;13;44;37;0;0;0;0
2020-04-17 14:15:00;43;39;55;35;61;53;34;9;47;41;0;0;0;0
2020-04-17 14:30:00;42;34;50;28;60;57;25;14;49;45;0;0;0;0
2020-04-17 14:45:00;47;35;56;37;52;49;26;16;42;46;0;0;0;0
2020-04-17 15:00:00;42;32;47;31;58;51;26;8;50;37;0;0;0;0
2020-04-17 15:15:00;33;32;55;40;45;43;19;7;44;41;0;0;0;0
2020-04-17 15:30:00;31;26;58;29;39;44;30;14;48;41;0;0;0;0
2020-04-17 15:45:00;45;35;60;30;52;39;21;8;36;44;0;0;0;0
2020-04-17 16:00:00;39;30;57;33;50;37;32;15;39;40;0;0;0;0
2020-04-17 16:15:00;43;39;53;34;40;30;17;7;40;44;0;0;0;0
2020-04-17 16:30:00;37;32;40;26;38;34;33;14;37;39;0;0;0;0
2020-04-17 16:45:00;44;35;54;27;50;44;23;12;39;39;0;0;0;0
2020-04-17 17:00:00;39;27;46;28;42;43;27;13;39;48;0;0;0;0
2020-04-17 17:15:00;44;36;52;24;33;32;28;8;31;41;0;0;0;0
2020-04-17 17:30:00;36;36;45;34;48;35;17;8;40;25;0;0;0;0
2020-04-17 17:45:00;37;32;45;25;43;40;16;9;33;29;0;0;0;0
2020-04-17 18:00:00;44;36;45;24;47;33;17;4;35;33;0;0;0;0
2020-04-17 18:15:00;49;34;41;17;44;31;19;11;29;32;0;0;0;0
2020-04-17 18:30:00;42;29;32;10;33;34;15;8;30;31;0;0;0;0
2020-04-17 18:45:00;27;27;34;20;30;27;19;10;31;27;0;0;0;0
2020-04-17 19:00:00;35;23;31;17;25;18;19;11;25;25;0;0;0;0
2020-04-17 19:15:00;27;21;38;21;33;33;12;7;18;27;0;0;0;0
