DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-08-15 00:00:00;6;7;13;2;1;0;9;0;0
2019-08-15 00:15:00;6;7;15;1;0;0;9;0;0
2019-08-15 00:30:00;7;10;11;1;0;0;9;0;0
2019-08-15 00:45:00;3;5;9;1;2;0;7;0;0
2019-08-15 01:00:00;8;5;9;3;0;0;9;0;0
2019-08-15 01:15:00;5;6;10;1;1;0;9;0;0
2019-08-15 01:30:00;1;9;6;2;2;0;6;0;0
2019-08-15 01:45:00;1;2;5;0;0;0;0;0;0
2019-08-15 02:00:00;3;1;4;4;1;1;3;0;0
2019-08-15 02:15:00;2;6;9;2;0;0;4;0;0
2019-08-15 02:30:00;1;0;2;1;0;1;4;0;0
2019-08-15 02:45:00;1;4;7;1;1;1;7;0;0
2019-08-15 03:00:00;2;4;7;1;1;0;1;0;0
2019-08-15 03:15:00;1;3;7;3;1;0;6;0;0
2019-08-15 03:30:00;2;0;2;0;0;0;2;0;0
2019-08-15 03:45:00;1;2;5;2;0;0;6;0;0
2019-08-15 04:00:00;0;3;4;2;1;1;3;0;0
2019-08-15 04:15:00;4;2;4;0;0;0;0;0;0
2019-08-15 04:30:00;2;2;3;0;0;0;1;0;0
2019-08-15 04:45:00;3;3;4;0;0;1;0;0;0
2019-08-15 05:00:00;1;2;4;1;0;0;5;0;0
2019-08-15 05:15:00;3;6;10;1;0;0;3;0;0
2019-08-15 05:30:00;4;8;11;1;1;2;12;0;0
2019-08-15 05:45:00;4;4;10;1;0;1;12;0;0
2019-08-15 06:00:00;2;2;4;3;0;0;3;0;0
2019-08-15 06:15:00;8;9;14;0;0;1;8;0;0
2019-08-15 06:30:00;5;5;13;0;0;0;13;0;0
2019-08-15 06:45:00;4;5;12;1;0;0;7;0;0
2019-08-15 07:00:00;1;6;11;1;0;0;14;0;0
2019-08-15 07:15:00;5;5;9;2;0;1;10;0;0
2019-08-15 07:30:00;10;6;15;0;0;1;9;0;0
2019-08-15 07:45:00;12;6;18;0;0;1;12;0;0
2019-08-15 08:00:00;13;7;17;2;0;0;18;0;0
2019-08-15 08:15:00;13;7;21;3;0;1;15;0;0
2019-08-15 08:30:00;19;7;30;6;0;0;24;0;0
2019-08-15 08:45:00;15;8;24;4;1;5;19;0;0
2019-08-15 09:00:00;15;14;29;5;4;0;16;0;1
2019-08-15 09:15:00;14;9;21;5;3;4;24;3;0
2019-08-15 09:30:00;13;19;30;9;6;1;34;2;3
2019-08-15 09:45:00;17;15;28;4;3;1;27;0;0
2019-08-15 10:00:00;27;19;36;1;0;0;26;3;3
2019-08-15 10:15:00;24;22;38;5;5;1;23;0;0
2019-08-15 10:30:00;17;21;26;4;4;1;18;2;0
2019-08-15 10:45:00;20;22;45;7;8;2;40;0;2
2019-08-15 11:00:00;18;15;31;5;3;0;20;0;0
2019-08-15 11:15:00;18;22;33;6;4;2;36;6;0
2019-08-15 11:30:00;22;23;40;6;3;0;28;2;0
2019-08-15 11:45:00;27;23;47;8;4;1;45;2;1
2019-08-15 12:00:00;20;18;34;4;3;3;32;0;1
2019-08-15 12:15:00;21;20;50;7;6;4;28;0;0
2019-08-15 12:30:00;21;26;40;5;3;2;36;0;0
2019-08-15 12:45:00;13;21;35;10;6;2;32;4;0
2019-08-15 13:00:00;15;10;23;6;7;5;37;5;0
2019-08-15 13:15:00;16;21;36;3;2;2;39;5;0
2019-08-15 13:30:00;26;18;41;6;5;5;37;0;0
2019-08-15 13:45:00;21;14;44;4;3;1;42;6;1
2019-08-15 14:00:00;25;22;39;8;5;2;44;2;0
2019-08-15 14:15:00;23;35;53;8;7;0;34;0;1
2019-08-15 14:30:00;16;18;35;6;5;3;35;7;0
2019-08-15 14:45:00;16;16;32;6;3;2;36;0;3
2019-08-15 15:00:00;17;16;35;6;5;2;33;2;2
2019-08-15 15:15:00;22;20;34;14;11;3;36;11;0
2019-08-15 15:30:00;17;20;29;12;6;1;43;1;18
2019-08-15 15:45:00;27;26;44;10;4;0;41;5;0
2019-08-15 16:00:00;22;20;34;4;3;1;37;6;2
2019-08-15 16:15:00;25;21;28;7;5;6;38;1;1
2019-08-15 16:30:00;21;23;35;7;7;2;33;0;0
2019-08-15 16:45:00;19;29;39;6;4;3;45;5;0
2019-08-15 17:00:00;21;26;48;8;7;1;52;0;25
2019-08-15 17:15:00;21;24;39;10;5;2;28;0;0
2019-08-15 17:30:00;23;26;55;7;5;3;40;0;0
2019-08-15 17:45:00;20;15;32;10;6;4;36;0;0
2019-08-15 18:00:00;17;24;37;7;4;1;42;6;7
2019-08-15 18:15:00;20;23;35;8;5;3;47;2;0
2019-08-15 18:30:00;19;13;34;5;4;2;42;33;1
2019-08-15 18:45:00;14;14;29;9;6;4;39;0;9
2019-08-15 19:00:00;22;17;34;7;5;2;46;0;0
2019-08-15 19:15:00;18;14;33;6;5;3;36;0;0
2019-08-15 19:30:00;23;33;41;11;6;3;37;0;10
