DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-08-08 00:00:00;1;6;8;0;0;0;6;0;0
2019-08-08 00:15:00;2;8;8;1;0;0;6;0;0
2019-08-08 00:30:00;1;9;8;0;0;0;9;0;0
2019-08-08 00:45:00;1;2;9;0;0;0;8;0;0
2019-08-08 01:00:00;1;4;7;0;0;0;6;0;0
2019-08-08 01:15:00;1;4;10;0;0;0;7;0;0
2019-08-08 01:30:00;0;1;2;0;0;0;2;0;0
2019-08-08 01:45:00;0;1;2;0;0;0;5;0;0
2019-08-08 02:00:00;0;5;5;0;0;0;2;0;0
2019-08-08 02:15:00;1;2;2;0;0;0;1;0;0
2019-08-08 02:30:00;3;1;6;0;0;1;1;0;0
2019-08-08 02:45:00;0;1;2;0;0;0;2;0;0
2019-08-08 03:00:00;3;3;6;1;0;0;2;0;0
2019-08-08 03:15:00;1;4;5;0;0;0;1;0;0
2019-08-08 03:30:00;2;2;3;0;0;0;0;0;0
2019-08-08 03:45:00;1;1;2;0;0;0;2;0;0
2019-08-08 04:00:00;1;1;3;0;0;0;2;0;0
2019-08-08 04:15:00;4;7;11;0;0;0;5;0;0
2019-08-08 04:30:00;1;4;6;0;0;0;3;0;0
2019-08-08 04:45:00;0;5;8;3;1;0;10;0;0
2019-08-08 05:00:00;6;9;16;0;0;1;18;0;0
2019-08-08 05:15:00;12;15;24;1;0;2;42;0;0
2019-08-08 05:30:00;11;20;36;1;0;0;47;0;0
2019-08-08 05:45:00;21;31;48;2;0;2;48;0;0
2019-08-08 06:00:00;22;23;41;5;1;6;38;0;0
2019-08-08 06:15:00;20;24;45;3;1;1;45;0;0
2019-08-08 06:30:00;25;39;64;9;4;1;96;6;0
2019-08-08 06:45:00;34;28;64;3;1;2;85;2;1
2019-08-08 07:00:00;26;36;63;3;2;2;85;2;2
2019-08-08 07:15:00;35;42;68;8;5;5;87;0;3
2019-08-08 07:30:00;32;33;63;6;3;6;88;13;7
2019-08-08 07:45:00;61;35;93;7;6;10;106;0;6
2019-08-08 08:00:00;32;33;63;9;5;10;73;0;23
2019-08-08 08:15:00;40;38;62;7;5;4;77;0;7
2019-08-08 08:30:00;41;44;80;7;5;5;82;4;19
2019-08-08 08:45:00;32;55;80;10;6;3;85;0;1
2019-08-08 09:00:00;30;47;57;10;7;7;58;0;2
2019-08-08 09:15:00;42;46;68;5;5;3;63;1;1
2019-08-08 09:30:00;32;45;64;4;2;4;49;3;2
2019-08-08 09:45:00;44;56;70;7;4;3;70;0;13
2019-08-08 10:00:00;35;61;74;8;5;3;72;9;7
2019-08-08 10:15:00;31;55;74;7;4;6;75;5;3
2019-08-08 10:30:00;51;65;90;11;8;5;79;11;3
2019-08-08 10:45:00;32;63;93;6;8;8;61;13;2
2019-08-08 11:00:00;38;57;84;12;4;1;74;0;6
2019-08-08 11:15:00;39;56;80;9;6;6;86;10;7
2019-08-08 11:30:00;33;63;87;11;5;4;84;0;12
2019-08-08 11:45:00;50;59;92;5;4;4;65;2;17
2019-08-08 12:00:00;39;56;82;11;5;2;65;8;0
2019-08-08 12:15:00;41;52;122;8;7;5;94;5;13
2019-08-08 12:30:00;45;59;82;1;1;5;77;7;28
2019-08-08 12:45:00;33;55;67;11;7;14;72;4;9
2019-08-08 13:00:00;42;42;75;8;5;7;98;1;56
2019-08-08 13:15:00;44;58;92;7;5;7;96;12;5
2019-08-08 13:30:00;29;55;83;10;5;6;102;0;42
2019-08-08 13:45:00;34;56;85;17;11;13;96;3;4
2019-08-08 14:00:00;52;63;98;14;7;3;76;7;9
2019-08-08 14:15:00;87;113;164;9;5;2;80;10;6
2019-08-08 14:30:00;71;107;158;4;1;6;79;20;2
2019-08-08 14:45:00;66;99;145;14;6;9;73;3;18
2019-08-08 15:00:00;73;84;120;13;6;2;73;2;2
2019-08-08 15:15:00;59;76;119;12;5;5;88;5;6
2019-08-08 15:30:00;47;74;107;10;7;4;75;5;18
2019-08-08 15:45:00;75;110;136;10;4;6;83;1;3
2019-08-08 16:00:00;74;96;138;16;9;5;91;9;5
2019-08-08 16:15:00;84;95;127;10;5;9;104;28;12
2019-08-08 16:30:00;77;107;137;18;4;4;80;15;1
2019-08-08 16:45:00;68;96;130;17;4;9;92;8;1
2019-08-08 17:00:00;67;92;132;11;2;4;105;1;2
