DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-04 00:00:00;0;11;1;1;0;0;5;7;0;0
2020-04-04 00:15:00;0;6;1;0;0;0;4;5;1;0
2020-04-04 00:30:00;0;4;1;1;2;1;13;1;1;0
2020-04-04 00:45:00;0;7;0;0;1;0;7;2;0;0
2020-04-04 01:00:00;0;3;1;0;0;1;6;2;0;0
2020-04-04 01:15:00;0;3;0;0;0;0;7;3;0;0
2020-04-04 01:30:00;0;4;0;0;0;1;5;0;0;0
2020-04-04 01:45:00;0;3;0;0;0;0;4;1;2;0
2020-04-04 02:00:00;0;5;1;0;1;1;1;2;1;1
2020-04-04 02:15:00;0;6;0;0;0;0;6;1;0;0
2020-04-04 02:30:00;0;2;0;0;0;0;4;7;0;0
2020-04-04 02:45:00;0;4;0;0;0;0;1;0;0;0
2020-04-04 03:00:00;0;2;0;0;0;1;3;0;0;0
2020-04-04 03:15:00;0;5;0;0;0;0;2;3;0;0
2020-04-04 03:30:00;0;3;0;1;0;0;2;1;1;1
2020-04-04 03:45:00;0;4;0;0;0;0;3;0;1;1
2020-04-04 04:00:00;0;9;0;1;1;0;3;1;0;0
2020-04-04 04:15:00;0;6;0;0;2;2;2;0;0;0
2020-04-04 04:30:00;0;6;0;0;0;1;3;2;0;0
2020-04-04 04:45:00;0;9;0;0;0;0;3;3;1;1
2020-04-04 05:00:00;0;9;1;0;0;7;5;6;0;0
2020-04-04 05:15:00;0;11;0;0;2;8;6;10;1;1
2020-04-04 05:30:00;0;6;0;1;2;19;17;29;0;1
2020-04-04 05:45:00;0;22;3;7;11;12;10;21;3;1
2020-04-04 06:00:00;0;24;11;18;11;1;13;22;0;0
2020-04-04 06:15:00;0;16;1;1;5;0;25;25;1;0
2020-04-04 06:30:00;0;22;2;1;3;13;19;17;4;4
2020-04-04 06:45:00;0;20;1;2;1;5;11;16;2;1
2020-04-04 07:00:00;0;26;4;4;0;1;15;16;2;3
2020-04-04 07:15:00;0;25;0;0;1;0;22;21;0;0
2020-04-04 07:30:00;0;25;1;0;0;1;15;17;5;3
2020-04-04 07:45:00;0;25;0;1;3;4;22;19;3;3
2020-04-04 08:00:00;0;26;0;0;1;4;31;26;2;2
2020-04-04 08:15:00;0;30;2;0;2;3;28;24;3;5
2020-04-04 08:30:00;0;30;0;1;1;7;34;24;3;2
2020-04-04 08:45:00;0;39;0;1;0;2;29;32;5;2
2020-04-04 09:00:00;0;38;0;0;2;2;23;31;3;1
