DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-12-13 00:00:00;4;3;8;2;2;0;0;0;0
2020-12-13 00:15:00;5;4;13;0;0;0;0;0;0
2020-12-13 00:30:00;10;3;9;2;2;0;0;0;0
2020-12-13 00:45:00;9;8;12;0;0;0;0;0;0
2020-12-13 01:00:00;8;6;11;3;3;0;0;0;0
2020-12-13 01:15:00;5;3;9;0;0;0;0;0;0
2020-12-13 01:30:00;3;3;4;0;0;0;0;0;0
2020-12-13 01:45:00;7;5;11;0;0;0;0;0;0
2020-12-13 02:00:00;5;1;4;0;0;0;0;0;0
2020-12-13 02:15:00;5;0;2;0;0;0;0;0;0
2020-12-13 02:30:00;2;2;2;0;0;0;0;0;0
2020-12-13 02:45:00;1;1;3;0;0;0;0;0;0
2020-12-13 03:00:00;2;3;4;0;0;0;0;0;0
2020-12-13 03:15:00;1;2;6;0;0;0;0;0;0
2020-12-13 03:30:00;3;4;1;0;0;0;0;0;0
2020-12-13 03:45:00;2;2;1;0;0;0;0;0;0
2020-12-13 04:00:00;1;1;1;0;0;0;0;0;0
2020-12-13 04:15:00;2;0;3;0;0;0;0;0;0
2020-12-13 04:30:00;1;2;2;0;0;0;0;0;0
2020-12-13 04:45:00;1;1;1;0;0;0;0;0;0
2020-12-13 05:00:00;10;1;4;1;1;0;0;0;0
2020-12-13 05:15:00;6;0;10;0;0;0;0;0;0
2020-12-13 05:30:00;8;7;23;0;0;0;0;0;0
2020-12-13 05:45:00;7;1;18;0;0;0;0;0;0
2020-12-13 06:00:00;7;0;12;1;1;0;0;0;0
2020-12-13 06:15:00;9;4;13;0;0;0;0;0;0
2020-12-13 06:30:00;8;3;12;0;0;0;0;0;0
2020-12-13 06:45:00;9;4;13;0;0;0;0;0;0
2020-12-13 07:00:00;13;7;19;0;0;0;0;0;0
2020-12-13 07:15:00;19;8;19;0;0;0;0;0;0
2020-12-13 07:30:00;13;9;20;1;1;0;0;0;0
2020-12-13 07:45:00;7;8;23;0;0;0;0;0;0
2020-12-13 08:00:00;18;5;30;0;0;0;0;0;0
2020-12-13 08:15:00;18;12;27;2;2;0;0;0;0
2020-12-13 08:30:00;16;5;26;0;0;0;0;0;0
2020-12-13 08:45:00;20;12;34;1;1;0;0;0;0
2020-12-13 09:00:00;34;17;46;1;1;0;0;0;0
2020-12-13 09:15:00;40;11;58;0;0;0;0;0;0
2020-12-13 09:30:00;42;9;57;2;2;0;0;0;0
2020-12-13 09:45:00;48;23;69;1;1;0;0;0;0
2020-12-13 10:00:00;53;15;55;0;0;0;0;0;0
2020-12-13 10:15:00;62;23;73;1;1;1;0;0;0
2020-12-13 10:30:00;54;22;64;1;1;0;0;0;0
2020-12-13 10:45:00;73;25;87;1;1;4;0;0;0
2020-12-13 11:00:00;64;28;89;0;0;0;0;0;0
2020-12-13 11:15:00;51;29;77;0;0;1;0;0;0
2020-12-13 11:30:00;53;23;83;1;1;0;0;0;0
2020-12-13 11:45:00;84;33;94;1;1;0;0;0;0
2020-12-13 12:00:00;77;24;80;0;0;0;0;0;0
2020-12-13 12:15:00;77;29;88;0;0;0;0;0;0
2020-12-13 12:30:00;78;24;88;1;1;0;0;0;0
2020-12-13 12:45:00;76;22;92;1;1;0;0;0;0
2020-12-13 13:00:00;55;21;105;0;0;0;0;0;0
2020-12-13 13:15:00;66;21;94;0;0;0;0;0;0
2020-12-13 13:30:00;76;30;89;1;1;0;0;0;0
2020-12-13 13:45:00;99;36;112;1;1;2;0;0;0
2020-12-13 14:00:00;95;29;92;0;0;0;0;0;0
2020-12-13 14:15:00;90;28;119;1;1;0;0;0;0
2020-12-13 14:30:00;76;33;106;1;1;0;0;0;0
2020-12-13 14:45:00;79;31;118;1;1;1;0;0;0
2020-12-13 15:00:00;107;26;78;0;0;2;0;0;0
2020-12-13 15:15:00;72;29;125;1;0;0;0;0;0
2020-12-13 15:30:00;78;30;93;0;0;1;0;0;0
2020-12-13 15:45:00;80;29;104;1;1;0;0;0;0
2020-12-13 16:00:00;88;29;125;1;1;0;0;0;0
2020-12-13 16:15:00;68;21;120;0;0;1;0;0;0
2020-12-13 16:30:00;76;25;97;1;1;0;0;0;0
2020-12-13 16:45:00;89;29;88;1;1;0;0;0;0
2020-12-13 17:00:00;79;21;102;0;0;0;0;0;0
2020-12-13 17:15:00;86;25;99;0;0;0;0;0;0
2020-12-13 17:30:00;83;36;106;2;2;0;0;0;0
2020-12-13 17:45:00;79;26;113;1;1;0;0;0;0
2020-12-13 18:00:00;75;28;93;0;0;0;0;0;0
2020-12-13 18:15:00;60;15;83;0;0;1;0;0;0
2020-12-13 18:30:00;53;22;96;3;2;0;0;0;0
2020-12-13 18:45:00;71;22;78;0;0;0;0;0;0
2020-12-13 19:00:00;65;19;56;0;0;0;0;0;0
2020-12-13 19:15:00;52;14;60;0;0;0;0;0;0
2020-12-13 19:30:00;44;21;67;1;1;0;0;0;0
2020-12-13 19:45:00;38;16;66;1;1;0;0;0;0
2020-12-13 20:00:00;55;17;71;0;0;0;0;0;0
2020-12-13 20:15:00;42;19;54;1;1;0;0;0;0
2020-12-13 20:30:00;43;16;47;0;0;0;0;0;0
2020-12-13 20:45:00;34;18;62;0;0;0;0;0;0
2020-12-13 21:00:00;26;9;53;0;0;0;0;0;0
2020-12-13 21:15:00;29;10;66;2;3;0;0;0;0
2020-12-13 21:30:00;20;5;23;1;1;0;0;0;0
2020-12-13 21:45:00;17;8;23;0;0;0;0;0;0
2020-12-13 22:00:00;23;6;17;0;0;0;0;0;0
2020-12-13 22:15:00;14;7;20;1;1;0;0;0;0
2020-12-13 22:30:00;11;4;12;2;2;0;0;0;0
2020-12-13 22:45:00;13;2;10;0;0;0;0;0;0
2020-12-13 23:00:00;10;5;9;1;1;0;0;0;0
2020-12-13 23:15:00;6;2;13;1;1;0;0;0;0
2020-12-13 23:30:00;6;6;10;0;0;0;0;0;0
2020-12-13 23:45:00;7;1;11;2;2;0;0;0;0
