DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-12-05 00:00:00;13;9;8;2;2;0;0;0;0
2020-12-05 00:15:00;8;6;19;0;0;0;0;0;0
2020-12-05 00:30:00;15;5;20;1;1;0;0;0;0
2020-12-05 00:45:00;14;7;14;2;2;0;0;0;0
2020-12-05 01:00:00;9;4;17;1;1;0;0;0;0
2020-12-05 01:15:00;6;5;13;0;0;0;0;0;0
2020-12-05 01:30:00;13;6;10;0;0;0;0;0;0
2020-12-05 01:45:00;6;1;11;0;0;0;0;0;0
2020-12-05 02:00:00;6;7;12;0;0;0;0;0;0
2020-12-05 02:15:00;9;4;9;0;0;0;0;0;0
2020-12-05 02:30:00;7;2;4;0;0;0;0;0;0
2020-12-05 02:45:00;7;3;9;0;0;0;0;0;0
2020-12-05 03:00:00;11;6;4;1;1;0;0;0;0
2020-12-05 03:15:00;7;6;6;1;1;0;0;0;0
2020-12-05 03:30:00;4;1;6;0;0;0;0;0;0
2020-12-05 03:45:00;7;3;5;0;0;0;0;0;0
2020-12-05 04:00:00;5;3;9;0;0;0;0;0;0
2020-12-05 04:15:00;6;5;10;0;0;0;0;0;0
2020-12-05 04:30:00;6;7;11;0;0;0;0;0;0
2020-12-05 04:45:00;15;10;16;0;0;0;0;0;0
2020-12-05 05:00:00;18;9;22;0;0;0;0;0;0
2020-12-05 05:15:00;31;11;26;0;0;0;0;0;0
2020-12-05 05:30:00;26;5;41;0;0;0;0;0;0
2020-12-05 05:45:00;54;15;38;1;1;0;0;0;0
2020-12-05 06:00:00;63;14;36;1;1;0;0;0;0
2020-12-05 06:15:00;61;16;37;0;0;0;0;0;0
2020-12-05 06:30:00;39;15;31;1;2;0;0;0;0
2020-12-05 06:45:00;40;7;53;0;0;0;0;0;0
2020-12-05 07:00:00;29;12;46;1;0;0;0;0;0
2020-12-05 07:15:00;37;16;58;1;1;0;0;0;0
2020-12-05 07:30:00;37;18;88;1;1;0;0;0;0
2020-12-05 07:45:00;54;27;81;0;1;0;0;0;0
2020-12-05 08:00:00;45;26;82;0;0;0;0;0;0
2020-12-05 08:15:00;52;35;91;1;1;0;0;0;0
2020-12-05 08:30:00;72;30;111;2;2;0;0;0;0
2020-12-05 08:45:00;79;45;152;0;0;0;0;0;0
2020-12-05 09:00:00;88;48;127;0;0;2;0;0;0
2020-12-05 09:15:00;101;39;141;2;1;0;0;0;0
2020-12-05 09:30:00;110;48;160;1;2;2;0;0;0
2020-12-05 09:45:00;131;48;192;0;0;2;0;0;0
2020-12-05 10:00:00;128;81;196;0;0;4;0;0;0
2020-12-05 10:15:00;132;65;205;4;4;1;0;0;0
2020-12-05 10:30:00;150;76;224;2;2;2;0;0;0
2020-12-05 10:45:00;154;87;242;3;3;0;0;0;0
2020-12-05 11:00:00;140;72;210;3;3;0;0;0;0
2020-12-05 11:15:00;140;79;251;1;2;0;0;0;0
2020-12-05 11:30:00;156;74;250;2;1;1;0;0;0
2020-12-05 11:45:00;152;88;253;0;0;0;0;0;0
2020-12-05 12:00:00;174;86;217;0;0;0;0;0;0
2020-12-05 12:15:00;164;83;222;3;3;0;0;0;0
2020-12-05 12:30:00;141;72;240;1;1;1;0;0;0
2020-12-05 12:45:00;160;82;220;4;4;1;0;0;0
2020-12-05 13:00:00;143;70;235;0;0;1;0;0;0
2020-12-05 13:15:00;158;105;241;1;1;0;0;0;0
2020-12-05 13:30:00;136;91;244;1;1;0;0;0;0
2020-12-05 13:45:00;149;73;231;1;1;1;0;0;0
2020-12-05 14:00:00;148;73;223;2;1;0;0;0;0
2020-12-05 14:15:00;144;68;205;3;3;1;0;0;0
2020-12-05 14:30:00;162;91;231;2;2;0;0;0;0
2020-12-05 14:45:00;171;68;236;1;2;0;0;0;0
2020-12-05 15:00:00;144;79;217;2;2;0;0;0;0
2020-12-05 15:15:00;126;76;216;1;1;3;0;0;0
2020-12-05 15:30:00;143;79;223;2;2;1;0;0;0
2020-12-05 15:45:00;138;67;190;2;2;1;0;0;0
2020-12-05 16:00:00;161;76;206;0;0;1;0;0;0
2020-12-05 16:15:00;136;68;210;1;1;1;0;0;0
2020-12-05 16:30:00;164;69;189;1;1;1;0;0;0
2020-12-05 16:45:00;138;70;185;0;0;0;0;0;0
2020-12-05 17:00:00;128;64;182;3;3;2;0;0;0
2020-12-05 17:15:00;113;56;177;3;3;2;0;0;0
2020-12-05 17:30:00;127;54;163;2;1;0;0;0;0
2020-12-05 17:45:00;109;51;187;1;1;0;0;0;0
2020-12-05 18:00:00;140;60;143;3;3;2;0;0;0
2020-12-05 18:15:00;94;57;133;0;0;3;0;0;0
2020-12-05 18:30:00;106;64;164;1;1;0;0;0;0
2020-12-05 18:45:00;103;46;138;1;1;0;0;0;0
2020-12-05 19:00:00;107;48;110;3;3;0;0;0;0
2020-12-05 19:15:00;84;41;113;1;1;0;0;0;0
2020-12-05 19:30:00;71;37;79;2;2;0;0;0;0
2020-12-05 19:45:00;70;37;67;1;1;0;0;0;0
2020-12-05 20:00:00;77;35;72;1;1;0;0;0;0
2020-12-05 20:15:00;60;27;64;2;1;0;0;0;0
2020-12-05 20:30:00;57;23;67;0;0;1;0;0;0
2020-12-05 20:45:00;60;26;55;3;3;0;0;0;0
2020-12-05 21:00:00;36;26;39;2;2;0;0;0;0
2020-12-05 21:15:00;34;18;60;0;0;0;0;0;0
2020-12-05 21:30:00;31;21;40;1;1;0;0;0;0
