2020-09-09 00:00:00;3;6;5;5;3;0;0;0;0;0;0;0
2020-09-09 00:15:00;1;5;7;4;6;0;0;0;0;0;0;0
2020-09-09 00:30:00;2;4;5;9;7;0;0;0;0;0;1;0
2020-09-09 00:45:00;1;3;6;7;4;0;0;0;0;0;0;0
2020-09-09 01:00:00;0;3;2;4;4;0;0;0;0;0;0;0
2020-09-09 01:15:00;1;5;5;5;3;0;0;0;0;0;0;0
2020-09-09 01:30:00;0;4;4;1;2;0;0;0;0;0;0;0
2020-09-09 01:45:00;1;0;2;1;2;0;0;0;0;0;0;0
2020-09-09 02:00:00;1;0;3;0;2;0;0;0;0;0;0;0
2020-09-09 02:15:00;0;2;1;5;2;0;0;0;0;0;0;0
2020-09-09 02:30:00;2;5;3;1;0;0;0;0;0;0;0;0
2020-09-09 02:45:00;2;2;1;0;0;0;0;0;0;0;0;0
2020-09-09 03:00:00;0;3;2;3;1;0;0;0;0;0;0;0
2020-09-09 03:15:00;2;1;2;1;1;0;0;0;0;0;0;0
2020-09-09 03:30:00;0;3;2;4;0;0;0;0;0;0;0;0
2020-09-09 03:45:00;2;0;1;2;1;0;0;0;0;0;0;0
2020-09-09 04:00:00;0;5;10;3;3;0;0;0;0;0;0;0
2020-09-09 04:15:00;0;1;3;5;1;0;0;0;0;0;0;0
2020-09-09 04:30:00;0;11;12;8;5;0;0;0;0;0;0;0
2020-09-09 04:45:00;3;8;5;2;3;0;0;0;0;0;0;0
2020-09-09 05:00:00;7;23;19;18;6;0;0;0;0;0;0;0
2020-09-09 05:15:00;11;22;14;35;25;0;0;0;0;0;0;0
2020-09-09 05:30:00;18;36;29;38;32;0;0;0;0;0;0;0
2020-09-09 05:45:00;16;33;28;36;46;0;0;0;0;0;0;0
2020-09-09 06:00:00;15;42;35;36;44;0;0;0;0;0;0;0
2020-09-09 06:15:00;8;43;45;52;35;0;0;0;0;0;0;1
2020-09-09 06:30:00;27;50;36;86;95;0;0;0;0;0;5;10
2020-09-09 06:45:00;15;70;42;94;100;4;0;0;0;4;0;0
2020-09-09 07:00:00;17;59;52;101;113;8;3;0;0;16;4;14
2020-09-09 07:15:00;15;61;31;151;179;5;5;0;0;28;4;14
2020-09-09 07:30:00;40;79;44;128;152;6;2;0;0;23;7;29
2020-09-09 07:45:00;30;80;68;104;107;5;2;0;0;108;13;11
2020-09-09 08:00:00;29;59;54;88;84;0;2;0;0;4;3;1
2020-09-09 08:15:00;22;58;56;78;72;2;7;0;0;2;14;2
2020-09-09 08:30:00;17;69;44;76;66;2;1;0;0;49;4;3
