DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-11-30 00:00:00;31;9;5;15;7;17;19;0;0
2019-11-30 00:15:00;31;10;6;13;10;16;11;4;4
2019-11-30 00:30:00;28;12;3;14;4;15;6;2;2
2019-11-30 00:45:00;19;11;3;11;1;14;8;1;1
2019-11-30 01:00:00;14;5;6;8;2;11;3;0;0
2019-11-30 01:15:00;23;4;2;9;5;13;8;4;4
2019-11-30 01:30:00;22;8;2;9;0;11;3;3;3
2019-11-30 01:45:00;16;5;3;3;4;6;5;2;2
2019-11-30 02:00:00;11;3;0;3;0;2;5;2;2
2019-11-30 02:15:00;14;2;4;6;3;4;5;2;2
2019-11-30 02:30:00;14;5;1;3;1;5;2;0;0
2019-11-30 02:45:00;9;2;0;2;2;7;5;2;2
2019-11-30 03:00:00;7;1;2;2;0;7;5;0;0
2019-11-30 03:15:00;11;3;2;8;3;4;2;1;1
2019-11-30 03:30:00;6;1;0;5;0;2;3;1;1
2019-11-30 03:45:00;10;2;1;9;2;4;2;0;0
2019-11-30 04:00:00;8;0;2;5;1;3;2;1;1
2019-11-30 04:15:00;5;4;1;4;5;8;3;0;0
2019-11-30 04:30:00;5;4;2;1;1;4;3;0;0
2019-11-30 04:45:00;7;2;1;8;1;7;7;2;2
2019-11-30 05:00:00;12;2;0;10;3;8;8;1;1
2019-11-30 05:15:00;18;3;3;13;4;12;11;2;3
2019-11-30 05:30:00;16;13;0;12;10;12;12;4;3
2019-11-30 05:45:00;16;11;1;38;24;13;10;1;1
2019-11-30 06:00:00;25;7;2;64;41;12;29;0;0
2019-11-30 06:15:00;18;10;3;30;29;21;27;0;0
2019-11-30 06:30:00;23;5;0;17;12;17;22;1;1
2019-11-30 06:45:00;20;13;6;18;9;19;15;1;1
2019-11-30 07:00:00;19;8;5;14;6;20;17;0;0
2019-11-30 07:15:00;27;9;8;19;6;24;27;2;2
2019-11-30 07:30:00;29;15;3;22;4;34;27;4;5
2019-11-30 07:45:00;50;14;5;15;19;55;40;9;8
2019-11-30 08:00:00;29;18;10;22;10;37;37;3;3
2019-11-30 08:15:00;47;15;10;21;12;31;42;3;3
2019-11-30 08:30:00;57;25;12;34;25;43;46;10;10
2019-11-30 08:45:00;52;32;11;36;21;53;55;8;8
2019-11-30 09:00:00;42;39;17;35;18;58;48;9;9
2019-11-30 09:15:00;55;30;17;42;30;58;54;28;30
2019-11-30 09:30:00;73;41;16;37;28;62;74;53;51
2019-11-30 09:45:00;114;60;25;58;56;62;93;63;64
2019-11-30 10:00:00;86;46;23;55;52;53;73;63;62
2019-11-30 10:15:00;90;44;27;49;52;64;80;43;43
2019-11-30 10:30:00;105;66;31;64;51;71;73;40;40
2019-11-30 10:45:00;91;64;23;52;45;71;78;32;32
2019-11-30 11:00:00;74;49;17;60;45;62;72;38;39
2019-11-30 11:15:00;94;47;21;49;55;56;80;44;43
2019-11-30 11:30:00;90;70;26;54;56;68;89;37;37
2019-11-30 11:45:00;88;53;19;63;61;75;86;41;41
2019-11-30 12:00:00;86;56;23;49;41;76;89;42;42
2019-11-30 12:15:00;108;63;26;55;66;81;98;45;45
2019-11-30 12:30:00;95;60;21;60;52;86;88;43;43
2019-11-30 12:45:00;84;54;19;56;43;80;77;33;33
2019-11-30 13:00:00;83;51;22;58;60;76;90;40;40
2019-11-30 13:15:00;85;60;16;73;59;87;91;37;37
2019-11-30 13:30:00;88;40;20;59;52;82;95;30;30
2019-11-30 13:45:00;88;68;28;54;61;81;90;43;43
2019-11-30 14:00:00;109;67;25;65;70;83;99;30;30
2019-11-30 14:15:00;99;76;30;66;65;68;82;32;32
2019-11-30 14:30:00;95;59;22;64;64;92;113;33;33
2019-11-30 14:45:00;93;60;13;66;73;78;84;40;40
2019-11-30 15:00:00;92;68;29;65;54;78;87;37;37
2019-11-30 15:15:00;97;52;17;60;54;83;84;21;23
2019-11-30 15:30:00;100;59;18;60;56;64;82;41;39
2019-11-30 15:45:00;102;78;17;56;50;78;91;29;29
2019-11-30 16:00:00;100;79;23;60;57;87;78;28;28
2019-11-30 16:15:00;94;61;20;58;57;75;105;37;38
2019-11-30 16:30:00;99;56;19;60;67;73;91;26;25
2019-11-30 16:45:00;88;45;11;65;68;73;97;22;22
2019-11-30 17:00:00;76;61;20;67;68;71;84;23;23
2019-11-30 17:15:00;84;60;16;62;62;81;86;21;21
2019-11-30 17:30:00;109;72;22;50;54;83;99;24;24
2019-11-30 17:45:00;99;71;19;57;47;89;108;20;20
