DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-08-17 00:00:00;2;2;4;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0
2020-08-17 00:15:00;6;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0
2020-08-17 00:30:00;2;2;4;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-08-17 00:45:00;4;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-08-17 01:00:00;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0
2020-08-17 01:15:00;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 01:30:00;2;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0
2020-08-17 01:45:00;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 02:00:00;5;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 02:15:00;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 02:30:00;5;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 02:45:00;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-08-17 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 03:15:00;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0
2020-08-17 03:30:00;2;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 03:45:00;4;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0
2020-08-17 04:00:00;4;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 04:15:00;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-17 04:30:00;4;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0
2020-08-17 04:45:00;13;2;2;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0
2020-08-17 05:00:00;18;2;2;0;0;0;12;2;1;0;0;0;0;0;0;0;0;0
2020-08-17 05:15:00;23;3;1;0;0;0;10;1;2;0;0;0;0;0;0;1;1;2
2020-08-17 05:30:00;44;5;6;0;0;0;16;3;5;0;0;0;0;0;0;0;0;0
2020-08-17 05:45:00;36;10;8;0;0;0;12;5;5;0;0;0;0;0;0;0;0;0
2020-08-17 06:00:00;41;11;15;0;0;0;17;7;3;0;0;0;4;0;0;0;0;0
2020-08-17 06:15:00;53;8;16;0;0;0;24;8;6;0;0;0;0;0;0;0;0;0
2020-08-17 06:30:00;51;18;15;0;0;0;20;10;8;0;0;0;0;0;0;0;0;0
2020-08-17 06:45:00;45;19;8;0;0;0;22;5;9;0;0;0;0;0;0;1;0;0
2020-08-17 07:00:00;69;18;14;0;0;0;23;10;4;0;0;0;0;0;0;0;0;0
2020-08-17 07:15:00;77;25;29;0;0;0;25;10;7;0;0;0;0;0;0;0;0;0
2020-08-17 07:30:00;65;24;22;0;0;0;34;13;6;0;0;0;0;0;0;0;0;0
2020-08-17 07:45:00;72;26;24;0;0;0;33;12;7;0;0;0;0;0;0;0;0;0
2020-08-17 08:00:00;77;20;17;0;0;0;28;14;6;0;0;0;0;0;0;0;0;0
2020-08-17 08:15:00;60;18;17;0;0;0;40;10;5;0;0;0;0;0;0;0;0;0
2020-08-17 08:30:00;53;24;22;0;0;0;33;12;9;0;0;0;0;0;0;0;0;0
2020-08-17 08:45:00;68;35;37;0;0;0;35;25;10;0;0;0;0;0;0;0;0;0
2020-08-17 09:00:00;63;30;24;0;0;0;34;17;8;0;0;0;0;0;0;0;0;0
2020-08-17 09:15:00;71;30;28;0;0;0;40;21;16;0;0;0;1;0;0;0;0;0
2020-08-17 09:30:00;74;44;32;0;0;0;42;25;12;0;0;0;0;0;0;0;0;0
2020-08-17 09:45:00;63;41;33;0;0;0;52;29;10;0;0;0;0;0;0;0;0;0
2020-08-17 10:00:00;81;38;35;0;0;0;61;21;9;0;0;0;0;0;0;1;0;0
2020-08-17 10:15:00;77;44;27;0;0;0;49;24;8;0;0;0;1;0;0;0;0;0
2020-08-17 10:30:00;93;50;42;0;0;0;49;20;8;0;0;0;2;0;0;3;0;0
2020-08-17 10:45:00;74;38;42;0;0;0;48;37;10;0;0;0;0;0;0;2;1;0
2020-08-17 11:00:00;74;57;62;0;0;0;53;32;10;0;0;0;0;0;0;0;0;0
2020-08-17 11:15:00;87;45;38;0;0;0;52;20;13;0;0;0;0;0;0;0;0;0
2020-08-17 11:30:00;63;56;35;0;0;0;58;26;8;0;0;0;0;0;0;1;0;0
2020-08-17 11:45:00;84;50;37;0;0;0;60;24;10;0;0;0;0;0;0;2;0;0
2020-08-17 12:00:00;81;32;28;0;0;0;52;24;10;0;0;0;0;0;0;0;0;0
2020-08-17 12:15:00;77;34;30;0;0;0;50;27;5;0;0;0;0;0;0;0;0;0
2020-08-17 12:30:00;49;50;24;0;0;0;48;28;10;0;0;0;1;0;0;0;0;0
2020-08-17 12:45:00;56;23;19;0;0;0;50;18;4;0;0;0;0;0;0;0;0;0
2020-08-17 13:00:00;56;30;28;0;0;0;63;26;11;0;0;0;0;0;0;0;0;0
2020-08-17 13:15:00;58;28;28;0;0;0;35;17;10;0;0;0;0;0;0;4;0;0
2020-08-17 13:30:00;63;34;28;0;0;0;48;16;9;0;0;0;0;1;0;0;0;1
2020-08-17 13:45:00;52;25;21;0;0;0;48;19;7;0;0;0;0;0;0;2;0;0
2020-08-17 14:00:00;55;38;26;0;0;0;52;26;18;0;0;0;0;0;0;0;0;0
2020-08-17 14:15:00;72;53;26;0;0;0;56;28;9;0;0;0;0;0;0;2;2;0
2020-08-17 14:30:00;60;46;21;0;0;0;64;22;6;0;0;0;0;0;0;1;3;0
2020-08-17 14:45:00;65;33;19;0;0;0;53;23;8;0;0;0;0;0;0;0;0;0
2020-08-17 15:00:00;69;35;33;0;0;0;62;25;12;0;0;0;0;0;0;0;0;0
2020-08-17 15:15:00;62;33;32;0;0;0;69;24;10;0;0;0;1;0;2;2;0;0
2020-08-17 15:30:00;62;37;28;0;0;0;58;25;13;0;0;0;1;0;1;1;0;0
2020-08-17 15:45:00;86;39;19;0;0;0;88;33;8;0;0;0;1;0;2;1;0;0
2020-08-17 16:00:00;80;43;18;0;0;0;74;28;15;0;0;0;0;0;0;0;0;0
2020-08-17 16:15:00;78;45;34;0;0;0;66;25;8;0;0;0;0;0;0;0;0;0
2020-08-17 16:30:00;73;43;29;0;0;0;77;34;14;0;0;0;2;5;0;0;0;0
2020-08-17 16:45:00;62;40;28;0;0;0;87;19;10;0;0;0;0;0;0;1;0;0
2020-08-17 17:00:00;55;53;30;0;0;0;76;41;20;0;0;0;1;0;0;0;0;1
2020-08-17 17:15:00;54;31;41;0;0;0;80;25;9;0;0;0;0;0;0;0;0;0
2020-08-17 17:30:00;85;30;27;0;0;0;80;26;15;0;0;0;2;2;0;0;0;0
2020-08-17 17:45:00;66;38;33;0;0;0;72;23;10;0;0;0;1;0;0;0;0;0
2020-08-17 18:00:00;64;33;22;0;0;0;77;33;7;0;0;0;1;0;0;4;0;0
2020-08-17 18:15:00;70;35;25;0;0;0;63;28;13;0;0;0;0;0;0;3;0;0
2020-08-17 18:30:00;53;30;15;0;0;0;54;17;14;0;0;0;0;0;0;0;0;0
2020-08-17 18:45:00;60;30;23;0;0;0;45;16;6;0;0;0;2;0;0;0;0;0
2020-08-17 19:00:00;38;24;16;0;0;0;36;14;7;0;0;0;1;0;0;2;0;0
2020-08-17 19:15:00;51;30;16;0;0;0;48;9;9;0;0;0;0;0;0;0;0;0
2020-08-17 19:30:00;42;22;17;0;0;0;20;17;10;0;0;0;2;0;0;1;0;0
2020-08-17 19:45:00;36;18;14;0;0;0;38;7;8;0;0;0;1;0;0;0;0;0
2020-08-17 20:00:00;26;18;6;0;0;0;40;10;6;0;0;0;1;0;0;0;0;0
2020-08-17 20:15:00;29;16;5;0;0;0;26;6;5;0;0;0;3;0;0;3;0;0
2020-08-17 20:30:00;17;14;2;0;0;0;21;4;7;0;0;0;0;0;0;0;0;0
2020-08-17 20:45:00;25;5;6;0;0;0;26;13;4;0;0;0;0;0;0;0;0;0
