DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-01-14 00:00:00;5;2;9;1;0;0
2020-01-14 00:15:00;13;13;8;10;0;0
2020-01-14 00:30:00;7;10;9;8;0;0
2020-01-14 00:45:00;3;4;6;4;0;0
2020-01-14 01:00:00;8;5;5;3;0;0
2020-01-14 01:15:00;5;3;2;5;0;0
2020-01-14 01:30:00;6;3;2;4;0;0
2020-01-14 01:45:00;12;8;9;9;0;0
2020-01-14 02:00:00;9;4;4;5;0;0
2020-01-14 02:15:00;5;2;7;3;0;0
2020-01-14 02:30:00;11;4;9;8;0;0
2020-01-14 02:45:00;7;4;5;4;0;0
2020-01-14 03:00:00;7;7;7;2;0;0
2020-01-14 03:15:00;6;6;7;1;0;0
2020-01-14 03:30:00;6;5;9;6;0;0
2020-01-14 03:45:00;6;4;5;5;0;0
2020-01-14 04:00:00;10;8;12;9;0;0
2020-01-14 04:15:00;19;12;7;4;0;0
2020-01-14 04:30:00;14;12;19;10;0;0
2020-01-14 04:45:00;31;17;52;28;0;0
2020-01-14 05:00:00;26;29;80;53;0;0
2020-01-14 05:15:00;42;44;146;131;0;0
2020-01-14 05:30:00;51;53;129;142;0;0
2020-01-14 05:45:00;99;128;147;140;0;0
2020-01-14 06:00:00;98;109;145;157;0;0
2020-01-14 06:15:00;92;116;158;177;0;0
2020-01-14 06:30:00;84;99;166;181;2;0
2020-01-14 06:45:00;72;99;147;159;1;0
2020-01-14 07:00:00;72;83;165;171;8;0
2020-01-14 07:15:00;88;82;166;164;3;0
2020-01-14 07:30:00;98;84;122;136;20;0
2020-01-14 07:45:00;93;119;137;155;18;10
2020-01-14 08:00:00;102;112;128;142;5;0
2020-01-14 08:15:00;85;94;134;152;2;0
2020-01-14 08:30:00;88;107;126;152;6;0
2020-01-14 08:45:00;93;94;119;111;3;0
2020-01-14 09:00:00;78;86;104;125;3;0
2020-01-14 09:15:00;81;79;111;104;3;0
2020-01-14 09:30:00;95;89;104;120;4;0
2020-01-14 09:45:00;92;88;107;97;9;2
2020-01-14 10:00:00;98;89;101;92;7;7
2020-01-14 10:15:00;107;85;98;98;15;3
2020-01-14 10:30:00;96;92;105;99;9;0
2020-01-14 10:45:00;86;83;94;72;17;1
2020-01-14 11:00:00;101;98;93;86;0;0
2020-01-14 11:15:00;92;92;100;89;3;0
2020-01-14 11:30:00;62;70;45;39;10;0
2020-01-14 11:45:00;41;46;51;30;11;0
2020-01-14 12:00:00;97;102;85;78;16;5
2020-01-14 12:15:00;116;128;108;103;12;0
2020-01-14 12:30:00;104;89;94;60;0;0
2020-01-14 12:45:00;104;92;86;96;0;2
2020-01-14 13:00:00;128;125;124;131;14;0
2020-01-14 13:15:00;109;123;127;144;2;0
2020-01-14 13:30:00;142;151;151;135;19;0
2020-01-14 13:45:00;125;142;114;109;8;0
2020-01-14 14:00:00;139;176;96;106;23;0
2020-01-14 14:15:00;186;227;117;112;23;0
2020-01-14 14:30:00;205;235;94;90;9;0
2020-01-14 14:45:00;166;199;81;96;15;0
2020-01-14 15:00:00;162;212;89;69;5;0
2020-01-14 15:15:00;188;236;101;96;6;0
2020-01-14 15:30:00;163;204;94;91;7;0
2020-01-14 15:45:00;203;221;112;122;15;0
2020-01-14 16:00:00;168;202;85;90;18;0
2020-01-14 16:15:00;195;233;101;122;15;3
2020-01-14 16:30:00;184;222;130;120;13;41
2020-01-14 16:45:00;185;207;125;132;17;1
2020-01-14 17:00:00;187;210;119;119;27;8
2020-01-14 17:15:00;160;190;108;117;4;4
2020-01-14 17:30:00;196;220;127;138;20;0
2020-01-14 17:45:00;138;175;84;87;8;0
2020-01-14 18:00:00;157;193;116;122;2;0
2020-01-14 18:15:00;125;151;89;85;8;0
2020-01-14 18:30:00;133;169;78;87;14;9
2020-01-14 18:45:00;105;113;81;62;10;5
2020-01-14 19:00:00;73;102;80;73;8;0
2020-01-14 19:15:00;80;82;65;47;7;0
2020-01-14 19:30:00;67;63;45;43;0;0
2020-01-14 19:45:00;56;73;52;46;7;0
2020-01-14 20:00:00;58;61;46;42;5;0
2020-01-14 20:15:00;61;73;60;36;6;0
2020-01-14 20:30:00;47;48;34;35;0;0
2020-01-14 20:45:00;43;29;58;48;3;0
2020-01-14 21:00:00;48;51;107;96;0;0
2020-01-14 21:15:00;31;45;73;51;0;0
2020-01-14 21:30:00;48;48;59;38;0;0
2020-01-14 21:45:00;85;103;40;22;0;0
2020-01-14 22:00:00;132;157;32;25;0;0
2020-01-14 22:15:00;77;72;43;34;11;0
2020-01-14 22:30:00;36;29;28;26;0;0
2020-01-14 22:45:00;31;21;17;7;0;0
2020-01-14 23:00:00;19;15;15;12;0;0
2020-01-14 23:15:00;19;14;27;16;0;0
2020-01-14 23:30:00;16;8;9;8;0;0
