DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-01-24 00:00:00;7;5;1;1;0;3;0;0;0;0;0
2020-01-24 00:15:00;14;8;0;1;0;3;2;0;0;0;0
2020-01-24 00:30:00;5;3;1;2;0;10;3;0;0;0;0
2020-01-24 00:45:00;4;3;3;2;0;3;1;0;0;0;0
2020-01-24 01:00:00;8;3;0;0;0;6;3;0;0;0;0
2020-01-24 01:15:00;6;1;0;2;0;2;0;0;0;0;0
2020-01-24 01:30:00;6;3;0;2;0;1;0;0;0;0;0
2020-01-24 01:45:00;12;9;1;2;0;1;0;0;0;0;0
2020-01-24 02:00:00;11;4;1;2;0;3;1;0;0;0;0
2020-01-24 02:15:00;4;3;0;2;0;1;0;0;0;0;0
2020-01-24 02:30:00;7;2;1;2;0;3;0;0;0;0;0
2020-01-24 02:45:00;3;1;1;0;0;5;1;0;0;0;0
2020-01-24 03:00:00;6;2;0;0;0;7;0;0;0;0;0
2020-01-24 03:15:00;8;6;0;0;0;3;0;0;0;0;0
2020-01-24 03:30:00;7;3;1;0;0;5;2;0;0;0;0
2020-01-24 03:45:00;6;4;0;1;0;3;0;0;0;0;0
2020-01-24 04:00:00;11;6;1;1;0;3;1;0;0;0;0
2020-01-24 04:15:00;9;4;1;0;0;8;4;0;0;0;0
2020-01-24 04:30:00;13;7;1;1;0;12;4;0;0;0;0
2020-01-24 04:45:00;12;8;4;0;0;24;2;0;0;0;0
2020-01-24 05:00:00;32;14;0;12;0;59;4;0;0;0;0
2020-01-24 05:15:00;32;49;5;15;0;120;11;0;0;0;0
2020-01-24 05:30:00;50;52;3;28;0;136;18;0;0;0;0
2020-01-24 05:45:00;91;108;15;43;0;128;11;0;0;0;0
2020-01-24 06:00:00;126;121;16;33;0;130;11;0;0;0;0
2020-01-24 06:15:00;80;87;15;33;0;143;10;0;0;0;0
2020-01-24 06:30:00;81;68;10;28;0;173;20;0;0;0;0
2020-01-24 06:45:00;72;61;14;31;0;147;17;0;0;0;0
2020-01-24 07:00:00;61;81;7;42;0;149;19;0;0;0;0
2020-01-24 07:15:00;61;60;6;43;0;130;25;11;0;0;0
2020-01-24 07:30:00;69;56;13;52;0;144;25;0;0;0;0
2020-01-24 07:45:00;90;78;19;52;0;114;37;3;0;0;0
2020-01-24 08:00:00;72;60;18;39;0;116;22;0;0;0;0
2020-01-24 08:15:00;73;61;18;35;0;109;37;0;1;0;0
2020-01-24 08:30:00;64;67;20;28;0;122;26;0;0;0;0
2020-01-24 08:45:00;91;79;10;33;0;106;22;0;18;0;0
2020-01-24 09:00:00;69;51;13;31;0;97;20;0;0;0;0
2020-01-24 09:15:00;67;60;12;36;0;98;24;1;0;0;0
2020-01-24 09:30:00;73;54;21;28;0;100;19;0;0;0;0
2020-01-24 09:45:00;70;65;17;37;0;94;30;3;0;0;0
2020-01-24 10:00:00;97;76;20;37;0;83;26;0;0;0;0
2020-01-24 10:15:00;80;73;19;44;0;76;22;3;0;4;0
2020-01-24 10:30:00;86;83;17;35;0;75;15;0;4;0;0
2020-01-24 10:45:00;78;76;21;37;0;79;17;0;0;0;0
2020-01-24 11:00:00;89;73;26;51;0;86;26;2;0;0;1
2020-01-24 11:15:00;91;76;23;44;0;94;24;0;0;0;0
2020-01-24 11:30:00;97;79;23;45;0;85;14;0;0;0;0
2020-01-24 11:45:00;96;93;23;51;0;78;32;0;0;0;0
2020-01-24 12:00:00;141;126;27;56;0;111;35;0;0;0;0
2020-01-24 12:15:00;127;125;28;48;0;93;28;0;0;0;0
2020-01-24 12:30:00;133;139;39;58;0;105;39;0;7;0;0
2020-01-24 12:45:00;116;129;23;59;0;95;24;0;0;0;0
2020-01-24 13:00:00;141;132;32;54;0;122;33;0;0;0;0
2020-01-24 13:15:00;141;148;32;42;0;163;34;0;2;0;0
