DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-01-10 00:00:00;7;2;4;1;0;2;1;0;0;0;0
2020-01-10 00:15:00;6;3;1;2;0;10;2;0;0;0;0
2020-01-10 00:30:00;10;6;0;0;0;7;0;0;0;0;0
2020-01-10 00:45:00;6;1;0;1;0;4;0;0;0;0;0
2020-01-10 01:00:00;4;3;1;1;0;2;1;0;0;0;0
2020-01-10 01:15:00;7;0;0;2;0;4;2;0;0;0;0
2020-01-10 01:30:00;4;5;2;1;0;3;2;0;0;0;0
2020-01-10 01:45:00;4;3;0;3;0;3;0;0;0;0;0
2020-01-10 02:00:00;9;3;0;0;0;3;0;0;0;0;0
2020-01-10 02:15:00;4;0;0;0;0;2;0;0;0;0;0
2020-01-10 02:30:00;5;1;1;1;0;5;1;0;0;0;0
2020-01-10 02:45:00;4;4;1;1;0;5;0;0;0;0;0
2020-01-10 03:00:00;8;3;1;0;0;1;2;0;0;0;0
2020-01-10 03:15:00;6;2;0;1;0;1;1;0;0;0;0
2020-01-10 03:30:00;4;4;0;2;0;3;0;0;0;0;0
2020-01-10 03:45:00;5;3;0;0;0;5;0;0;0;0;0
2020-01-10 04:00:00;10;1;0;2;0;6;0;0;0;0;0
2020-01-10 04:15:00;13;6;1;1;0;6;0;0;0;0;0
2020-01-10 04:30:00;11;5;3;2;0;4;3;0;0;0;0
2020-01-10 04:45:00;13;8;1;3;0;15;6;0;0;0;0
2020-01-10 05:00:00;29;16;0;4;0;31;3;0;0;0;0
2020-01-10 05:15:00;36;35;2;10;0;83;6;0;0;0;0
2020-01-10 05:30:00;42;33;4;13;0;106;12;0;0;0;0
2020-01-10 05:45:00;50;48;10;19;0;114;10;0;0;0;0
2020-01-10 06:00:00;65;52;6;18;0;117;11;1;0;0;0
2020-01-10 06:15:00;45;54;8;16;0;152;12;0;0;0;0
2020-01-10 06:30:00;56;68;6;19;0;145;21;0;0;0;0
2020-01-10 06:45:00;70;74;8;26;0;137;10;0;0;0;0
2020-01-10 07:00:00;63;59;7;32;0;144;20;0;0;0;0
2020-01-10 07:15:00;55;61;6;39;0;168;26;0;0;0;0
2020-01-10 07:30:00;80;66;12;66;0;148;29;0;0;0;0
2020-01-10 07:45:00;75;79;14;53;0;140;26;0;0;0;0
2020-01-10 08:00:00;71;62;19;39;0;119;35;0;0;0;0
2020-01-10 08:15:00;66;64;18;33;0;121;25;2;0;0;0
2020-01-10 08:30:00;68;61;21;36;0;133;30;0;0;0;0
2020-01-10 08:45:00;82;73;18;38;0;112;30;0;0;0;0
2020-01-10 09:00:00;64;67;9;45;0;89;24;0;0;0;0
2020-01-10 09:15:00;79;54;19;39;0;105;20;0;0;0;0
2020-01-10 09:30:00;73;63;12;26;0;89;19;0;0;0;0
2020-01-10 09:45:00;84;73;22;36;0;89;31;0;2;0;0
2020-01-10 10:00:00;83;84;14;33;0;100;20;0;0;0;0
2020-01-10 10:15:00;78;77;11;35;0;68;18;5;4;0;0
2020-01-10 10:30:00;83;65;30;34;0;85;23;0;0;0;0
2020-01-10 10:45:00;83;92;23;42;0;84;32;0;1;0;0
2020-01-10 11:00:00;89;75;22;47;0;86;40;0;0;0;0
2020-01-10 11:15:00;92;100;26;50;0;85;27;0;0;0;0
2020-01-10 11:30:00;102;98;15;47;0;74;29;0;0;0;0
2020-01-10 11:45:00;97;94;25;50;0;89;31;0;2;0;0
2020-01-10 12:00:00;133;123;24;57;0;90;36;0;2;0;0
2020-01-10 12:15:00;115;131;34;61;0;89;37;0;0;0;0
2020-01-10 12:30:00;136;122;31;41;0;110;32;0;1;0;0
2020-01-10 12:45:00;130;135;25;54;0;86;24;0;0;0;0
2020-01-10 13:00:00;140;130;38;53;0;114;32;0;0;0;0
2020-01-10 13:15:00;156;167;35;44;0;90;28;0;21;0;0
2020-01-10 13:30:00;141;142;32;64;0;104;31;0;1;0;0
2020-01-10 13:45:00;152;132;31;65;0;106;26;0;0;0;0
2020-01-10 14:00:00;168;148;20;64;0;116;32;38;0;0;0
2020-01-10 14:15:00;196;190;35;80;0;101;29;0;0;0;0
2020-01-10 14:30:00;185;190;29;69;0;91;27;0;5;0;1
2020-01-10 14:45:00;157;167;27;52;0;101;30;0;0;0;0
2020-01-10 15:00:00;157;177;25;58;0;96;30;0;0;0;0
2020-01-10 15:15:00;178;190;33;60;0;104;27;0;4;0;0
2020-01-10 15:30:00;171;171;29;47;0;108;29;0;0;0;0
2020-01-10 15:45:00;158;171;26;54;0;101;26;72;0;0;0
2020-01-10 16:00:00;154;173;31;75;0;90;29;0;0;0;0
2020-01-10 16:15:00;151;157;39;61;0;95;25;0;0;0;0
2020-01-10 16:30:00;153;147;38;55;0;102;35;0;0;0;0
2020-01-10 16:45:00;138;143;28;52;0;91;27;0;0;0;0
2020-01-10 17:00:00;127;131;29;47;0;91;27;0;0;0;0
2020-01-10 17:15:00;121;130;33;46;0;123;29;0;0;0;1
2020-01-10 17:30:00;126;115;23;50;0;92;22;0;0;0;0
2020-01-10 17:45:00;132;105;21;43;0;105;30;0;0;0;0
2020-01-10 18:00:00;119;118;41;46;0;73;28;8;0;0;0
2020-01-10 18:15:00;102;105;26;47;0;83;27;10;1;3;0
2020-01-10 18:30:00;96;98;21;33;0;69;21;8;0;0;0
2020-01-10 18:45:00;79;78;25;36;0;74;20;0;0;1;0
2020-01-10 19:00:00;81;79;15;33;0;66;27;0;3;0;0
2020-01-10 19:15:00;60;63;13;31;0;51;16;0;0;0;0
2020-01-10 19:30:00;63;63;14;24;0;48;13;0;13;0;0
2020-01-10 19:45:00;64;50;10;31;0;50;22;0;0;0;0
2020-01-10 20:00:00;73;74;20;23;0;47;19;0;21;0;0
2020-01-10 20:15:00;54;41;13;31;0;45;8;0;0;0;0
2020-01-10 20:30:00;47;34;16;23;0;40;13;0;0;0;0
2020-01-10 20:45:00;39;40;10;17;0;30;10;0;0;0;0
2020-01-10 21:00:00;39;30;16;24;0;33;5;0;0;0;0
2020-01-10 21:15:00;41;27;8;18;0;49;6;0;0;0;0
2020-01-10 21:30:00;38;29;6;22;0;34;8;0;0;0;0
2020-01-10 21:45:00;61;50;10;30;0;29;8;0;3;0;0
2020-01-10 22:00:00;62;57;16;19;0;35;10;0;0;0;0
2020-01-10 22:15:00;45;36;8;10;0;31;8;0;1;0;0
2020-01-10 22:30:00;38;31;13;14;0;20;4;0;0;0;0
2020-01-10 22:45:00;36;23;8;15;0;15;8;0;0;0;0
2020-01-10 23:00:00;23;16;6;15;0;13;9;0;0;0;0
2020-01-10 23:15:00;26;18;9;19;0;16;9;0;0;0;0
2020-01-10 23:30:00;20;15;2;6;0;8;6;0;0;0;0
2020-01-10 23:45:00;17;8;3;17;0;14;4;0;0;0;0
