DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-08-30 00:00:00;2;4;1;5;2;0;1;0;0;0
2020-08-30 00:15:00;3;6;1;11;5;1;0;0;0;0
2020-08-30 00:30:00;7;8;6;11;3;1;1;0;0;0
2020-08-30 00:45:00;3;3;2;7;2;1;0;0;0;0
2020-08-30 01:00:00;4;1;2;14;2;1;2;0;0;0
2020-08-30 01:15:00;0;4;1;11;2;0;0;0;0;0
2020-08-30 01:30:00;1;2;2;7;2;1;2;0;0;0
2020-08-30 01:45:00;2;3;1;10;1;1;3;0;0;0
2020-08-30 02:00:00;3;3;1;9;1;1;3;0;0;0
2020-08-30 02:15:00;2;5;1;3;0;3;0;0;0;0
2020-08-30 02:30:00;0;5;3;7;3;3;2;0;0;0
2020-08-30 02:45:00;2;0;0;4;0;2;0;0;0;0
2020-08-30 03:00:00;1;4;1;6;3;1;1;0;0;0
2020-08-30 03:15:00;3;1;2;5;1;1;0;0;0;0
2020-08-30 03:30:00;2;1;3;6;1;1;2;0;0;0
2020-08-30 03:45:00;1;0;0;3;1;1;1;0;0;0
2020-08-30 04:00:00;1;2;3;2;3;0;2;0;0;0
2020-08-30 04:15:00;2;1;0;5;1;0;0;0;0;0
2020-08-30 04:30:00;0;1;0;1;1;2;1;0;0;0
2020-08-30 04:45:00;0;1;0;5;0;0;0;0;0;0
2020-08-30 05:00:00;1;4;5;4;1;1;1;0;0;0
2020-08-30 05:15:00;0;3;1;7;3;0;0;0;0;0
2020-08-30 05:30:00;0;4;3;2;1;1;1;0;0;0
2020-08-30 05:45:00;2;1;2;2;0;0;1;0;0;0
2020-08-30 06:00:00;3;5;1;5;0;1;1;0;0;0
2020-08-30 06:15:00;2;1;0;3;1;0;1;0;0;0
2020-08-30 06:30:00;4;4;3;3;0;0;2;0;0;0
2020-08-30 06:45:00;3;4;3;4;2;1;2;0;0;0
2020-08-30 07:00:00;2;6;0;3;0;0;1;0;0;0
2020-08-30 07:15:00;1;3;2;1;0;0;0;0;0;0
2020-08-30 07:30:00;1;10;4;1;1;2;1;0;0;0
