DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-10-06 00:00:00;5;5;2;1;2;2;2;2;1;4;0;0
2020-10-06 00:15:00;4;3;3;5;7;6;4;2;1;2;0;0
2020-10-06 00:30:00;0;4;1;1;2;8;4;2;2;0;0;0
2020-10-06 00:45:00;5;3;0;0;0;2;3;3;3;2;0;0
2020-10-06 01:00:00;2;0;0;0;0;10;7;3;2;1;0;0
2020-10-06 01:15:00;4;7;0;0;0;3;6;5;3;1;0;0
2020-10-06 01:30:00;1;3;0;0;0;5;4;0;2;1;0;0
2020-10-06 01:45:00;5;3;3;1;3;4;5;3;0;0;0;0
2020-10-06 02:00:00;2;2;0;2;2;4;3;2;0;0;0;0
2020-10-06 02:15:00;1;1;0;0;0;2;2;2;3;0;0;0
2020-10-06 02:30:00;1;2;1;0;1;4;4;2;0;0;0;0
2020-10-06 02:45:00;3;2;0;0;0;1;3;2;1;0;0;0
2020-10-06 03:00:00;3;2;0;1;1;0;4;4;1;1;0;0
2020-10-06 03:15:00;3;0;0;0;0;0;0;0;1;0;0;0
2020-10-06 03:30:00;2;0;0;0;0;4;7;5;0;0;0;0
2020-10-06 03:45:00;3;4;0;1;2;5;4;2;3;3;0;0
2020-10-06 04:00:00;5;2;0;1;1;4;6;2;3;1;0;0
2020-10-06 04:15:00;4;2;0;2;2;6;7;5;5;2;0;0
2020-10-06 04:30:00;5;5;0;2;2;5;9;6;8;5;0;0
2020-10-06 04:45:00;12;6;2;3;5;10;8;3;10;3;0;0
2020-10-06 05:00:00;29;18;0;2;4;16;13;3;13;2;0;0
2020-10-06 05:15:00;30;17;2;4;4;50;49;5;33;7;0;0
2020-10-06 05:30:00;45;25;3;7;8;38;50;25;45;13;0;0
2020-10-06 05:45:00;46;29;4;7;11;72;76;26;47;13;0;2
2020-10-06 06:00:00;51;38;1;8;12;66;67;41;46;19;1;0
2020-10-06 06:15:00;72;35;3;12;14;70;87;51;39;17;1;2
2020-10-06 06:30:00;73;36;2;16;16;105;115;58;66;17;5;1
2020-10-06 06:45:00;65;40;4;13;17;135;130;77;71;19;6;0
2020-10-06 07:00:00;57;27;4;18;23;186;118;88;73;28;2;13
2020-10-06 07:15:00;78;42;3;15;18;238;154;123;72;44;4;4
2020-10-06 07:30:00;82;35;4;24;33;233;130;106;85;58;2;28
2020-10-06 07:45:00;90;49;7;31;41;164;115;103;94;29;3;1
2020-10-06 08:00:00;80;49;9;17;28;134;82;91;67;18;3;2
2020-10-06 08:15:00;63;41;5;11;24;121;100;75;66;22;0;2
2020-10-06 08:30:00;56;37;6;12;18;106;96;76;69;17;2;6
2020-10-06 08:45:00;63;37;5;11;19;81;90;63;70;20;5;7
2020-10-06 09:00:00;49;34;1;10;18;80;85;53;65;11;2;1
2020-10-06 09:15:00;55;36;3;8;10;80;78;77;60;21;1;1
2020-10-06 09:30:00;54;39;2;14;15;92;83;77;52;20;1;7
2020-10-06 09:45:00;61;43;5;5;13;85;84;53;81;19;1;1
2020-10-06 10:00:00;64;47;4;11;12;77;66;47;72;16;4;7
2020-10-06 10:15:00;83;44;2;9;11;78;72;54;64;14;2;6
2020-10-06 10:30:00;68;43;3;9;9;67;85;61;65;11;5;1
2020-10-06 10:45:00;85;44;2;13;13;74;79;70;66;22;6;6
2020-10-06 11:00:00;66;43;6;10;14;75;68;60;65;23;2;0
2020-10-06 11:15:00;76;41;7;16;19;68;65;59;82;19;4;6
2020-10-06 11:30:00;88;48;5;9;13;74;80;68;73;17;2;17
2020-10-06 11:45:00;81;55;5;15;18;67;67;45;75;13;4;18
2020-10-06 12:00:00;88;53;1;8;8;71;76;59;73;11;2;1
2020-10-06 12:15:00;88;62;7;7;13;63;53;36;67;13;1;2
2020-10-06 12:30:00;87;59;5;13;11;68;56;37;81;17;3;3
2020-10-06 12:45:00;84;51;4;14;14;75;82;54;77;16;3;5
2020-10-06 13:00:00;92;55;8;9;10;70;65;39;76;14;3;23
2020-10-06 13:15:00;101;80;8;13;14;90;87;57;88;14;5;20
2020-10-06 13:30:00;97;60;7;14;21;85;102;64;90;20;4;2
2020-10-06 13:45:00;83;64;2;18;22;78;92;76;89;18;7;12
2020-10-06 14:00:00;99;62;5;12;13;84;90;72;96;19;0;3
2020-10-06 14:15:00;108;70;8;9;17;83;66;69;83;25;3;7
2020-10-06 14:30:00;103;73;5;14;99;100;73;79;86;19;1;14
2020-10-06 14:45:00;128;98;7;19;29;98;61;58;93;19;2;2
2020-10-06 15:00:00;122;83;8;14;21;101;73;70;110;16;3;4
2020-10-06 15:15:00;119;73;4;20;22;106;57;77;107;17;4;3
2020-10-06 15:30:00;118;84;7;15;19;113;80;71;92;18;1;6
2020-10-06 15:45:00;121;68;5;19;24;99;65;78;119;18;4;5
2020-10-06 16:00:00;173;124;9;15;18;99;73;50;124;8;1;4
2020-10-06 16:15:00;165;116;7;23;19;117;63;66;146;16;8;20
2020-10-06 16:30:00;128;91;7;22;23;122;86;78;108;17;10;18
2020-10-06 16:45:00;133;112;9;25;27;103;53;69;126;16;8;8
2020-10-06 17:00:00;132;93;10;24;26;137;82;78;112;20;3;24
2020-10-06 17:15:00;163;119;3;19;22;112;57;101;119;11;4;3
2020-10-06 17:30:00;109;75;6;11;21;97;62;76;122;20;4;5
2020-10-06 17:45:00;108;73;6;9;16;90;66;68;109;20;4;3
2020-10-06 18:00:00;104;72;4;22;26;96;72;64;96;17;0;3
2020-10-06 18:15:00;98;75;2;17;15;91;76;69;85;16;6;8
2020-10-06 18:30:00;88;52;7;11;15;69;56;65;88;15;4;8
2020-10-06 18:45:00;78;48;7;15;28;76;70;81;75;23;1;22
2020-10-06 19:00:00;67;45;7;13;21;64;60;45;66;15;5;27
2020-10-06 19:15:00;62;37;6;6;13;47;65;54;64;16;3;14
2020-10-06 19:30:00;50;28;2;8;16;37;59;47;61;18;0;4
2020-10-06 19:45:00;49;30;5;8;19;48;48;46;50;18;4;0
2020-10-06 20:00:00;49;30;4;7;15;52;60;43;32;21;1;5
2020-10-06 20:15:00;48;31;2;8;12;49;48;37;51;15;0;0
2020-10-06 20:30:00;37;23;3;6;13;36;39;23;35;18;0;0
2020-10-06 20:45:00;43;20;2;8;13;34;43;32;31;14;0;0
2020-10-06 21:00:00;36;21;3;4;9;23;32;21;35;11;0;0
2020-10-06 21:15:00;43;28;3;3;7;33;31;20;36;15;0;0
2020-10-06 21:30:00;42;18;3;5;7;27;28;17;48;12;0;0
2020-10-06 21:45:00;38;19;1;2;6;33;38;24;24;9;0;0
2020-10-06 22:00:00;41;18;5;2;6;36;35;29;29;9;0;0
2020-10-06 22:15:00;23;15;1;6;11;30;31;22;23;16;0;0
2020-10-06 22:30:00;14;7;0;3;6;26;31;15;18;6;0;0
2020-10-06 22:45:00;17;9;0;2;2;19;17;11;14;7;0;0
2020-10-06 23:00:00;18;9;1;4;5;8;13;6;10;4;0;0
2020-10-06 23:15:00;15;8;3;1;5;9;15;16;8;8;0;0
2020-10-06 23:30:00;6;3;0;3;2;8;8;6;8;1;0;0
