DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-11-12 00:00:00;1;1;1;7;7;5;0;0;0;0
2020-11-12 00:15:00;6;1;1;3;6;9;1;0;0;0
2020-11-12 00:30:00;5;1;0;5;2;8;5;0;0;0
2020-11-12 00:45:00;6;6;1;2;6;6;3;0;0;0
2020-11-12 01:00:00;7;3;2;1;1;5;1;0;0;0
2020-11-12 01:15:00;2;1;0;0;1;2;0;0;0;0
2020-11-12 01:30:00;7;4;0;1;3;7;0;0;0;0
2020-11-12 01:45:00;2;2;0;0;3;6;4;0;0;0
2020-11-12 02:00:00;3;1;0;3;4;6;4;0;0;0
2020-11-12 02:15:00;5;4;2;1;1;4;2;0;0;0
2020-11-12 02:30:00;5;2;1;4;3;6;1;0;0;0
2020-11-12 02:45:00;1;2;1;2;4;7;2;0;0;0
2020-11-12 03:00:00;6;6;0;0;5;8;6;0;0;0
2020-11-12 03:15:00;3;5;0;1;0;10;2;0;0;0
2020-11-12 03:30:00;4;3;1;0;3;6;4;0;0;0
2020-11-12 03:45:00;4;6;1;3;3;6;3;0;0;0
2020-11-12 04:00:00;5;5;0;0;5;7;4;0;0;0
2020-11-12 04:15:00;5;4;7;1;3;8;2;0;0;0
2020-11-12 04:30:00;2;8;1;2;2;19;5;0;0;0
2020-11-12 04:45:00;6;10;11;4;4;21;11;0;0;0
2020-11-12 05:00:00;16;20;38;17;3;30;24;0;0;0
2020-11-12 05:15:00;35;49;64;39;12;43;48;0;0;1
2020-11-12 05:30:00;97;49;70;47;11;47;63;0;0;2
2020-11-12 05:45:00;87;49;46;139;31;39;35;1;0;0
2020-11-12 06:00:00;70;28;47;156;34;38;41;0;0;1
2020-11-12 06:15:00;44;37;48;54;14;46;42;0;0;0
2020-11-12 06:30:00;59;50;76;67;20;55;40;0;0;2
2020-11-12 06:45:00;91;45;67;55;12;42;43;1;0;1
2020-11-12 07:00:00;97;42;68;34;18;51;49;0;0;2
2020-11-12 07:15:00;106;63;84;53;15;46;51;0;0;5
2020-11-12 07:30:00;143;52;65;59;14;40;50;0;0;0
2020-11-12 07:45:00;108;41;68;74;12;33;71;0;0;3
2020-11-12 08:00:00;74;30;39;69;15;35;69;0;0;1
2020-11-12 08:15:00;79;51;47;45;24;35;53;0;0;2
2020-11-12 08:30:00;98;26;36;45;10;41;83;0;0;3
2020-11-12 08:45:00;89;23;34;38;17;48;42;0;0;1
2020-11-12 09:00:00;79;24;29;44;15;33;41;0;0;1
2020-11-12 09:15:00;90;26;31;27;16;29;47;0;0;0
2020-11-12 09:30:00;82;18;16;36;20;28;42;0;0;2
2020-11-12 09:45:00;97;18;29;31;18;28;51;0;0;1
2020-11-12 10:00:00;99;32;17;36;15;34;35;0;0;1
2020-11-12 10:15:00;82;16;10;47;12;31;53;0;0;1
2020-11-12 10:30:00;79;25;19;49;27;39;74;0;1;2
2020-11-12 10:45:00;77;21;21;29;14;33;59;0;0;1
2020-11-12 11:00:00;83;23;19;40;16;37;58;0;0;0
2020-11-12 11:15:00;77;18;29;44;21;34;45;0;0;1
2020-11-12 11:30:00;75;19;12;53;21;32;57;1;0;2
2020-11-12 11:45:00;65;16;19;38;24;35;64;0;0;1
2020-11-12 12:00:00;85;12;12;62;22;36;51;0;0;1
2020-11-12 12:15:00;97;17;24;59;14;34;61;0;0;1
2020-11-12 12:30:00;89;27;24;44;12;31;57;0;0;1
2020-11-12 12:45:00;91;25;34;44;9;42;62;0;0;0
2020-11-12 13:00:00;76;22;36;66;19;53;67;0;0;1
2020-11-12 13:15:00;75;49;65;70;17;40;58;0;0;0
2020-11-12 13:30:00;97;59;74;81;21;53;85;0;0;1
2020-11-12 13:45:00;142;66;85;77;29;46;76;0;0;1
2020-11-12 14:00:00;145;47;50;141;38;39;59;0;0;1
2020-11-12 14:15:00;152;33;36;168;48;37;51;0;0;1
2020-11-12 14:30:00;152;26;41;116;37;42;53;0;0;1
2020-11-12 14:45:00;125;26;25;83;31;43;43;0;0;0
2020-11-12 15:00:00;127;19;25;101;35;52;50;1;0;1
2020-11-12 15:15:00;143;36;26;146;50;31;49;3;0;0
2020-11-12 15:30:00;108;36;25;102;36;42;66;0;0;1
2020-11-12 15:45:00;107;20;32;100;22;30;65;0;0;1
2020-11-12 16:00:00;109;28;19;91;32;42;73;0;0;1
2020-11-12 16:15:00;93;20;24;101;47;38;56;0;1;1
2020-11-12 16:30:00;111;29;26;80;28;37;65;0;0;2
2020-11-12 16:45:00;105;18;29;79;25;55;76;0;0;1
2020-11-12 17:00:00;82;30;35;96;28;40;48;0;0;1
2020-11-12 17:15:00;103;29;31;78;23;36;36;0;0;1
2020-11-12 17:30:00;72;20;24;65;20;42;41;2;0;1
2020-11-12 17:45:00;75;31;25;69;13;46;49;0;0;2
2020-11-12 18:00:00;69;22;23;53;18;36;34;0;0;0
2020-11-12 18:15:00;72;21;16;45;14;20;35;0;0;1
2020-11-12 18:30:00;64;13;15;40;15;27;36;0;0;2
2020-11-12 18:45:00;55;12;13;41;16;23;35;0;0;1
2020-11-12 19:00:00;58;15;14;37;13;19;38;0;0;0
2020-11-12 19:15:00;36;16;15;34;11;23;28;0;0;0
2020-11-12 19:30:00;31;10;18;22;7;31;20;0;0;0
2020-11-12 19:45:00;26;7;3;29;13;27;23;0;0;0
2020-11-12 20:00:00;32;12;8;21;15;23;22;0;0;1
2020-11-12 20:15:00;18;12;10;23;9;18;13;0;0;0
2020-11-12 20:30:00;22;14;11;16;5;20;19;0;0;2
2020-11-12 20:45:00;32;11;15;24;8;21;13;0;0;0
2020-11-12 21:00:00;26;34;46;32;14;53;36;0;0;0
2020-11-12 21:15:00;42;58;53;32;12;50;43;0;0;0
2020-11-12 21:30:00;66;33;37;40;14;42;31;0;0;0
2020-11-12 21:45:00;90;23;30;129;55;25;24;0;0;0
2020-11-12 22:00:00;57;13;16;187;69;31;26;0;0;0
2020-11-12 22:15:00;20;9;3;50;22;14;14;0;4;0
2020-11-12 22:30:00;14;3;1;19;5;8;6;0;0;0
2020-11-12 22:45:00;10;3;2;8;8;21;6;0;0;0
2020-11-12 23:00:00;7;2;0;5;5;11;6;0;0;0
2020-11-12 23:15:00;5;1;3;3;8;14;5;0;0;0
2020-11-12 23:30:00;3;3;1;2;4;8;2;0;0;0
2020-11-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
