DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-09-07 00:00:00;16;6;9;15;0;0;0;0;0;0;0;0
2020-09-07 00:15:00;11;5;6;7;0;0;0;0;0;0;0;0
2020-09-07 00:30:00;8;9;6;13;0;0;0;0;0;0;0;0
2020-09-07 00:45:00;8;2;2;8;0;0;0;0;0;0;0;0
2020-09-07 01:00:00;4;6;4;9;0;0;0;0;0;0;0;0
2020-09-07 01:15:00;7;2;5;9;0;0;0;0;0;0;0;0
2020-09-07 01:30:00;11;2;8;9;0;0;0;0;0;0;0;0
2020-09-07 01:45:00;5;0;6;6;0;0;0;0;0;0;0;0
2020-09-07 02:00:00;2;3;7;5;0;0;0;0;0;0;0;0
2020-09-07 02:15:00;3;0;6;5;0;0;0;0;0;0;0;0
2020-09-07 02:30:00;4;2;4;5;0;0;0;0;0;0;0;0
2020-09-07 02:45:00;5;1;2;5;0;0;0;0;0;0;0;0
2020-09-07 03:00:00;5;1;0;4;0;0;0;0;0;0;0;0
2020-09-07 03:15:00;4;0;6;4;0;0;0;0;0;0;0;0
2020-09-07 03:30:00;8;0;6;7;0;0;0;0;0;0;0;0
2020-09-07 03:45:00;3;0;4;7;0;0;0;0;0;0;0;0
2020-09-07 04:00:00;6;2;9;10;0;0;0;0;0;0;0;0
2020-09-07 04:15:00;6;2;5;5;0;0;0;0;0;0;0;0
2020-09-07 04:30:00;9;3;10;12;0;0;0;0;0;0;0;0
2020-09-07 04:45:00;17;9;13;15;0;0;0;0;0;0;0;0
2020-09-07 05:00:00;19;6;32;20;0;0;0;0;0;0;0;0
2020-09-07 05:15:00;29;12;18;32;0;0;0;0;0;0;0;0
2020-09-07 05:30:00;70;42;32;55;0;0;0;0;0;0;0;0
2020-09-07 05:45:00;56;43;43;73;0;0;0;0;0;0;0;0
2020-09-07 06:00:00;56;31;49;58;0;0;0;0;0;0;0;0
2020-09-07 06:15:00;50;30;32;91;0;0;0;0;0;1;0;0
2020-09-07 06:30:00;94;61;79;100;0;0;0;0;6;0;0;0
2020-09-07 06:45:00;106;70;66;107;2;0;0;0;1;2;0;0
2020-09-07 07:00:00;99;61;75;96;0;0;0;0;0;0;0;0
2020-09-07 07:15:00;99;79;47;91;0;0;0;0;0;0;0;0
