DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-11-13 00:00:00;11;1;0;4;0;10;0;0;0
2019-11-13 00:15:00;13;5;0;1;0;12;1;0;0
2019-11-13 00:30:00;0;1;0;4;0;12;1;0;0
2019-11-13 00:45:00;7;2;0;3;0;13;1;0;0
2019-11-13 01:00:00;10;4;0;9;0;12;0;0;0
2019-11-13 01:15:00;7;6;0;10;0;14;1;0;0
2019-11-13 01:30:00;7;1;0;3;0;12;1;0;0
2019-11-13 01:45:00;6;0;0;1;0;14;1;0;0
2019-11-13 02:00:00;0;0;0;0;0;12;1;0;0
2019-11-13 02:15:00;3;0;0;1;0;14;0;0;0
2019-11-13 02:30:00;1;1;0;5;0;12;1;0;0
2019-11-13 02:45:00;3;1;0;2;0;13;1;0;0
2019-11-13 03:00:00;4;2;0;2;0;12;1;0;0
2019-11-13 03:15:00;4;6;0;8;0;14;1;0;0
2019-11-13 03:30:00;6;3;0;4;0;12;0;0;0
2019-11-13 03:45:00;8;1;0;4;0;14;1;0;0
2019-11-13 04:00:00;9;3;0;6;0;10;1;0;0
2019-11-13 04:15:00;10;3;1;11;0;13;1;0;0
2019-11-13 04:30:00;17;1;0;7;0;12;1;0;0
2019-11-13 04:45:00;61;5;0;24;0;14;0;0;0
2019-11-13 05:00:00;111;11;3;35;0;9;1;0;0
2019-11-13 05:15:00;200;16;2;57;0;11;1;0;0
2019-11-13 05:30:00;192;27;2;151;0;9;0;0;0
2019-11-13 05:45:00;154;47;8;234;0;11;1;0;0
2019-11-13 06:00:00;180;46;4;178;0;9;1;0;0
2019-11-13 06:15:00;173;38;1;206;0;11;0;0;0
2019-11-13 06:30:00;134;19;4;179;0;9;1;0;0
2019-11-13 06:45:00;123;21;7;177;0;10;0;0;0
2019-11-13 07:00:00;137;27;4;200;0;10;1;0;0
2019-11-13 07:15:00;138;20;12;217;0;10;1;0;0
2019-11-13 07:30:00;139;21;12;234;0;10;0;0;0
2019-11-13 07:45:00;124;30;11;226;3;10;1;0;0
2019-11-13 08:00:00;135;15;8;167;1;10;1;0;0
2019-11-13 08:15:00;131;23;9;169;0;10;0;0;0
2019-11-13 08:30:00;151;27;9;190;9;10;1;0;0
2019-11-13 08:45:00;140;28;10;152;3;10;0;0;0
2019-11-13 09:00:00;115;37;10;134;1;12;1;0;0
