2020-07-29 00:00:00;6;8;3;5;2;6;0;0;0;0
2020-07-29 00:15:00;7;5;5;2;2;3;0;0;0;0
2020-07-29 00:30:00;3;4;2;3;1;0;0;0;0;0
2020-07-29 00:45:00;1;3;2;4;1;3;0;0;0;0
2020-07-29 01:00:00;2;4;1;2;0;1;0;0;0;0
2020-07-29 01:15:00;1;0;1;1;1;2;0;0;0;0
2020-07-29 01:30:00;1;2;1;3;2;2;0;0;0;0
2020-07-29 01:45:00;0;0;0;1;0;0;0;0;0;0
2020-07-29 02:00:00;0;1;0;0;1;0;0;0;0;0
2020-07-29 02:15:00;0;2;1;1;1;0;0;0;0;0
2020-07-29 02:30:00;0;0;0;0;1;0;0;0;0;0
2020-07-29 02:45:00;2;5;0;0;0;1;0;0;0;0
2020-07-29 03:00:00;0;1;0;1;1;2;0;0;0;0
2020-07-29 03:15:00;0;0;3;1;0;0;0;0;0;0
2020-07-29 03:30:00;2;2;2;1;1;1;0;0;0;0
2020-07-29 03:45:00;1;1;0;1;0;1;0;0;0;0
2020-07-29 04:00:00;0;0;0;0;1;0;0;0;0;0
2020-07-29 04:15:00;0;0;0;1;1;0;0;0;0;0
2020-07-29 04:30:00;0;2;0;3;0;0;0;0;0;0
2020-07-29 04:45:00;0;5;1;2;1;1;0;0;0;0
2020-07-29 05:00:00;2;6;3;1;2;2;0;0;0;0
2020-07-29 05:15:00;3;8;4;3;3;4;0;0;0;0
2020-07-29 05:30:00;7;11;4;5;4;10;0;0;0;0
2020-07-29 05:45:00;10;10;6;11;13;17;0;0;0;0
2020-07-29 06:00:00;15;14;7;8;13;18;0;0;0;0
2020-07-29 06:15:00;9;32;7;12;21;24;0;0;0;0
2020-07-29 06:30:00;15;24;25;13;25;39;0;0;0;0
2020-07-29 06:45:00;6;20;20;15;24;37;0;0;0;0
2020-07-29 07:00:00;14;25;33;22;40;38;0;0;0;0
2020-07-29 07:15:00;10;27;42;20;38;55;0;0;0;0
2020-07-29 07:30:00;15;31;53;28;43;62;0;0;0;0
2020-07-29 07:45:00;26;55;42;24;43;59;0;0;0;0
2020-07-29 08:00:00;24;37;38;44;42;46;0;0;0;0
2020-07-29 08:15:00;24;35;33;36;41;40;0;0;0;0
2020-07-29 08:30:00;26;31;22;22;44;62;0;0;0;0
2020-07-29 08:45:00;23;42;46;53;48;64;0;0;0;0
2020-07-29 09:00:00;29;43;33;40;33;36;0;0;0;0
2020-07-29 09:15:00;27;28;33;43;27;40;0;0;0;0
2020-07-29 09:30:00;39;38;27;33;26;45;0;0;0;0
2020-07-29 09:45:00;28;40;39;47;26;55;0;0;0;0
2020-07-29 10:00:00;45;47;28;52;30;28;0;0;0;0
2020-07-29 10:15:00;24;51;47;64;45;40;0;0;0;0
2020-07-29 10:30:00;34;47;42;56;30;44;0;0;0;0
2020-07-29 10:45:00;37;53;40;46;30;51;0;0;0;0
2020-07-29 11:00:00;44;54;25;55;33;45;0;0;0;0
2020-07-29 11:15:00;29;42;58;62;26;26;0;0;0;0
2020-07-29 11:30:00;44;51;36;62;36;37;0;0;0;0
2020-07-29 11:45:00;46;49;34;53;35;39;0;0;0;0
2020-07-29 12:00:00;47;58;32;64;30;30;0;0;0;0
2020-07-29 12:15:00;48;46;32;52;23;31;0;0;0;0
2020-07-29 12:30:00;58;43;38;68;14;30;0;0;0;0
2020-07-29 12:45:00;39;41;33;51;20;35;0;0;0;0
2020-07-29 13:00:00;47;57;30;47;18;20;0;0;0;0
2020-07-29 13:15:00;36;40;28;43;31;38;0;0;0;0
2020-07-29 13:30:00;47;58;38;53;33;34;0;0;0;0
2020-07-29 13:45:00;29;50;27;48;20;28;0;0;0;0
2020-07-29 14:00:00;43;47;28;60;20;18;0;0;0;0
2020-07-29 14:15:00;44;68;17;38;26;29;0;0;0;0
2020-07-29 14:30:00;46;91;36;51;26;35;0;0;0;0
2020-07-29 14:45:00;43;58;27;283;25;29;0;0;0;0
2020-07-29 15:00:00;55;76;34;22;17;29;0;0;0;0
2020-07-29 15:15:00;54;63;37;47;27;26;0;0;0;0
2020-07-29 15:30:00;49;77;24;51;19;49;0;0;0;0
2020-07-29 15:45:00;43;50;40;53;18;26;0;0;0;0
2020-07-29 16:00:00;80;107;48;82;20;40;0;0;0;0
2020-07-29 16:15:00;68;75;45;51;26;26;0;0;0;0
2020-07-29 16:30:00;62;77;42;61;16;33;0;0;0;0
2020-07-29 16:45:00;48;73;33;54;21;44;0;0;0;0
2020-07-29 17:00:00;74;81;38;60;19;48;0;0;0;0
2020-07-29 17:15:00;63;58;42;46;20;36;0;0;0;0
2020-07-29 17:30:00;53;61;44;51;30;37;0;0;0;0
2020-07-29 17:45:00;51;56;36;44;33;39;0;0;0;0
2020-07-29 18:00:00;46;54;52;54;35;48;0;0;0;0
