DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2021-01-05 00:00:00;1;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 00:15:00;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-05 00:30:00;0;0;1;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2021-01-05 00:45:00;0;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 01:00:00;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 01:15:00;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 01:30:00;0;0;1;6;2;0;0;2;0;0;0;0;0;0;0;0;0;0
2021-01-05 01:45:00;0;2;2;9;5;3;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 02:00:00;0;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 02:15:00;1;1;2;8;12;1;4;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 02:30:00;1;1;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 02:45:00;1;1;0;6;5;4;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 03:00:00;1;0;0;4;5;6;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 03:15:00;1;0;0;7;5;6;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 03:30:00;0;3;1;17;5;10;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 03:45:00;1;1;1;3;5;7;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 04:00:00;1;1;1;12;4;6;2;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 04:15:00;5;0;1;10;6;5;6;4;0;0;0;0;0;0;0;0;0;0
2021-01-05 04:30:00;2;1;1;7;9;5;1;0;0;0;0;0;0;0;0;0;0;0
2021-01-05 04:45:00;6;5;0;8;7;14;4;1;0;0;0;0;0;0;0;0;0;0
2021-01-05 05:00:00;9;1;1;10;3;12;5;1;2;0;0;0;0;0;0;0;0;0
2021-01-05 05:15:00;18;2;1;7;5;7;9;0;2;0;0;0;0;0;0;0;0;0
2021-01-05 05:30:00;14;10;4;5;12;10;5;4;1;0;0;0;0;0;0;0;0;0
2021-01-05 05:45:00;14;5;5;10;17;9;8;4;2;0;0;0;0;0;0;0;0;0
2021-01-05 06:00:00;27;4;9;5;10;9;13;0;3;0;0;0;0;0;0;0;0;0
2021-01-05 06:15:00;21;9;7;1;8;6;13;4;5;0;0;0;0;0;0;0;0;0
2021-01-05 06:30:00;33;7;9;4;10;5;12;4;7;0;0;0;0;0;0;0;0;0
2021-01-05 06:45:00;32;7;6;10;5;6;16;5;2;0;0;0;0;0;0;0;0;0
2021-01-05 07:00:00;37;7;9;10;11;4;19;11;3;0;0;0;0;0;0;0;0;0
2021-01-05 07:15:00;35;18;17;9;12;8;14;12;3;0;0;0;0;0;0;0;0;0
2021-01-05 07:30:00;49;24;14;10;14;8;22;8;7;0;0;0;1;0;0;0;0;0
2021-01-05 07:45:00;51;24;22;6;17;12;23;13;4;0;0;0;0;0;0;2;2;0
2021-01-05 08:00:00;41;14;19;11;269;6;22;12;9;0;0;0;0;0;0;0;0;0
2021-01-05 08:15:00;33;19;26;4;16;7;22;11;6;0;0;0;0;0;0;0;0;0
2021-01-05 08:30:00;46;16;27;5;14;11;28;17;7;0;0;0;0;0;0;0;0;0
2021-01-05 08:45:00;31;39;30;6;33;8;24;26;8;0;0;0;0;1;0;0;0;0
