DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-23 00:00:00;1;2;0;1;1;1;0;2;0;0;0
2020-04-23 00:15:00;3;4;0;4;1;1;1;1;0;0;0
2020-04-23 00:30:00;0;0;0;1;0;0;1;1;0;0;0
2020-04-23 00:45:00;4;4;0;1;0;0;0;1;0;0;0
2020-04-23 01:00:00;0;1;0;2;0;2;0;0;0;0;0
2020-04-23 01:15:00;0;3;0;3;0;2;0;0;0;0;0
2020-04-23 01:30:00;0;3;0;0;0;0;0;0;0;0;0
2020-04-23 01:45:00;0;2;0;1;0;1;0;0;0;0;0
2020-04-23 02:00:00;0;0;0;2;0;1;0;0;0;0;0
2020-04-23 02:15:00;1;3;0;1;0;1;1;0;0;0;0
2020-04-23 02:30:00;1;0;0;1;0;0;0;0;0;0;0
2020-04-23 02:45:00;2;2;0;1;0;1;0;1;0;0;0
2020-04-23 03:00:00;1;0;0;1;0;1;0;0;0;0;0
2020-04-23 03:15:00;0;1;0;2;0;0;0;0;0;0;0
2020-04-23 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:45:00;1;1;0;1;0;1;0;0;0;0;0
2020-04-23 04:00:00;2;2;0;1;0;1;0;0;0;0;0
2020-04-23 04:15:00;0;1;0;2;0;2;0;1;0;0;0
2020-04-23 04:30:00;1;0;0;2;0;2;0;0;0;0;0
2020-04-23 04:45:00;2;0;0;2;1;2;0;2;0;0;0
2020-04-23 05:00:00;2;0;0;5;1;6;0;0;0;0;0
2020-04-23 05:15:00;7;3;0;6;0;4;1;6;0;0;0
2020-04-23 05:30:00;2;5;0;6;1;5;2;8;0;0;0
2020-04-23 05:45:00;4;7;0;11;3;10;1;3;0;0;0
2020-04-23 06:00:00;14;10;0;14;5;10;3;11;0;0;0
2020-04-23 06:15:00;22;22;0;14;4;9;3;10;0;0;0
2020-04-23 06:30:00;29;13;0;24;11;20;4;13;0;0;0
