DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-09-27 00:00:00;8;2;1;1;4;9;9;4;6;10;8;1;1
2019-09-27 00:15:00;4;5;1;3;3;12;5;1;0;3;1;1;1
2019-09-27 00:30:00;9;6;3;5;3;8;5;1;2;6;4;2;3
2019-09-27 00:45:00;6;3;0;0;0;11;15;5;3;3;0;0;0
2019-09-27 01:00:00;11;6;2;3;6;3;3;2;1;0;0;2;2
2019-09-27 01:15:00;9;1;1;3;1;6;7;1;0;3;5;1;1
2019-09-27 01:30:00;6;4;1;3;1;8;9;2;0;1;2;0;1
2019-09-27 01:45:00;3;3;0;1;2;8;7;0;0;2;3;1;0
2019-09-27 02:00:00;5;0;2;2;2;6;4;0;0;0;1;0;2
2019-09-27 02:15:00;3;1;0;1;2;8;7;2;0;1;1;1;0
2019-09-27 02:30:00;8;1;2;1;1;7;10;2;0;0;0;0;2
2019-09-27 02:45:00;3;3;2;0;1;4;4;0;0;3;5;1;2
2019-09-27 03:00:00;6;3;0;0;0;3;7;1;1;0;0;0;0
2019-09-27 03:15:00;4;5;1;1;0;9;9;2;1;3;2;1;1
2019-09-27 03:30:00;3;0;1;2;3;10;7;2;1;1;1;1;1
2019-09-27 03:45:00;9;1;0;2;2;12;8;1;1;2;2;1;0
2019-09-27 04:00:00;4;1;1;6;4;11;9;2;2;3;2;1;1
2019-09-27 04:15:00;7;0;1;2;4;18;17;2;1;3;3;0;1
2019-09-27 04:30:00;11;3;0;1;7;18;13;2;2;2;1;2;0
2019-09-27 04:45:00;15;8;0;5;6;21;15;3;2;3;1;0;0
2019-09-27 05:00:00;22;15;4;7;12;23;24;11;6;4;2;0;4
2019-09-27 05:15:00;30;23;8;13;7;26;25;12;3;5;4;3;8
2019-09-27 05:30:00;23;30;8;18;29;46;31;17;4;10;8;1;8
2019-09-27 05:45:00;32;34;6;18;24;57;64;24;14;12;8;1;5
2019-09-27 06:00:00;28;27;13;22;13;43;45;19;10;12;5;0;10
2019-09-27 06:15:00;46;50;8;29;26;65;75;31;20;12;5;4;7
2019-09-27 06:30:00;48;45;20;50;29;60;86;44;35;28;13;1;19
2019-09-27 06:45:00;57;50;23;75;36;98;135;59;48;47;22;7;20
2019-09-27 07:00:00;57;59;13;47;33;72;85;65;36;41;21;7;13
2019-09-27 07:15:00;71;79;30;62;34;90;98;66;49;46;22;13;30
2019-09-27 07:30:00;73;64;20;101;33;86;98;72;43;43;18;9;16
2019-09-27 07:45:00;66;74;25;107;42;95;128;92;64;63;31;10;21
2019-09-27 08:00:00;51;42;12;70;28;70;93;62;52;46;18;14;13
2019-09-27 08:15:00;60;56;29;97;26;68;89;67;48;58;24;11;23
2019-09-27 08:30:00;61;53;20;97;24;78;82;75;54;50;29;13;19
2019-09-27 08:45:00;65;57;15;94;39;90;95;61;58;53;32;14;14
2019-09-27 09:00:00;54;53;16;73;23;69;81;51;35;50;37;15;14
2019-09-27 09:15:00;64;48;25;75;33;79;87;70;45;55;47;22;25
2019-09-27 09:30:00;69;57;23;88;27;81;77;56;36;66;45;21;20
2019-09-27 09:45:00;92;66;29;73;37;85;93;64;57;72;49;21;19
2019-09-27 10:00:00;65;53;34;68;27;63;71;61;51;72;49;34;20
2019-09-27 10:15:00;78;57;21;77;31;73;77;59;41;62;56;20;22
2019-09-27 10:30:00;73;42;18;71;41;86;79;55;33;73;63;16;17
2019-09-27 10:45:00;71;82;24;67;34;96;78;62;44;79;67;30;12
2019-09-27 11:00:00;85;60;17;62;34;96;78;66;44;93;80;27;18
2019-09-27 11:15:00;89;80;31;75;42;87;86;57;49;76;60;26;28
2019-09-27 11:30:00;95;97;17;83;36;99;92;70;53;98;71;33;16
2019-09-27 11:45:00;56;66;18;78;34;83;82;71;43;88;71;36;19
2019-09-27 12:00:00;81;78;30;55;28;88;84;69;54;100;85;37;29
2019-09-27 12:15:00;84;94;25;75;40;92;103;58;43;98;66;33;24
2019-09-27 12:30:00;87;76;31;74;28;99;104;67;49;103;72;24;30
2019-09-27 12:45:00;83;72;30;92;40;95;103;61;36;108;79;30;26
2019-09-27 13:00:00;93;80;32;79;33;97;97;71;48;91;83;32;26
