DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-12-22 00:00:00;0;2;0;0;0;0;0;0;0;0;2;1;0
2020-12-22 00:15:00;0;2;1;1;0;3;1;3;0;0;0;0;1
2020-12-22 00:30:00;0;0;0;0;0;0;0;2;0;0;1;1;0
2020-12-22 00:45:00;0;4;2;0;0;1;0;1;0;1;2;1;2
2020-12-22 01:00:00;0;1;0;0;0;0;0;1;0;0;3;1;1
2020-12-22 01:15:00;0;0;1;0;1;2;0;1;0;0;0;0;0
2020-12-22 01:30:00;0;1;0;0;0;0;1;2;1;0;1;1;1
2020-12-22 01:45:00;0;0;0;0;0;0;0;0;0;0;1;0;0
2020-12-22 02:00:00;0;0;0;0;0;1;0;1;0;0;1;0;0
2020-12-22 02:15:00;0;2;1;0;1;0;0;0;0;0;5;2;0
2020-12-22 02:30:00;0;2;0;0;1;1;0;0;0;0;0;1;1
2020-12-22 02:45:00;0;1;0;0;0;1;0;0;0;0;1;1;0
2020-12-22 03:00:00;0;2;3;0;2;1;0;1;0;0;2;0;0
2020-12-22 03:15:00;0;0;0;0;2;2;0;1;0;0;2;0;1
2020-12-22 03:30:00;0;1;0;0;0;0;1;0;0;0;0;2;2
2020-12-22 03:45:00;0;1;0;0;2;1;0;0;1;1;0;0;0
2020-12-22 04:00:00;0;2;0;0;1;1;0;2;0;1;2;1;0
2020-12-22 04:15:00;0;0;1;0;2;6;1;6;3;0;3;1;0
2020-12-22 04:30:00;0;5;1;0;4;6;1;5;2;4;6;3;2
2020-12-22 04:45:00;0;3;3;0;3;7;2;6;1;0;5;2;1
2020-12-22 05:00:00;0;4;6;2;2;13;8;10;5;3;8;10;5
2020-12-22 05:15:00;0;10;3;0;11;17;7;19;15;5;22;28;5
2020-12-22 05:30:00;0;10;7;2;6;22;6;33;22;4;41;43;17
2020-12-22 05:45:00;0;15;6;0;10;21;7;30;26;1;30;27;18
2020-12-22 06:00:00;0;12;12;2;5;22;6;31;26;0;27;20;16
2020-12-22 06:15:00;0;16;6;0;11;24;7;42;24;3;30;34;11
2020-12-22 06:30:00;0;18;14;4;8;23;7;57;56;1;27;44;18
2020-12-22 06:45:00;0;22;15;2;16;34;11;48;64;5;36;32;24
2020-12-22 07:00:00;0;23;23;1;21;31;8;51;49;1;28;20;21
2020-12-22 07:15:00;0;31;14;6;20;37;12;44;54;3;29;21;20
2020-12-22 07:30:00;0;30;19;4;30;31;15;65;64;7;38;36;30
2020-12-22 07:45:00;0;25;18;4;24;42;13;52;43;5;43;35;39
2020-12-22 08:00:00;0;31;26;7;23;33;13;51;41;3;33;29;41
2020-12-22 08:15:00;0;26;21;4;27;33;10;50;51;6;28;18;28
2020-12-22 08:30:00;0;32;41;4;32;50;18;59;41;6;36;30;33
2020-12-22 08:45:00;0;32;17;7;21;32;16;52;34;5;43;33;27
2020-12-22 09:00:00;0;39;36;6;25;50;21;52;33;11;44;45;28
2020-12-22 09:15:00;0;40;24;9;29;36;22;52;34;6;36;46;27
2020-12-22 09:30:00;0;39;34;15;34;37;21;58;42;11;41;44;26
2020-12-22 09:45:00;0;34;26;3;39;44;20;60;37;10;49;45;42
2020-12-22 10:00:00;0;37;26;14;41;64;47;57;39;17;49;45;37
2020-12-22 10:15:00;0;53;42;4;34;43;19;64;40;13;51;39;45
2020-12-22 10:30:00;0;47;62;9;40;44;20;55;46;17;49;52;50
2020-12-22 10:45:00;0;53;56;9;36;53;18;77;37;18;54;45;48
2020-12-22 11:00:00;0;42;57;8;47;55;22;68;44;20;52;45;35
2020-12-22 11:15:00;0;46;57;8;37;51;16;66;30;17;46;46;45
2020-12-22 11:30:00;0;54;44;6;38;57;20;63;39;19;50;37;43
2020-12-22 11:45:00;0;52;41;12;44;55;23;62;39;16;60;52;37
2020-12-22 12:00:00;0;52;55;8;40;66;31;68;42;17;52;55;36
2020-12-22 12:15:00;0;52;47;17;47;66;24;68;39;15;52;46;32
2020-12-22 12:30:00;0;45;44;7;41;59;31;54;34;8;47;49;36
2020-12-22 12:45:00;0;57;63;4;31;44;23;56;41;13;46;45;28
2020-12-22 13:00:00;0;41;39;9;30;52;26;68;38;19;54;49;33
2020-12-22 13:15:00;0;57;63;6;52;64;30;56;40;9;49;51;37
2020-12-22 13:30:00;0;45;54;7;49;67;17;60;52;10;57;62;21
2020-12-22 13:45:00;0;60;47;7;45;60;28;63;57;15;75;60;36
2020-12-22 14:00:00;0;59;58;8;55;69;23;78;56;17;54;60;41
2020-12-22 14:15:00;0;51;37;6;48;75;25;65;46;7;56;56;46
2020-12-22 14:30:00;0;63;66;11;53;71;20;76;59;18;52;59;46
2020-12-22 14:45:00;0;55;64;5;46;69;37;64;57;8;57;61;35
2020-12-22 15:00:00;0;70;59;9;52;60;40;57;41;18;52;54;39
2020-12-22 15:15:00;0;59;64;6;49;71;34;65;42;17;63;57;36
2020-12-22 15:30:00;0;63;61;6;57;57;31;78;53;9;57;63;41
2020-12-22 15:45:00;0;52;52;2;51;63;24;68;53;17;59;54;39
2020-12-22 16:00:00;0;79;73;11;54;65;31;69;49;15;59;52;47
2020-12-22 16:15:00;0;55;69;7;38;55;21;54;38;11;57;45;38
2020-12-22 16:30:00;0;80;77;8;47;64;21;88;57;10;55;60;38
2020-12-22 16:45:00;0;48;60;13;39;55;22;72;41;14;47;54;30
2020-12-22 17:00:00;0;66;62;12;43;69;33;64;52;10;56;46;42
2020-12-22 17:15:00;0;60;61;4;36;56;21;58;35;13;56;48;39
2020-12-22 17:30:00;0;55;52;9;42;58;20;57;29;13;54;53;28
2020-12-22 17:45:00;0;43;58;8;36;55;27;55;25;8;37;42;22
