DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-12-01 00:00:00;0;3;4;0;2;2;1;1;1;0;5;4;4
2020-12-01 00:15:00;0;1;2;1;2;1;0;4;0;3;7;2;2
2020-12-01 00:30:00;0;2;1;0;0;3;3;7;4;1;5;7;2
2020-12-01 00:45:00;0;1;0;0;2;4;1;6;1;0;5;5;1
2020-12-01 01:00:00;0;4;4;0;3;3;0;8;0;1;3;3;1
2020-12-01 01:15:00;0;1;1;0;3;5;0;1;1;0;1;2;0
2020-12-01 01:30:00;0;2;2;0;2;2;0;2;1;0;3;2;0
2020-12-01 01:45:00;0;1;2;0;0;3;1;3;0;0;0;1;1
2020-12-01 02:00:00;0;2;1;0;1;1;0;2;0;1;2;4;2
2020-12-01 02:15:00;0;2;1;0;0;3;1;1;0;0;1;0;1
2020-12-01 02:30:00;0;1;0;0;2;0;0;3;1;0;4;2;1
2020-12-01 02:45:00;0;6;4;0;1;3;0;2;0;3;3;2;1
2020-12-01 03:00:00;0;5;2;0;1;2;0;1;0;0;1;2;1
2020-12-01 03:15:00;0;2;1;0;0;0;1;1;0;0;3;7;3
2020-12-01 03:30:00;0;5;1;0;1;3;1;1;0;1;3;4;1
2020-12-01 03:45:00;0;3;2;0;1;2;0;2;0;2;2;3;3
2020-12-01 04:00:00;0;2;0;0;2;6;1;2;1;0;4;2;3
2020-12-01 04:15:00;0;4;2;0;3;8;1;4;4;0;6;5;0
2020-12-01 04:30:00;0;1;0;0;2;10;3;9;3;0;12;11;2
2020-12-01 04:45:00;0;7;1;1;4;10;3;11;4;2;23;16;6
2020-12-01 05:00:00;0;21;4;0;4;14;10;36;11;6;59;62;16
2020-12-01 05:15:00;0;12;6;1;14;25;7;55;37;4;75;85;15
2020-12-01 05:30:00;0;28;15;1;21;31;14;51;28;9;70;78;23
2020-12-01 05:45:00;0;33;20;4;23;63;14;58;42;5;54;63;19
2020-12-01 06:00:00;0;32;24;3;45;68;20;51;38;7;51;47;24
2020-12-01 06:15:00;0;35;20;3;34;82;32;59;51;7;66;65;31
2020-12-01 06:30:00;0;40;27;5;40;65;17;80;61;9;83;83;39
2020-12-01 06:45:00;0;38;23;1;27;65;17;88;85;13;53;57;39
2020-12-01 07:00:00;0;41;26;10;39;63;11;83;99;9;64;59;36
2020-12-01 07:15:00;0;43;27;7;39;59;20;103;117;7;69;56;52
2020-12-01 07:30:00;0;65;49;10;49;70;22;129;117;14;69;75;63
2020-12-01 07:45:00;0;52;39;10;43;64;35;102;108;19;88;68;64
2020-12-01 08:00:00;0;73;60;6;44;81;32;110;115;23;82;77;80
2020-12-01 08:15:00;0;63;48;5;47;56;21;93;82;8;54;61;68
2020-12-01 08:30:00;0;60;41;2;47;65;15;93;70;12;96;92;65
2020-12-01 08:45:00;0;53;31;11;41;67;21;74;51;9;67;58;49
2020-12-01 09:00:00;0;51;30;7;30;44;23;71;58;13;65;60;61
2020-12-01 09:15:00;0;39;35;11;29;44;22;70;53;15;45;34;54
2020-12-01 09:30:00;0;54;29;3;40;47;25;64;36;8;55;53;49
2020-12-01 09:45:00;0;54;49;9;32;45;27;64;45;16;54;42;33
2020-12-01 10:00:00;0;48;39;5;39;55;18;65;31;13;59;42;37
2020-12-01 10:15:00;0;50;42;6;37;51;16;65;29;13;53;37;34
2020-12-01 10:30:00;0;53;47;7;46;52;24;60;49;11;50;52;39
2020-12-01 10:45:00;0;53;28;8;36;62;16;61;49;12;50;50;43
2020-12-01 11:00:00;0;49;35;8;38;58;14;58;46;9;53;47;23
2020-12-01 11:15:00;0;62;33;10;36;57;28;43;35;12;57;53;44
2020-12-01 11:30:00;0;52;44;14;31;55;22;74;40;14;61;53;45
2020-12-01 11:45:00;0;49;48;5;31;56;26;65;46;17;70;53;47
2020-12-01 12:00:00;0;70;50;8;51;65;36;55;44;14;56;61;36
2020-12-01 12:15:00;0;55;58;14;45;71;30;69;57;28;50;55;33
2020-12-01 12:30:00;0;52;48;9;41;62;19;62;51;14;54;53;38
2020-12-01 12:45:00;0;63;59;13;46;64;18;66;52;20;61;57;42
2020-12-01 13:00:00;0;76;82;13;51;86;36;61;34;18;62;80;32
2020-12-01 13:15:00;0;94;99;16;46;70;36;74;53;13;76;89;44
2020-12-01 13:30:00;0;66;62;11;40;65;24;77;81;18;89;107;50
2020-12-01 13:45:00;0;68;51;4;58;83;28;68;63;15;69;86;52
2020-12-01 14:00:00;0;90;83;8;48;80;19;69;53;21;69;73;33
2020-12-01 14:15:00;0;65;84;14;74;94;30;48;48;20;60;93;39
2020-12-01 14:30:00;0;75;94;18;88;106;28;62;58;17;66;64;47
2020-12-01 14:45:00;0;87;92;16;84;108;42;64;57;9;56;59;48
2020-12-01 15:00:00;0;80;86;15;83;109;25;67;48;13;60;66;38
2020-12-01 15:15:00;0;96;107;21;72;94;28;77;68;23;66;54;43
2020-12-01 15:30:00;0;107;119;12;76;104;38;70;64;14;87;83;55
2020-12-01 15:45:00;0;102;104;15;69;82;28;63;66;14;69;78;74
2020-12-01 16:00:00;0;125;139;25;79;89;37;85;71;8;79;87;63
2020-12-01 16:15:00;0;95;134;7;68;78;37;82;59;16;67;70;49
2020-12-01 16:30:00;0;119;130;17;70;92;38;91;63;11;66;66;57
2020-12-01 16:45:00;0;92;104;6;72;93;35;75;48;14;70;71;56
2020-12-01 17:00:00;0;94;104;8;68;89;42;84;71;17;72;72;53
2020-12-01 17:15:00;0;87;106;14;54;81;21;78;70;11;54;57;49
2020-12-01 17:30:00;0;81;81;14;50;73;31;71;57;17;61;60;53
2020-12-01 17:45:00;0;68;66;9;53;70;18;68;37;5;59;61;39
2020-12-01 18:00:00;0;64;67;8;42;64;21;49;33;6;48;48;32
2020-12-01 18:15:00;0;57;58;9;39;63;23;58;45;13;44;51;41
2020-12-01 18:30:00;0;58;55;5;43;47;13;48;35;7;44;47;25
2020-12-01 18:45:00;0;42;39;12;25;53;17;60;34;6;30;30;40
2020-12-01 19:00:00;0;53;41;5;30;51;22;47;30;4;40;47;27
2020-12-01 19:15:00;0;49;38;19;22;41;19;38;22;4;30;22;20
2020-12-01 19:30:00;0;34;27;6;21;39;13;34;24;7;28;31;18
2020-12-01 19:45:00;0;26;32;3;21;30;15;37;25;11;27;27;25
2020-12-01 20:00:00;0;36;23;5;15;27;15;45;12;3;29;15;16
2020-12-01 20:15:00;0;26;22;3;16;36;8;36;21;8;29;22;16
2020-12-01 20:30:00;0;19;15;2;9;22;12;35;14;4;32;31;11
2020-12-01 20:45:00;0;15;8;4;13;25;10;27;8;1;34;37;20
2020-12-01 21:00:00;0;21;14;4;10;22;9;46;19;3;51;54;16
2020-12-01 21:15:00;0;20;12;2;13;21;4;42;18;0;52;56;12
2020-12-01 21:30:00;0;21;23;1;16;35;12;28;6;5;33;31;5
2020-12-01 21:45:00;0;16;11;3;36;69;10;19;8;0;18;13;12
2020-12-01 22:00:00;0;23;25;3;32;83;20;19;6;6;13;13;6
2020-12-01 22:15:00;0;15;13;5;21;43;12;15;5;4;12;6;4
2020-12-01 22:30:00;0;14;13;0;8;14;5;16;4;5;15;14;10
2020-12-01 22:45:00;0;5;3;0;5;12;5;7;3;3;10;11;4
2020-12-01 23:00:00;0;7;5;1;7;8;2;7;6;3;12;7;7
2020-12-01 23:15:00;0;9;3;1;9;12;1;8;2;1;13;11;5
2020-12-01 23:30:00;0;4;7;0;3;8;3;2;0;0;5;4;4
