DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-30 00:00:00;2;7;1;0;1;1;0;3;0;2;0;2;0;0;0;0;0;0
2020-10-30 00:15:00;2;7;1;0;1;1;3;9;0;0;0;0;0;0;0;0;0;0
2020-10-30 00:30:00;1;1;1;1;1;1;0;0;3;0;3;4;0;0;0;0;0;0
2020-10-30 00:45:00;1;1;0;3;0;3;0;0;0;2;0;0;0;0;0;0;0;0
2020-10-30 01:00:00;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-10-30 01:15:00;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-30 01:45:00;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-10-30 02:00:00;1;3;1;0;1;0;0;2;1;1;6;254;0;0;0;0;0;0
2020-10-30 02:15:00;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0
2020-10-30 02:30:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-10-30 02:45:00;0;0;1;0;1;2;1;1;0;1;0;5;0;0;0;0;0;0
2020-10-30 03:00:00;1;3;1;1;1;2;3;3;0;3;1;254;0;0;0;0;0;0
2020-10-30 03:15:00;1;1;0;2;0;2;1;1;0;2;1;0;0;0;0;0;0;0
2020-10-30 03:30:00;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0
2020-10-30 03:45:00;1;1;0;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0
2020-10-30 04:00:00;0;1;3;1;3;3;0;0;1;2;3;0;0;0;0;0;0;0
2020-10-30 04:15:00;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
2020-10-30 04:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-30 04:45:00;0;1;0;3;0;4;3;5;0;1;0;1;0;0;0;0;0;0
2020-10-30 05:00:00;4;2;4;3;3;4;4;5;0;0;0;2;0;0;0;0;0;0
2020-10-30 05:15:00;2;2;3;2;3;2;3;3;0;2;1;2;0;1;0;0;1;0
2020-10-30 05:30:00;13;14;4;6;5;4;5;3;3;1;6;4;0;1;0;0;0;0
2020-10-30 05:45:00;31;23;11;9;11;7;13;10;5;2;5;9;0;0;0;0;0;0
2020-10-30 06:00:00;35;35;8;6;11;8;16;13;6;5;10;260;0;0;0;0;0;0
2020-10-30 06:15:00;30;34;10;12;13;17;21;21;9;3;10;4;0;0;0;0;0;0
2020-10-30 06:30:00;30;35;13;5;17;8;23;22;8;1;7;273;0;0;0;0;0;0
2020-10-30 06:45:00;30;30;12;8;18;14;11;21;4;5;6;40;0;0;0;0;0;1
2020-10-30 07:00:00;37;47;26;16;32;18;19;22;10;5;22;21;0;0;0;1;0;0
2020-10-30 07:15:00;83;62;72;40;69;39;30;33;7;8;13;21;0;0;0;0;0;0
2020-10-30 07:30:00;100;60;84;46;78;46;47;60;13;6;19;27;0;0;0;0;0;4
2020-10-30 07:45:00;59;68;31;31;37;32;59;54;15;7;23;24;3;0;0;0;0;3
2020-10-30 08:00:00;32;48;19;17;25;28;35;35;15;4;23;15;2;0;0;0;1;0
2020-10-30 08:15:00;28;34;30;13;37;20;32;35;15;2;17;11;1;1;0;0;5;6
2020-10-30 08:30:00;27;41;28;25;29;27;41;34;16;4;20;11;0;0;0;1;0;0
2020-10-30 08:45:00;24;45;32;21;36;21;41;41;18;4;24;12;1;1;0;3;0;0
2020-10-30 09:00:00;29;46;15;24;18;26;19;36;14;5;22;11;0;0;0;0;0;0
2020-10-30 09:15:00;20;36;34;20;33;24;41;40;20;3;31;15;0;0;0;0;0;0
2020-10-30 09:30:00;26;46;30;24;28;23;37;31;12;7;20;33;2;0;0;1;0;0
2020-10-30 09:45:00;22;44;18;8;16;16;41;31;20;12;36;271;1;0;0;0;0;1
2020-10-30 10:00:00;14;39;18;29;22;26;42;36;15;6;19;0;0;0;0;10;0;0
2020-10-30 10:15:00;20;34;27;17;26;20;49;50;18;5;19;0;0;2;0;5;0;5
2020-10-30 10:30:00;19;45;27;19;31;23;50;40;18;10;28;0;0;0;0;4;0;0
2020-10-30 10:45:00;23;50;18;17;25;22;46;39;22;6;24;0;0;0;0;0;0;2
2020-10-30 11:00:00;20;59;20;18;22;22;56;59;15;11;23;0;0;0;0;4;0;0
2020-10-30 11:15:00;22;55;29;26;29;17;53;64;26;21;35;26;0;0;0;1;0;1
2020-10-30 11:30:00;15;45;17;27;16;34;58;43;24;18;37;22;2;2;0;2;0;2
2020-10-30 11:45:00;19;56;16;19;20;25;48;47;23;17;32;22;0;1;0;0;0;0
2020-10-30 12:00:00;27;65;34;23;34;22;67;62;52;21;58;29;1;1;6;0;0;1
2020-10-30 12:15:00;22;65;22;13;27;22;54;45;46;26;51;31;1;0;0;0;0;1
2020-10-30 12:30:00;28;49;29;20;33;27;67;64;37;21;44;31;0;0;0;0;0;0
2020-10-30 12:45:00;33;78;24;23;25;32;67;66;53;32;60;50;0;1;0;1;2;1
2020-10-30 13:00:00;30;85;18;20;24;26;77;69;56;42;70;53;3;0;0;1;0;9
2020-10-30 13:15:00;19;74;21;18;26;32;64;53;51;22;58;268;0;0;0;0;0;0
2020-10-30 13:30:00;16;53;20;27;20;39;52;53;24;16;34;0;0;1;0;1;2;4
2020-10-30 13:45:00;24;54;13;15;12;19;55;39;38;21;47;0;2;0;0;0;0;0
2020-10-30 14:00:00;21;56;25;14;25;21;50;50;46;14;50;0;0;0;0;0;0;1
2020-10-30 14:15:00;20;57;24;19;25;26;53;34;33;11;47;0;0;3;0;0;1;1
2020-10-30 14:30:00;25;57;20;17;27;20;54;51;21;15;33;10;0;0;0;0;0;0
2020-10-30 14:45:00;24;65;19;13;21;19;58;51;19;16;30;31;0;0;0;1;0;0
2020-10-30 15:00:00;14;47;30;20;27;34;49;43;27;14;46;256;0;1;0;2;0;1
2020-10-30 15:15:00;21;52;32;18;33;28;50;45;34;16;43;0;0;0;0;0;0;0
2020-10-30 15:30:00;23;54;23;28;27;34;56;44;31;12;37;0;1;0;0;1;0;4
2020-10-30 15:45:00;21;45;18;21;26;33;47;48;27;10;37;0;2;0;0;0;2;3
2020-10-30 16:00:00;18;41;17;17;22;22;55;53;15;5;20;104;1;1;0;4;0;0
2020-10-30 16:15:00;8;40;12;12;15;23;50;44;19;5;31;0;0;0;0;0;0;0
2020-10-30 16:30:00;15;42;19;19;21;25;39;34;16;11;20;318;0;0;0;9;0;2
2020-10-30 16:45:00;14;45;22;29;30;27;45;45;20;5;27;0;1;0;1;1;0;0
2020-10-30 17:00:00;14;36;16;23;19;36;66;47;265;8;34;284;0;1;0;1;0;0
2020-10-30 17:15:00;16;44;15;22;21;29;43;59;14;10;17;15;2;0;0;10;0;1
2020-10-30 17:30:00;17;26;16;24;19;32;52;46;14;6;19;254;0;0;0;0;0;2
2020-10-30 17:45:00;16;43;22;22;25;25;46;41;13;11;17;254;0;1;0;0;0;1
2020-10-30 18:00:00;13;46;12;16;12;19;52;44;11;8;14;0;1;0;1;0;0;0
2020-10-30 18:15:00;16;41;13;15;18;20;40;46;16;5;21;256;0;4;0;1;0;2
2020-10-30 18:30:00;12;26;12;15;16;23;32;31;15;12;23;0;0;0;0;0;0;0
2020-10-30 18:45:00;13;31;7;20;8;23;42;36;15;1;16;0;0;0;0;0;0;0
2020-10-30 19:00:00;11;33;5;20;8;26;35;37;16;11;18;0;0;0;0;0;0;0
2020-10-30 19:15:00;14;20;6;17;9;23;40;33;11;4;20;0;0;0;0;0;0;0
2020-10-30 19:30:00;16;31;11;19;10;19;19;28;9;1;8;5;0;0;0;0;0;0
2020-10-30 19:45:00;11;27;8;15;13;22;24;25;9;4;10;7;0;0;0;0;0;1
2020-10-30 20:00:00;4;18;16;11;18;16;31;38;12;2;14;11;0;0;0;0;0;0
2020-10-30 20:15:00;11;22;8;14;10;17;27;31;16;4;18;8;0;0;0;0;0;0
2020-10-30 20:30:00;7;21;3;12;3;18;30;34;8;5;11;6;0;0;0;2;0;0
2020-10-30 20:45:00;12;21;5;10;6;12;31;27;12;7;16;6;0;0;0;0;0;1
2020-10-30 21:00:00;8;24;7;14;6;19;24;24;13;7;16;11;0;0;0;0;0;3
2020-10-30 21:15:00;6;8;10;15;11;19;34;23;25;5;26;25;0;0;0;0;0;0
2020-10-30 21:30:00;2;16;4;6;4;9;32;21;14;5;16;257;1;0;4;1;0;0
2020-10-30 21:45:00;7;14;2;4;3;5;12;11;5;5;6;0;0;1;0;0;0;0
2020-10-30 22:00:00;2;9;5;2;4;5;18;18;10;3;14;0;0;0;0;0;0;0
2020-10-30 22:15:00;7;12;5;5;4;5;13;11;4;2;5;0;0;0;0;0;0;0
2020-10-30 22:30:00;4;6;2;7;2;9;20;13;8;3;9;0;0;0;0;0;0;0
2020-10-30 22:45:00;4;9;2;6;2;10;10;13;3;4;4;66;0;0;0;0;0;0
2020-10-30 23:00:00;5;7;4;2;4;4;13;13;7;2;8;353;0;0;0;0;0;0
2020-10-30 23:15:00;2;3;7;2;6;2;7;7;0;2;0;83;0;0;0;0;0;0
2020-10-30 23:30:00;1;4;3;3;3;3;3;5;4;1;8;275;0;0;0;0;0;1
2020-10-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
