DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-09 00:00:00;1;1;1;0;1;1;0;1;3;0;5;1;0;0;0;0;0;0
2020-10-09 00:15:00;2;6;1;3;1;4;5;7;2;1;2;4;0;0;0;0;0;0
2020-10-09 00:30:00;1;3;0;0;0;1;4;4;0;0;1;1;0;0;0;0;0;0
2020-10-09 00:45:00;0;0;3;1;3;1;0;0;4;1;5;3;0;0;0;0;0;0
2020-10-09 01:00:00;0;1;0;1;0;1;2;2;2;1;2;2;0;0;0;0;0;0
2020-10-09 01:15:00;0;2;2;0;2;1;3;2;2;0;2;0;0;0;0;0;0;0
2020-10-09 01:30:00;0;2;1;1;1;0;0;1;3;0;3;0;0;0;0;0;0;0
2020-10-09 01:45:00;0;2;0;1;0;2;2;4;0;1;1;1;0;0;0;0;0;0
2020-10-09 02:00:00;3;3;0;0;0;1;0;0;1;2;2;3;0;0;0;0;0;0
2020-10-09 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-09 02:30:00;1;0;0;2;0;3;0;0;1;0;1;1;0;0;0;0;0;0
2020-10-09 02:45:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-09 03:00:00;2;4;0;0;0;2;2;5;2;0;2;0;0;0;0;0;0;0
2020-10-09 03:15:00;1;1;2;2;3;3;3;3;0;0;0;1;0;0;0;0;0;0
2020-10-09 03:30:00;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-10-09 03:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-09 04:00:00;0;1;3;1;3;2;1;1;2;0;2;1;0;0;0;0;0;0
2020-10-09 04:15:00;0;1;1;1;2;1;1;0;1;0;1;2;0;0;0;0;0;0
2020-10-09 04:30:00;1;1;0;1;1;4;2;3;0;0;0;0;0;0;0;0;0;0
2020-10-09 04:45:00;1;4;0;2;0;2;1;2;0;0;0;0;0;0;0;0;0;0
2020-10-09 05:00:00;1;5;1;0;2;1;3;3;3;1;5;1;0;0;0;0;0;0
2020-10-09 05:15:00;3;5;1;2;1;1;4;4;0;0;0;1;0;0;0;0;0;0
2020-10-09 05:30:00;15;16;4;5;6;6;8;7;5;3;6;6;1;0;0;0;0;0
2020-10-09 05:45:00;26;19;12;2;12;5;4;8;5;1;6;2;0;0;0;1;0;0
2020-10-09 06:00:00;31;27;5;12;7;14;20;18;6;2;6;10;0;0;0;0;0;0
2020-10-09 06:15:00;27;39;13;9;18;12;17;15;11;2;10;7;0;0;0;0;0;0
2020-10-09 06:30:00;29;31;9;4;10;9;19;18;8;5;9;9;0;0;0;0;0;0
2020-10-09 06:45:00;28;38;12;10;16;15;17;15;6;2;5;6;0;0;0;0;0;0
2020-10-09 07:00:00;20;30;26;19;32;25;22;24;10;8;20;16;0;0;0;3;0;0
2020-10-09 07:15:00;50;56;54;43;61;60;45;45;20;7;26;15;0;0;1;3;0;2
2020-10-09 07:30:00;66;89;62;49;60;53;81;69;21;23;53;31;0;0;0;0;6;2
2020-10-09 07:45:00;42;58;41;41;44;46;70;69;40;10;51;18;1;0;0;2;0;2
2020-10-09 08:00:00;22;53;28;17;28;20;56;53;27;12;38;19;0;0;0;0;0;2
2020-10-09 08:15:00;21;42;18;12;23;19;39;38;16;6;28;16;0;0;0;0;0;4
2020-10-09 08:30:00;19;45;16;15;21;25;35;31;19;4;25;8;0;0;0;0;0;0
2020-10-09 08:45:00;17;47;21;19;26;18;35;31;24;8;28;15;0;0;0;0;0;0
2020-10-09 09:00:00;12;33;12;17;20;24;26;30;17;6;22;12;0;1;0;1;0;0
2020-10-09 09:15:00;15;30;23;19;25;29;34;26;16;5;25;9;0;0;0;1;0;1
2020-10-09 09:30:00;21;37;24;24;25;29;34;29;13;9;17;15;1;0;1;9;0;4
2020-10-09 09:45:00;12;44;24;22;21;22;26;31;21;5;24;11;0;1;0;0;3;0
2020-10-09 10:00:00;16;45;17;16;24;21;30;31;17;6;20;10;0;1;0;0;0;10
2020-10-09 10:15:00;19;50;19;23;17;23;38;40;16;7;22;13;0;0;0;0;0;0
2020-10-09 10:30:00;12;43;23;21;25;28;40;37;17;4;22;10;0;0;0;2;0;0
2020-10-09 10:45:00;13;45;22;21;28;28;53;46;25;6;33;11;0;1;0;1;0;0
2020-10-09 11:00:00;12;42;28;17;35;26;51;39;25;7;30;10;1;0;1;0;1;0
2020-10-09 11:15:00;24;45;14;20;16;26;59;54;34;7;37;255;0;0;0;6;2;0
