DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-12-25 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 00:15:00;0;0;2;1;1;2;0;0;0;0;0;0;0;0
2020-12-25 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 00:45:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:15:00;0;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-12-25 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:45:00;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:15:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 03:30:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:00:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:15:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 04:30:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 04:45:00;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 05:00:00;0;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 05:15:00;0;0;5;0;0;1;0;0;0;0;0;0;0;0
2020-12-25 05:30:00;0;0;15;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 05:45:00;0;0;9;0;0;5;0;0;0;0;0;0;0;0
2020-12-25 06:00:00;0;0;10;0;0;6;0;0;0;0;0;0;0;0
2020-12-25 06:15:00;0;0;3;0;0;2;0;0;0;0;0;0;0;0
2020-12-25 06:30:00;0;0;7;0;1;2;0;0;0;0;0;0;0;0
2020-12-25 06:45:00;0;0;7;1;1;7;0;0;0;0;0;0;0;0
2020-12-25 07:00:00;0;0;6;0;0;8;0;0;0;0;0;0;0;0
2020-12-25 07:15:00;0;0;9;0;1;7;0;0;0;0;0;0;0;0
2020-12-25 07:30:00;0;0;8;1;1;4;0;0;0;0;0;0;0;0
2020-12-25 07:45:00;0;0;11;1;1;6;0;0;0;0;0;0;0;0
2020-12-25 08:00:00;0;0;11;0;0;4;0;0;0;0;0;0;0;0
2020-12-25 08:15:00;1;0;8;0;0;6;0;0;0;0;0;0;0;0
2020-12-25 08:30:00;0;0;16;1;1;9;0;0;0;0;0;0;0;0
2020-12-25 08:45:00;0;0;23;1;1;12;0;0;0;0;0;0;1;0
2020-12-25 09:00:00;0;0;20;0;0;12;0;0;0;0;0;0;0;0
2020-12-25 09:15:00;1;0;26;0;2;25;0;0;0;0;0;0;0;0
2020-12-25 09:30:00;0;0;33;3;3;22;0;0;0;0;0;0;0;0
2020-12-25 09:45:00;0;0;30;0;2;27;0;0;0;0;0;0;0;0
2020-12-25 10:00:00;0;0;43;3;3;31;0;0;0;0;0;0;0;0
2020-12-25 10:15:00;0;0;44;3;5;40;0;0;0;0;0;0;0;0
2020-12-25 10:30:00;0;0;57;1;3;45;0;0;0;0;0;0;0;0
2020-12-25 10:45:00;1;0;56;4;4;51;0;1;0;0;0;0;0;0
2020-12-25 11:00:00;0;0;73;2;2;64;0;1;0;0;0;0;0;0
2020-12-25 11:15:00;0;0;86;4;4;72;0;0;0;0;0;0;1;0
2020-12-25 11:30:00;3;0;85;3;5;99;0;2;0;0;0;0;0;0
2020-12-25 11:45:00;1;0;105;4;5;105;0;1;0;0;1;0;0;0
2020-12-25 12:00:00;3;0;98;5;8;84;0;1;0;0;0;0;1;0
2020-12-25 12:15:00;2;0;73;5;9;65;0;1;0;0;1;0;0;0
2020-12-25 12:30:00;0;0;85;6;8;64;0;0;0;0;0;0;0;0
2020-12-25 12:45:00;2;0;73;6;7;72;0;0;0;0;1;0;5;0
2020-12-25 13:00:00;1;0;51;9;5;64;0;0;0;0;0;0;0;0
2020-12-25 13:15:00;1;0;72;4;7;46;0;1;0;0;0;0;0;0
2020-12-25 13:30:00;1;0;68;7;6;51;0;0;0;0;1;0;1;0
2020-12-25 13:45:00;2;0;74;9;12;74;0;0;0;0;0;0;0;0
2020-12-25 14:00:00;2;0;80;4;5;83;0;0;0;0;0;0;0;0
2020-12-25 14:15:00;1;0;81;9;11;76;0;2;0;0;0;0;0;0
2020-12-25 14:30:00;1;0;93;5;7;83;0;0;0;0;0;0;4;0
2020-12-25 14:45:00;1;0;92;6;9;84;0;1;0;0;0;0;0;0
2020-12-25 15:00:00;1;0;79;7;9;92;0;0;0;0;1;0;2;0
2020-12-25 15:15:00;0;0;69;5;7;76;0;1;0;0;0;0;1;0
2020-12-25 15:30:00;3;0;70;2;4;89;0;0;0;0;0;0;2;0
2020-12-25 15:45:00;0;0;70;5;9;85;0;3;0;0;1;0;1;0
2020-12-25 16:00:00;2;0;61;6;8;66;0;2;0;0;1;0;1;0
2020-12-25 16:15:00;2;0;69;5;8;81;0;0;0;0;0;0;0;0
2020-12-25 16:30:00;1;0;75;2;5;95;0;2;0;0;1;0;1;0
2020-12-25 16:45:00;1;0;87;0;3;85;0;2;0;0;1;0;0;0
2020-12-25 17:00:00;1;0;67;5;8;79;0;0;0;0;1;0;0;0
2020-12-25 17:15:00;0;0;57;3;3;66;0;0;0;0;0;0;1;0
